radius_km,B_T,uniform_field_energy_J,dipole_equatorial_vertical_cutoff_GV_diagnostic,energy_over_1MJ_kg_support_scale_kg,rebuild_power_if_energy_lost_daily_W,rebuild_power_if_energy_lost_yearly_W
5212.2,7.1e-08,1189675896826.2563,0.0277357639301799,1189675.8968262563,13769396.954007596,37698.554288864056
5212.2,5e-06,5899999488327000.0,1.9532228119844999,5899999488.327,68287031114.895836,186959701.88883185
5212.2,5e-05,5.899999488326999e+17,19.532228119844998,589999948832.7,6828703111489.582,18695970188.883183
2000.0,7.1e-08,67213333333.33334,0.010642632259,67213.33333333334,777932.0987654323,2129.862008940266
2000.0,5e-06,333333333333333.4,0.749481145,333333333.3333334,3858024691.358025,10562695.938009651
2000.0,5e-05,3.3333333333333336e+16,7.494811449999999,33333333333.333336,385802469135.8025,1056269593.8009651
400000.0,7.1e-08,5.377066666666667e+17,2.1285264517999996,537706666666.6667,6223456790123.457,17038896071.522127
400000.0,5e-06,2.6666666666666665e+21,149.896229,2666666666666666.5,3.0864197530864196e+16,84501567504077.19
400000.0,5e-05,2.6666666666666662e+23,1498.96229,2.6666666666666662e+17,3.0864197530864195e+18,8450156750407719.0
