hour,mu0,ground_k,air_k,air_300m_k,column_mean_k,sensible_w_m2,latent_w_m2,sw_ground_w_m2,lw_down_w_m2,olr_w_m2,mixed_layer_m,rh_ground,dew_kg_m2,condensed_kg_m2
19.75,0.984711,296.861,294.334,293.851,239.008,195.743,263.821,633.059,387.271,220.275,9270.94,0.471117,0,0.319346
20.25,0.983929,296.853,294.338,293.855,239.001,195.275,264.216,632.426,387.164,220.136,9270.94,0.473406,0,0
20.75,0.983128,296.857,294.342,293.859,238.995,195.235,263.389,631.778,387.164,220.136,9270.94,0.475688,0,0
21.25,0.982307,296.862,294.346,293.862,238.989,195.289,262.595,631.114,387.164,220.136,9270.94,0.47796,0,0
21.75,0.981467,296.866,294.34,293.857,238.996,195.351,261.806,630.434,387.164,220.136,9270.94,0.475246,0,0.426772
22.25,0.980608,296.855,294.344,293.86,238.996,194.969,262.632,629.739,387.532,220.051,9270.94,0.477523,0,0.209994
22.75,0.97973,296.859,294.347,293.864,238.99,194.886,261.79,629.028,387.532,220.051,9270.94,0.479793,0,0
23.25,0.978832,296.863,294.351,293.868,238.984,194.914,260.987,628.302,387.532,220.051,9270.94,0.482054,0,0
23.75,0.977916,296.867,294.352,293.869,238.983,194.95,260.189,627.56,387.532,220.051,9270.94,0.463784,0,0.128807
24.25,0.97698,296.824,294.355,293.872,238.978,191.514,266.042,626.803,387.323,219.822,9270.94,0.466122,0,0.0417345
24.75,0.976024,296.826,294.346,293.863,238.979,191.152,265.07,626.03,387.323,219.822,9270.94,0.466433,0,0.213331
25.25,0.97505,296.816,294.349,293.866,238.975,191.063,264.793,625.242,387.323,219.822,9270.94,0.468767,0,0.0354522
25.75,0.974056,296.818,294.351,293.868,238.97,190.939,263.904,624.438,387.323,219.822,9270.94,0.471093,0,0.0182721
26.25,0.973044,296.823,294.337,293.854,238.975,191.14,263.112,623.618,387.814,219.702,9270.94,0.470328,0,0.329804
26.75,0.972012,296.806,294.34,293.857,239,191.058,263.172,622.783,387.814,219.702,7026.68,0.472647,0,1.0007
27.25,0.970961,296.808,294.343,293.859,238.994,190.883,262.27,621.933,387.814,219.702,7026.68,0.474958,0,0
27.75,0.969891,296.81,294.339,293.856,238.991,190.846,261.415,621.067,387.814,219.702,9270.94,0.463422,0,0.119428
28.25,0.968802,296.776,294.341,293.858,238.985,188.381,264.952,620.186,387.179,219.869,9270.94,0.46578,0,0
28.75,0.967694,296.776,294.33,293.846,238.985,188.038,263.969,619.29,387.179,219.869,9270.94,0.466256,0,0.19303
29.25,0.966567,296.763,294.332,293.849,238.979,187.984,263.6,618.378,387.179,219.869,9270.94,0.468603,0,0
29.75,0.965421,296.764,294.334,293.851,238.973,187.797,262.675,617.45,387.179,219.869,12021.5,0.470942,0,0
30.25,0.964255,296.768,294.318,293.835,238.977,187.95,261.855,616.508,387.692,219.703,12021.5,0.47025,0,0.308925
30.75,0.963071,296.749,294.32,293.837,238.972,187.836,261.859,615.55,387.692,219.703,12021.5,0.472581,0,0.0101356
31.25,0.961869,296.75,294.322,293.839,238.967,187.604,260.925,614.576,387.692,219.703,12021.5,0.474905,0,0.0112353
31.75,0.960647,296.751,294.324,293.841,238.962,187.512,260.038,613.588,387.692,219.703,12021.5,0.477219,0,0.0100523
32.25,0.959406,296.754,294.313,293.83,238.97,187.6,259.211,612.584,388.084,219.605,12021.5,0.474876,0,0.426769
32.75,0.958146,296.735,294.314,293.831,238.993,187.089,259.771,611.564,388.084,219.605,7026.68,0.477193,0,0.915637
33.25,0.956868,296.735,294.316,293.833,239.025,186.833,258.83,610.53,388.084,219.605,9270.94,0.479501,0,1.26501
33.75,0.955571,296.735,294.317,293.834,239.017,186.717,257.937,609.48,388.084,219.605,9270.94,0.481802,0,0
34.25,0.954255,296.731,294.318,293.835,239.01,186.301,256.938,608.416,387.308,220.184,9270.94,0.484105,0,0
34.75,0.95292,296.731,294.299,293.816,239.013,186.171,256.034,607.336,387.308,220.184,9270.94,0.471018,0,0.315931
35.25,0.951567,296.682,294.3,293.817,239.005,183.99,260.016,606.241,387.308,220.184,9270.94,0.473373,0,0
35.75,0.950195,296.68,294.3,293.817,238.998,183.457,258.954,605.13,387.308,220.184,9270.94,0.475722,0,0
36.25,0.948804,296.678,294.301,293.818,238.991,183.261,258.002,604.005,387.285,219.961,9270.94,0.478058,0,0
36.75,0.947394,296.677,294.295,293.812,238.998,183.107,257.073,602.865,387.285,219.961,9270.94,0.475356,0,0.428301
37.25,0.945966,296.661,294.296,293.813,238.991,182.271,257.747,601.709,387.285,219.961,9270.94,0.477696,0,0
37.75,0.94452,296.659,294.296,293.813,238.985,181.999,256.773,600.539,387.285,219.961,9270.94,0.480029,0,0
38.25,0.943054,296.659,294.296,293.813,238.978,181.966,255.876,599.353,387.587,219.859,9270.94,0.482355,0,0
38.75,0.941571,296.657,294.296,293.813,238.972,181.829,254.949,598.152,387.587,219.859,9270.94,0.484672,0,0
39.25,0.940068,296.655,294.295,293.812,238.984,181.681,254.021,596.937,387.587,219.859,9270.94,0.480233,0,0.55443
39.75,0.938548,296.639,294.295,293.812,238.984,180.416,255.283,595.707,387.587,219.859,9270.94,0.48256,0,0.234435
40.25,0.937009,296.635,294.294,293.811,238.978,180.086,254.277,594.461,387.456,219.847,9270.94,0.484889,0,0
40.75,0.935451,296.632,294.294,293.811,238.972,179.898,253.323,593.201,387.456,219.847,9270.94,0.487209,0,0
41.25,0.933875,296.63,294.293,293.81,238.966,179.724,252.377,591.926,387.456,219.847,9270.94,0.48952,0,0
41.75,0.932281,296.627,294.273,293.79,238.97,179.548,251.432,590.636,387.456,219.847,9270.94,0.470299,0,0.317696
42.25,0.930668,296.562,294.272,293.789,238.965,176.144,257.333,589.331,387.245,219.629,9270.94,0.47268,0,0.0316507
42.75,0.929037,296.557,294.271,293.788,238.96,175.41,256.173,588.011,387.245,219.629,9270.94,0.475057,0,0.0219672
43.25,0.927388,296.553,294.27,293.787,238.955,175.115,255.159,586.677,387.245,219.629,9270.94,0.477426,0,0.0286314
43.75,0.925721,296.549,294.259,293.776,238.964,174.873,254.165,585.328,387.245,219.629,9270.94,0.475031,0,0.441043
44.25,0.924035,296.529,294.258,293.775,238.987,174.175,254.688,583.964,387.465,219.552,7026.68,0.477404,0,0.946781
44.75,0.922331,296.524,294.256,293.773,239.018,173.814,253.648,582.585,387.465,219.552,7026.68,0.47977,0,1.21745
45.25,0.92061,296.52,294.255,293.772,239.01,173.567,252.648,581.192,387.465,219.552,9270.94,0.482127,0,0
45.75,0.91887,296.515,294.248,293.765,239.01,173.34,251.658,579.805,387.465,219.552,9270.94,0.469151,0,0.26646
46.25,0.917112,296.469,294.246,293.763,239.002,170.245,255.459,578.416,386.424,219.994,9270.94,0.471566,0,0
46.75,0.915336,296.463,294.243,293.76,238.995,169.67,254.317,577.012,386.424,219.994,9270.94,0.473977,0,0
47.25,0.913542,296.457,294.24,293.757,238.988,169.39,253.275,575.594,386.424,219.994,9270.94,0.476379,0,0
47.75,0.91173,296.451,294.223,293.74,238.993,169.144,252.247,574.161,386.424,219.994,9270.94,0.474466,0,0.403197
48.25,0.9099,296.426,294.22,293.737,238.986,168.643,252.557,572.715,386.646,219.854,9270.94,0.476865,0,0
48.75,0.908052,296.42,294.217,293.734,238.979,168.23,251.475,571.254,386.646,219.854,9270.94,0.479257,0,0
49.25,0.906187,296.414,294.214,293.731,238.972,167.955,250.441,569.78,386.646,219.854,9270.94,0.481638,0,0
49.75,0.904303,296.408,294.211,293.728,238.965,167.695,249.415,568.291,386.646,219.854,9270.94,0.484011,0,0
50.25,0.902402,296.405,294.207,293.725,238.976,167.707,248.472,566.788,387.269,219.633,9270.94,0.479884,0,0.54189
50.75,0.900483,296.384,294.204,293.721,238.975,166.406,249.557,565.271,387.269,219.633,9270.94,0.48226,0,0.193795
51.25,0.898547,296.377,294.2,293.717,238.968,166.031,248.482,563.74,387.269,219.633,9270.94,0.484643,0,0
51.75,0.896592,296.37,294.196,293.714,238.962,165.749,247.441,562.195,387.269,219.633,9270.94,0.487017,0,0
52.25,0.89462,296.362,294.193,293.71,238.956,165.408,246.377,560.637,387.098,219.594,9270.94,0.489383,0,0.00133964
52.75,0.892631,296.355,294.189,293.706,238.951,165.122,245.339,559.064,387.098,219.594,9270.94,0.491741,0,0.0480495
53.25,0.890624,296.348,294.169,293.686,238.956,164.837,244.304,557.478,387.098,219.594,9270.94,0.472307,0,0.355392
53.75,0.8886,296.281,294.164,293.681,238.951,161.324,250.195,555.877,387.098,219.594,9270.94,0.474743,0,0.0393042
54.25,0.886558,296.269,294.16,293.677,238.946,160.373,248.898,554.263,386.757,219.382,9270.94,0.477167,0,0.0144628
54.75,0.884498,296.26,294.155,293.672,238.941,159.958,247.789,552.635,386.757,219.382,9270.94,0.479581,0,0.0332735
55.25,0.882422,296.252,294.15,293.668,238.936,159.607,246.703,550.994,386.757,219.382,9270.94,0.481986,0,0.0172053
55.75,0.880328,296.243,294.135,293.652,238.947,159.271,245.627,549.338,386.757,219.382,9270.94,0.478703,0,0.538433
56.25,0.878216,296.215,294.131,293.648,238.969,158.283,246.328,547.669,386.817,219.347,7026.68,0.481111,0,0.905737
56.75,0.876088,296.205,294.126,293.643,238.962,157.773,245.19,545.987,386.817,219.347,7026.68,0.483513,0,0.0141948
57.25,0.873942,296.196,294.121,293.638,238.956,157.404,244.102,544.29,386.817,219.347,7026.68,0.485904,0,0.0115754
57.75,0.871779,296.187,294.116,293.633,238.95,157.049,243.022,542.581,386.817,219.347,9270.94,0.488287,0,0.0128459
58.25,0.869599,296.178,294.108,293.625,238.956,156.723,241.942,540.857,386.847,219.417,9270.94,0.474065,0,0.401024
58.75,0.867401,296.131,294.102,293.619,238.95,153.685,246.175,539.12,386.847,219.417,9270.94,0.476512,0,0.0119501
59.25,0.865187,296.119,294.096,293.613,238.944,153.017,244.953,537.37,386.847,219.417,9270.94,0.478957,0,0.0112199
59.75,0.862956,296.108,294.09,293.607,238.938,152.61,243.82,535.606,386.847,219.417,9270.94,0.481392,0,0.0112532
60.25,0.860708,296.097,294.084,293.601,238.932,152.17,242.677,533.829,386.691,219.235,9270.94,0.483813,0,0.0107574
60.75,0.858443,296.086,294.077,293.595,238.927,151.786,241.563,532.038,386.691,219.235,9270.94,0.486224,0,0.0186608
61.25,0.856161,296.076,294.058,293.576,238.94,151.409,240.456,530.235,386.691,219.235,9270.94,0.482025,0,0.6019
61.75,0.853862,296.041,294.052,293.569,238.959,150.257,241.391,528.417,386.691,219.235,7026.68,0.484441,0,0.8239
62.25,0.851546,296.026,294.046,293.563,238.992,149.444,240.131,526.587,386.175,219.435,7026.68,0.486854,0,1.29549
62.75,0.849214,296.014,294.039,293.556,238.984,148.987,238.995,524.743,386.175,219.435,7026.68,0.489257,0,0
63.25,0.846865,296.003,294.032,293.55,238.976,148.567,237.875,522.886,386.175,219.435,7026.68,0.491651,0,0
63.75,0.844499,295.991,294.026,293.543,238.968,148.153,236.76,521.016,386.175,219.435,9270.94,0.494036,0,0
64.25,0.842117,295.979,294.019,293.536,238.961,147.736,235.637,519.133,386.142,219.586,9270.94,0.496423,0,0
64.75,0.839718,295.967,294.012,293.529,238.953,147.323,234.52,517.237,386.142,219.586,9270.94,0.4988,0,0
65.25,0.837303,295.955,293.987,293.505,238.965,146.905,233.406,515.328,386.142,219.586,9270.94,0.483318,0,0.62158
65.75,0.834871,295.891,293.98,293.497,238.958,143.964,237.887,513.405,386.142,219.586,9270.94,0.48575,0,0
66.25,0.832423,295.874,293.972,293.49,238.95,142.892,236.527,511.47,385.694,219.436,9270.94,0.488173,0,0
66.75,0.829959,295.86,293.964,293.482,238.943,142.345,235.349,509.522,385.694,219.436,9270.94,0.490586,0,0
67.25,0.827478,295.847,293.957,293.474,238.936,141.858,234.195,507.561,385.694,219.436,9270.94,0.492989,0,0
67.75,0.824981,295.834,293.949,293.467,238.93,141.385,233.049,505.587,385.694,219.436,9270.94,0.495384,0,0
68.25,0.822467,295.823,293.941,293.459,238.923,141.132,231.971,503.6,386.187,219.215,9270.94,0.497773,0,0
68.75,0.819938,295.809,293.933,293.451,238.917,140.689,230.839,501.601,386.187,219.215,9270.94,0.500153,0,0
69.25,0.817392,295.796,293.925,293.443,238.912,140.223,229.703,499.589,386.187,219.215,9270.94,0.502524,0,0.020281
69.75,0.814831,295.782,293.913,293.431,238.934,139.749,228.57,497.564,386.187,219.215,5273.21,0.494229,0,0.894671
70.25,0.812253,295.74,293.905,293.423,238.931,137.483,230.748,495.526,385.861,219.244,9270.94,0.496626,0,0.14236
70.75,0.80966,295.725,293.896,293.414,238.924,136.755,229.514,493.476,385.861,219.244,9270.94,0.499017,0,0
71.25,0.80705,295.71,293.888,293.405,238.918,136.219,228.347,491.413,385.861,219.244,9270.94,0.5014,0,0
71.75,0.804425,295.695,293.879,293.397,238.913,135.702,227.19,489.338,385.861,219.244,9270.94,0.503773,0,0.031885
72.25,0.801784,295.681,293.87,293.388,238.907,135.263,226.048,487.25,385.998,219.049,9270.94,0.506144,0,0.0203884
72.75,0.799127,295.666,293.862,293.379,238.902,134.768,224.901,485.177,385.998,219.049,9270.94,0.508505,0,0.0285201
73.25,0.796454,295.651,293.853,293.37,238.897,134.289,223.763,483.147,385.998,219.049,9270.94,0.510857,0,0.020993
73.75,0.793766,295.637,293.844,293.361,238.892,133.806,222.628,481.105,385.998,219.049,9270.94,0.513199,0,0.0259828
74.25,0.791062,295.623,293.822,293.34,238.911,133.404,221.519,479.051,386.189,218.9,9270.94,0.489723,0,0.796822
74.75,0.788343,295.542,293.812,293.33,238.929,129.013,228.461,476.986,386.189,218.9,7026.68,0.492161,0,0.76125
75.25,0.785608,295.524,293.802,293.32,238.922,127.954,227.087,474.908,386.189,218.9,7026.68,0.494597,0,0.00393611
75.75,0.782857,295.507,293.792,293.31,238.915,127.354,225.869,472.819,386.189,218.9,7026.68,0.497023,0,0.0161862
76.25,0.780092,295.485,293.782,293.3,238.909,126.395,224.53,470.719,385.187,218.975,7026.68,0.499433,0,0.00746761
76.75,0.777311,295.468,293.772,293.29,238.903,125.809,223.329,468.606,385.187,218.975,7026.68,0.501834,0,0.0129237
77.25,0.774514,295.452,293.762,293.28,238.897,125.269,222.148,466.482,385.187,218.975,7026.68,0.504224,0,0.0088177
77.75,0.771703,295.435,293.752,293.269,238.891,124.734,220.973,464.347,385.187,218.975,9270.94,0.506605,0,0.0111756
78.25,0.768876,295.42,293.741,293.259,238.885,124.372,219.85,462.2,385.576,218.778,9270.94,0.508982,0,0.00919282
78.75,0.766034,295.403,293.731,293.249,238.88,123.857,218.687,460.041,385.576,218.778,9270.94,0.511349,0,0.0101371
79.25,0.763178,295.386,293.708,293.226,238.901,123.32,217.521,457.871,385.576,218.778,9270.94,0.493308,0,0.868788
79.75,0.760306,295.316,293.697,293.215,238.916,119.77,222.678,455.69,385.576,218.778,7026.68,0.495739,0,0.697756
80.25,0.757419,295.29,293.686,293.204,238.95,118.301,221.165,453.497,384.488,218.919,7026.68,0.498164,0,1.33735
80.75,0.754517,295.271,293.675,293.193,238.941,117.602,219.917,451.293,384.488,218.919,7026.68,0.500578,0,0
81.25,0.751601,295.253,293.664,293.182,238.933,116.993,218.703,449.078,384.488,218.919,7026.68,0.502983,0,0
81.75,0.74867,295.234,293.653,293.171,238.925,116.402,217.499,446.852,384.488,218.919,7026.68,0.505379,0,0
82.25,0.745724,295.215,293.641,293.159,238.917,115.755,216.269,444.614,384.305,219.062,7026.68,0.507777,0,0
82.75,0.742763,295.196,293.63,293.148,238.91,115.169,215.067,442.365,384.305,219.062,7026.68,0.510166,0,0
83.25,0.739788,295.177,293.618,293.136,238.902,114.586,213.87,440.106,384.305,219.062,7026.68,0.512544,0,0
83.75,0.736798,295.158,293.606,293.124,238.895,114,212.678,437.835,384.305,219.062,9270.94,0.514913,0,0
84.25,0.733794,295.14,293.594,293.113,238.888,113.526,211.519,435.553,384.566,218.844,9270.94,0.517277,0,0
84.75,0.730775,295.121,293.583,293.101,238.883,112.945,210.335,433.26,384.566,218.844,9270.94,0.519631,0,0.037528
85.25,0.727742,295.102,293.585,293.104,238.878,112.346,209.149,430.956,384.566,218.844,9270.94,0.521025,0,0.0611258
85.75,0.724695,295.092,293.579,293.097,238.904,111.24,208.317,428.642,384.566,218.844,5273.21,0.500612,0,1.03334
86.25,0.721633,295.023,293.566,293.084,238.896,106.638,214.127,426.316,383.838,218.859,9270.94,0.503041,0,0
86.75,0.718558,295.001,293.552,293.071,238.89,105.625,212.755,423.98,383.838,218.859,9270.94,0.50547,0,0.0288461
87.25,0.715468,294.98,293.539,293.057,238.884,104.948,211.499,421.633,383.838,218.859,9270.94,0.507889,0,0.0231672
87.75,0.712364,294.958,293.526,293.044,238.878,104.305,210.26,419.276,383.838,218.859,9270.94,0.510298,0,0.0266389
88.25,0.709246,294.938,293.512,293.031,238.872,103.737,209.033,416.907,383.944,218.612,9270.94,0.512704,0,0.0227873
88.75,0.706114,294.916,293.499,293.017,238.866,103.113,207.805,414.529,383.944,218.612,9270.94,0.515101,0,0.0248415
89.25,0.702968,294.895,293.485,293.004,238.861,102.481,206.58,412.139,383.944,218.612,9270.94,0.517487,0,0.0227616
89.75,0.699809,294.873,293.472,292.99,238.856,101.844,205.359,409.739,383.944,218.612,9270.94,0.519849,0,0.0634661
90.25,0.696636,294.853,293.474,292.992,238.853,101.257,204.159,407.329,384.074,218.453,9270.94,0.5212,0,0.0842543
90.75,0.693449,294.841,293.485,293.003,238.85,100.087,203.315,404.908,384.074,218.453,9270.94,0.522037,0,0.0977355
91.25,0.690248,294.834,293.494,293.013,238.845,98.7093,202.701,402.477,384.074,218.453,9270.94,0.524099,0,0.0206524
91.75,0.687034,294.831,293.484,293.002,238.844,97.6188,201.696,400.036,384.074,218.453,9270.94,0.524833,0,0.144889
92.25,0.683806,294.81,293.493,293.011,238.839,96.9296,201.08,397.584,384.287,218.379,9270.94,0.526957,0,0.0197325
92.75,0.680565,294.805,293.481,292.999,238.865,95.7499,200.031,395.123,384.287,218.379,5273.21,0.499235,0,1.0125
93.25,0.677311,294.719,293.463,292.982,238.878,90.4634,208.106,392.651,384.287,218.379,7026.68,0.501746,0,0.645042
93.75,0.674043,294.692,293.446,292.964,238.87,89.3503,206.629,390.169,384.287,218.379,7026.68,0.504258,0,0
94.25,0.670762,294.66,293.429,292.947,238.863,88.1821,205.136,387.677,383.146,218.466,7026.68,0.506751,0,0
94.75,0.667468,294.634,293.412,292.93,238.857,87.4566,203.809,385.175,383.146,218.466,7026.68,0.509233,0,0.00818243
95.25,0.664161,294.609,293.395,292.913,238.85,86.7879,202.507,382.662,383.146,218.466,7026.68,0.511703,0,0.0108023
95.75,0.66084,294.583,293.378,292.897,238.844,86.1245,201.214,380.14,383.146,218.466,7026.68,0.514162,0,0.00866327
96.25,0.657507,294.559,293.361,292.88,238.838,85.5638,199.953,377.609,383.37,218.251,7026.68,0.516616,0,0.00974559
96.75,0.654161,294.534,293.344,292.863,238.833,84.908,198.672,375.067,383.37,218.251,7026.68,0.519059,0,0.0343729
97.25,0.650802,294.508,293.337,292.856,238.829,84.2359,197.393,372.516,383.37,218.251,7026.68,0.520833,0,0.0642448
97.75,0.64743,294.489,293.341,292.86,238.826,83.2664,196.365,370.07,383.37,218.251,7026.68,0.52186,0,0.0805791
98.25,0.644045,294.479,293.346,292.864,238.821,82.073,195.646,367.652,383.538,218.104,9270.94,0.524087,0,0.0132898
98.75,0.640648,294.471,293.333,292.852,238.82,81.0699,194.567,365.225,383.538,218.104,9270.94,0.524897,0,0.168676
99.25,0.637238,294.447,293.337,292.856,238.819,80.2765,193.882,362.789,383.538,218.104,9270.94,0.52713,0,0.142628
99.75,0.633816,294.438,293.332,292.85,238.815,79.189,192.768,360.343,383.538,218.104,9270.94,0.515902,0,0.0389404
100.25,0.630381,294.392,293.312,292.831,238.81,76.3076,195.74,357.889,383.504,217.963,9270.94,0.518384,0,0.0360472
100.75,0.626934,294.365,293.299,292.817,238.808,75.591,194.404,355.426,383.504,217.963,9270.94,0.520501,0,0.113881
101.25,0.623474,294.341,293.299,292.817,238.806,74.7979,193.24,352.955,383.504,217.963,9270.94,0.521715,0,0.109868
101.75,0.620002,294.326,293.3,292.819,238.82,73.582,192.404,350.474,383.504,217.963,9270.94,0.524008,0,0.618049
102.25,0.616518,294.313,293.281,292.8,238.815,72.4833,191.227,347.985,383.234,218.022,9270.94,0.517633,0,0.0250616
102.75,0.613022,294.267,293.261,292.78,238.811,70.6363,192.663,345.487,383.234,218.022,9270.94,0.520101,0,0.0703533
103.25,0.609514,294.239,293.257,292.776,238.808,69.8954,191.325,342.981,383.234,218.022,9270.94,0.521514,0,0.0891676
103.75,0.605994,294.221,293.257,292.776,238.803,68.728,190.392,340.466,383.234,218.022,9270.94,0.52385,0,0.026065
104.25,0.602462,294.208,293.241,292.76,238.802,67.7652,189.233,337.942,383.333,217.843,9270.94,0.524832,0,0.143466
104.75,0.598918,294.181,293.24,292.759,238.797,66.9798,188.453,335.41,383.333,217.843,9270.94,0.527164,0,0.0244312
105.25,0.595363,294.167,293.239,292.758,238.792,65.9188,187.264,332.87,383.333,217.843,9270.94,0.529493,0,0.0224123
105.75,0.591795,294.154,293.222,292.741,238.793,64.9787,186.114,330.321,383.333,217.843,9270.94,0.529255,0,0.216342
106.25,0.588216,294.122,293.22,292.739,238.804,63.9981,185.69,327.764,383.286,217.783,9270.94,0.531589,0,0.505516
106.75,0.584626,294.108,293.218,292.737,238.824,62.9294,184.486,325.199,383.286,217.783,7026.68,0.533919,0,0.863253
107.25,0.581024,294.093,293.214,292.732,238.821,61.9945,183.327,322.626,383.286,217.783,7026.68,0.52515,0,0.129871
107.75,0.577411,294.052,293.21,292.729,238.815,59.3949,185.499,320.044,383.286,217.783,7026.68,0.5275,0,0.00544975
108.25,0.573786,294.032,293.206,292.725,238.808,58.0511,184.146,317.454,382.713,217.954,7026.68,0.529898,0,0.00531645
108.75,0.57015,294.015,293.19,292.709,238.808,57.0947,182.932,314.856,382.713,217.954,7026.68,0.529567,0,0.203011
109.25,0.566503,293.984,293.185,292.704,238.802,56.0285,182.522,312.25,382.713,217.954,7026.68,0.531966,0,0.00509561
109.75,0.562844,293.966,293.18,292.698,238.796,55.0053,181.277,309.637,382.713,217.954,7026.68,0.534363,0,0.00499244
110.25,0.559175,293.949,293.174,292.693,238.79,54.1217,180.071,307.015,382.749,217.82,7026.68,0.53676,0,0.00489243
110.75,0.555494,293.931,293.165,292.684,238.793,53.2351,178.869,304.386,382.749,217.82,7026.68,0.534752,0,0.287367
111.25,0.551803,293.901,293.158,292.677,238.788,51.7438,178.971,301.748,382.749,217.82,7026.68,0.537155,0,0.0216297
111.75,0.548101,293.882,293.151,292.67,238.783,50.7632,177.72,299.103,382.749,217.82,7026.68,0.539562,0,0.0349493
