hour,mu0,ground_k,air_k,air_300m_k,column_mean_k,sensible_w_m2,latent_w_m2,sw_ground_w_m2,lw_down_w_m2,olr_w_m2,mixed_layer_m,rh_ground,dew_kg_m2,condensed_kg_m2
12.25,0.994109,296.188,294.184,293.701,238.97,188.949,253.746,640.663,386.358,219.693,9270.94,0.47873,0,0
12.75,0.993619,296.194,294.188,293.705,238.964,189.142,252.998,640.266,386.358,219.693,9270.94,0.480931,0,0
13.25,0.993109,296.199,294.192,293.709,238.959,189.334,252.252,639.854,386.358,219.693,9270.94,0.483122,0,0
13.75,0.99258,296.205,294.189,293.706,238.97,189.523,251.508,639.425,386.358,219.693,9270.94,0.479014,0,0.519281
14.25,0.992031,296.195,294.192,293.71,238.971,188.926,252.9,638.981,386.631,219.661,9270.94,0.481216,0,0.226784
14.75,0.991463,296.2,294.196,293.713,238.966,188.967,252.109,638.522,386.631,219.661,9270.94,0.483411,0,0
15.25,0.990875,296.206,294.2,293.717,238.96,189.116,251.35,638.046,386.631,219.661,9270.94,0.485597,0,0
15.75,0.990268,296.211,294.204,293.721,238.955,189.272,250.595,637.555,386.631,219.661,9270.94,0.487773,0,0
16.25,0.989641,296.218,294.188,293.706,238.959,189.614,249.886,637.048,387.066,219.537,9270.94,0.468735,0,0.266499
16.75,0.988995,296.169,294.191,293.708,238.954,186.65,256.261,636.525,387.066,219.537,9270.94,0.471005,0,0.0348777
17.25,0.988329,296.172,294.194,293.711,238.95,186.342,255.335,635.987,387.066,219.537,9270.94,0.473271,0,0.0154732
17.75,0.987644,296.176,294.197,293.714,238.946,186.411,254.514,635.432,387.066,219.537,9270.94,0.475527,0,0.0299524
18.25,0.98694,296.18,294.18,293.698,238.954,186.456,253.692,634.862,386.924,219.339,9270.94,0.473704,0,0.400077
18.75,0.986216,296.16,294.184,293.701,238.978,186.349,254.137,634.277,386.924,219.339,7026.68,0.475942,0,0.957041
19.25,0.985473,296.164,294.187,293.704,238.972,186.244,253.286,633.675,386.924,219.339,7026.68,0.478173,0,0
19.75,0.984711,296.168,294.19,293.707,238.967,186.308,252.483,633.059,386.924,219.339,9270.94,0.480394,0,0
20.25,0.983929,296.171,294.183,293.7,238.968,186.3,251.658,632.426,386.695,219.558,9270.94,0.467775,0,0.229778
20.75,0.983128,296.14,294.186,293.703,238.963,184.114,255.862,631.778,386.695,219.558,9270.94,0.470058,0,0
21.25,0.982307,296.142,294.188,293.705,238.957,183.903,254.951,631.114,386.695,219.558,9270.94,0.472335,0,0
21.75,0.981467,296.145,294.187,293.705,238.962,183.939,254.11,630.434,386.695,219.558,9270.94,0.470845,0,0.308944
22.25,0.980608,296.138,294.19,293.707,238.956,183.375,254.531,629.739,386.561,219.433,9270.94,0.473114,0,0.00912353
22.75,0.97973,296.141,294.192,293.709,238.952,183.355,253.678,629.028,386.561,219.433,9270.94,0.475375,0,0.00911508
23.25,0.978832,296.144,294.195,293.712,238.947,183.404,252.847,628.302,386.561,219.433,9270.94,0.477627,0,0.00874999
23.75,0.977916,296.147,294.192,293.709,238.955,183.458,252.02,627.56,386.561,219.433,12021.5,0.474905,0,0.422228
24.25,0.97698,296.138,294.194,293.711,238.977,182.939,252.891,626.803,386.89,219.381,7026.68,0.477163,0,0.877051
24.75,0.976024,296.14,294.196,293.713,239.01,182.886,252.028,626.03,386.89,219.381,9270.94,0.479413,0,1.27183
25.25,0.97505,296.143,294.198,293.715,239.003,182.913,251.19,625.242,386.89,219.381,9270.94,0.481654,0,0
25.75,0.974056,296.145,294.2,293.717,238.996,182.945,250.356,624.438,386.89,219.381,9270.94,0.483885,0,0
26.25,0.973044,296.145,294.197,293.714,238.998,182.843,249.477,623.618,386.54,219.837,9270.94,0.470461,0,0.29916
26.75,0.972012,296.115,294.198,293.715,238.991,180.312,253.965,622.783,386.54,219.837,9270.94,0.472768,0,0
27.25,0.970961,296.115,294.199,293.716,238.985,180.077,253.013,621.933,386.54,219.837,9270.94,0.475072,0,0
27.75,0.969891,296.116,294.199,293.717,238.978,180.061,252.124,621.067,386.54,219.837,9270.94,0.477366,0,0
28.25,0.968802,296.117,294.194,293.711,238.985,180.087,251.249,620.186,386.592,219.637,9270.94,0.474808,0,0.411155
28.75,0.967694,296.104,294.195,293.712,238.978,179.43,251.985,619.29,386.592,219.637,9270.94,0.477098,0,0
29.25,0.966567,296.104,294.195,293.712,238.972,179.31,251.072,618.378,386.592,219.637,9270.94,0.479381,0,0
29.75,0.965421,296.105,294.196,293.713,238.966,179.286,250.188,617.45,386.592,219.637,9270.94,0.481654,0,0
30.25,0.964255,296.107,294.197,293.714,238.96,179.399,249.342,616.508,386.899,219.547,9270.94,0.483919,0,0
30.75,0.963071,296.107,294.196,293.713,238.971,179.393,248.468,615.55,386.899,219.547,9270.94,0.479607,0,0.534628
31.25,0.961869,296.095,294.197,293.714,238.972,178.277,249.838,614.576,386.899,219.547,9270.94,0.481882,0,0.22925
31.75,0.960647,296.095,294.197,293.714,238.966,178.148,248.92,613.588,386.899,219.547,9270.94,0.484155,0,0
32.25,0.959406,296.094,294.197,293.714,238.961,178.06,248.009,612.584,386.786,219.541,9270.94,0.48642,0,0
32.75,0.958146,296.093,294.197,293.714,238.955,178.012,247.117,611.564,386.786,219.541,9270.94,0.488677,0,0
33.25,0.956868,296.093,294.185,293.702,238.958,177.965,246.227,610.53,386.786,219.541,9270.94,0.469482,0,0.28783
33.75,0.955571,296.044,294.184,293.701,238.954,174.562,252.592,609.48,386.786,219.541,9270.94,0.471826,0,0.0342034
34.25,0.954255,296.041,294.184,293.701,238.949,174.026,251.523,608.416,386.617,219.319,9270.94,0.474157,0,0.0173005
34.75,0.95292,296.039,294.183,293.7,238.945,173.887,250.572,607.336,386.617,219.319,9270.94,0.476479,0,0.0297695
35.25,0.951567,296.037,294.171,293.688,238.952,173.79,249.636,606.241,386.617,219.319,9270.94,0.474349,0,0.417523
35.75,0.950195,296.018,294.17,293.687,238.976,173.231,250.138,605.13,386.617,219.319,7026.68,0.476668,0,0.949422
36.25,0.948804,296.015,294.169,293.686,238.97,172.867,249.124,604.005,386.312,219.547,7026.68,0.478984,0,0
36.75,0.947394,296.013,294.168,293.686,238.964,172.738,248.178,602.865,386.312,219.547,9270.94,0.481291,0,0
37.25,0.945966,296.011,294.166,293.683,238.965,172.631,247.24,601.709,386.312,219.547,9270.94,0.468455,0,0.246645
37.75,0.94452,295.98,294.165,293.682,238.959,169.988,251.472,600.539,386.312,219.547,9270.94,0.470811,0,0
38.25,0.943054,295.977,294.163,293.68,238.954,169.689,250.447,599.353,386.406,219.335,9270.94,0.473166,0,0.000618865
38.75,0.941571,295.974,294.161,293.679,238.948,169.547,249.473,598.152,386.406,219.335,9270.94,0.475512,0,0.0166932
39.25,0.940068,295.971,294.142,293.66,238.955,169.422,248.506,596.937,386.406,219.335,9270.94,0.473824,0,0.389857
39.75,0.938548,295.947,294.141,293.658,238.95,169.034,248.792,595.707,386.406,219.335,9270.94,0.47616,0,0.0126297
40.25,0.937009,295.944,294.139,293.656,238.944,168.806,247.801,594.461,386.63,219.251,9270.94,0.478491,0,0.00732262
40.75,0.935451,295.941,294.138,293.655,238.939,168.645,246.832,593.201,386.63,219.251,9270.94,0.480812,0,0.0105209
41.25,0.933875,295.938,294.136,293.653,238.934,168.49,245.868,591.926,386.63,219.251,9270.94,0.483124,0,0.00799524
41.75,0.932281,295.935,294.131,293.649,238.946,168.335,244.908,590.636,386.63,219.251,9270.94,0.479174,0,0.530678
42.25,0.930668,295.918,294.129,293.646,238.967,167.255,246.079,589.331,386.788,219.219,7026.68,0.481497,0,0.884843
42.75,0.929037,295.914,294.127,293.644,239,166.985,245.078,588.011,386.788,219.219,7026.68,0.483814,0,1.26639
43.25,0.927388,295.91,294.125,293.642,238.992,166.801,244.103,586.677,386.788,219.219,9270.94,0.486121,0,0
43.75,0.925721,295.906,294.123,293.64,238.985,166.622,243.132,585.328,386.788,219.219,9270.94,0.488418,0,0
44.25,0.924035,295.9,294.12,293.637,238.978,166.274,242.106,583.964,386.35,219.654,9270.94,0.490721,0,0
44.75,0.922331,295.895,294.104,293.621,238.985,166.08,241.125,582.585,386.35,219.654,9270.94,0.476359,0,0.448258
45.25,0.92061,295.849,294.101,293.618,238.977,163.396,245.731,581.192,386.35,219.654,9270.94,0.478721,0,0
45.75,0.91887,295.843,294.098,293.615,238.97,162.863,244.627,579.805,386.35,219.654,9270.94,0.481079,0,0
46.25,0.917112,295.837,294.094,293.612,238.964,162.54,243.581,578.416,386.147,219.475,9270.94,0.48342,0,0
46.75,0.915336,295.832,294.091,293.608,238.957,162.317,242.573,577.012,386.147,219.475,9270.94,0.485752,0,0
47.25,0.913542,295.826,294.088,293.605,238.951,162.109,241.572,575.594,386.147,219.475,9270.94,0.488074,0,0
47.75,0.91173,295.821,294.08,293.597,238.964,161.901,240.575,574.161,386.147,219.475,9270.94,0.483073,0,0.619223
48.25,0.9099,295.798,294.076,293.594,238.961,160.579,242.04,572.715,386.185,219.433,9270.94,0.48541,0,0.133026
48.75,0.908052,295.792,294.073,293.59,238.955,160.222,240.992,571.254,386.185,219.433,9270.94,0.487741,0,0
49.25,0.906187,295.786,294.069,293.586,238.949,159.979,239.978,569.78,386.185,219.433,9270.94,0.490062,0,0
49.75,0.904303,295.78,294.065,293.583,238.944,159.744,238.97,568.291,386.185,219.433,9270.94,0.492373,0,0.0422151
50.25,0.902402,295.775,294.061,293.579,238.938,159.642,237.991,566.788,386.478,219.26,9270.94,0.494681,0,0.0130862
50.75,0.900483,295.769,294.057,293.575,238.934,159.416,236.988,565.271,386.478,219.26,9270.94,0.49698,0,0.0353513
51.25,0.898547,295.762,294.041,293.559,238.942,159.176,235.985,563.74,386.478,219.26,9270.94,0.476309,0,0.461444
51.75,0.896592,295.704,294.036,293.554,238.965,155.35,242.691,562.195,386.478,219.26,7026.68,0.478698,0,0.922533
52.25,0.89462,295.691,294.032,293.549,238.958,154.272,241.409,560.637,385.539,219.356,7026.68,0.481077,0,0
52.75,0.892631,295.683,294.027,293.544,238.951,153.902,240.33,559.064,385.539,219.356,7026.68,0.483446,0,0
53.25,0.890624,295.675,294.022,293.539,238.945,153.602,239.273,557.478,385.539,219.356,7026.68,0.485805,0,0
53.75,0.8886,295.668,294.017,293.535,238.939,153.316,238.224,555.877,385.539,219.356,9270.94,0.488155,0,0
54.25,0.886558,295.662,294.004,293.522,238.945,153.27,237.237,554.263,386.094,219.154,9270.94,0.474685,0,0.402512
54.75,0.884498,295.619,293.999,293.516,238.939,150.533,241.5,552.635,386.094,219.154,9270.94,0.477094,0,0
55.25,0.882422,295.61,293.993,293.511,238.933,149.958,240.341,550.994,386.094,219.154,9270.94,0.479498,0,0
55.75,0.880328,295.601,293.987,293.505,238.927,149.626,239.252,549.338,386.094,219.154,9270.94,0.481892,0,0
56.25,0.878216,295.591,293.982,293.499,238.921,149.255,238.156,547.669,385.942,218.978,9270.94,0.48427,0,0.00196407
56.75,0.876088,295.583,293.976,293.494,238.916,148.942,237.084,545.987,385.942,218.978,9270.94,0.486639,0,0.0158114
57.25,0.873942,295.574,293.963,293.481,238.929,148.632,236.018,544.29,385.942,218.978,9270.94,0.482196,0,0.5982
57.75,0.871779,295.547,293.958,293.475,238.949,147.349,237.204,542.581,385.942,218.978,7026.68,0.484575,0,0.831094
58.25,0.869599,295.535,293.952,293.469,238.982,146.679,236.028,540.857,385.457,219.184,7026.68,0.48695,0,1.2855
58.75,0.867401,295.525,293.945,293.463,238.974,146.312,234.939,539.12,385.457,219.184,7026.68,0.489316,0,0
59.25,0.865187,295.516,293.939,293.457,238.966,145.97,233.862,537.37,385.457,219.184,7026.68,0.491672,0,0
59.75,0.862956,295.506,293.933,293.451,238.958,145.63,232.79,535.606,385.457,219.184,9270.94,0.494018,0,0
60.25,0.860708,295.496,293.927,293.444,238.951,145.285,231.71,533.829,385.427,219.342,9270.94,0.496366,0,0
60.75,0.858443,295.486,293.92,293.438,238.944,144.943,230.636,532.038,385.427,219.342,9270.94,0.498704,0,0
61.25,0.856161,295.476,293.905,293.422,238.956,144.595,229.564,530.235,385.427,219.342,9270.94,0.483123,0,0.613173
61.75,0.853862,295.426,293.898,293.415,238.949,141.446,234.467,528.417,385.427,219.342,9270.94,0.485524,0,0
62.25,0.851546,295.412,293.891,293.408,238.941,140.586,233.22,526.587,385.031,219.205,9270.94,0.487916,0,0
62.75,0.849214,295.401,293.883,293.401,238.935,140.147,232.097,524.743,385.031,219.205,9270.94,0.490297,0,0
63.25,0.846865,295.39,293.876,293.394,238.928,139.749,230.988,522.886,385.031,219.205,9270.94,0.492669,0,0
63.75,0.844499,295.378,293.869,293.386,238.922,139.359,229.886,521.016,385.031,219.205,9270.94,0.495031,0,0
64.25,0.842117,295.369,293.861,293.379,238.915,139.182,228.84,519.133,385.525,218.998,9270.94,0.497389,0,0
64.75,0.839718,295.358,293.854,293.372,238.909,138.812,227.748,517.237,385.525,218.998,9270.94,0.499736,0,0
65.25,0.837303,295.347,293.847,293.364,238.904,138.42,226.655,515.328,385.525,218.998,9270.94,0.502073,0,0.00812863
65.75,0.834871,295.335,293.835,293.353,238.926,138.02,225.564,513.405,385.525,218.998,5273.21,0.493947,0,0.882998
66.25,0.832423,295.3,293.828,293.345,238.923,135.829,227.923,511.47,385.222,219.027,9270.94,0.496311,0,0.131175
66.75,0.829959,295.287,293.82,293.337,238.916,135.216,226.758,509.522,385.222,219.027,9270.94,0.498671,0,0
67.25,0.827478,295.275,293.812,293.329,238.91,134.764,225.64,507.561,385.222,219.027,9270.94,0.501021,0,0
67.75,0.824981,295.262,293.804,293.321,238.905,134.325,224.53,505.587,385.222,219.027,9270.94,0.503361,0,0.0347329
68.25,0.822467,295.25,293.795,293.313,238.9,133.982,223.436,503.6,385.414,218.842,9270.94,0.505698,0,0.016222
68.75,0.819938,295.238,293.787,293.305,238.895,133.551,222.332,501.601,385.414,218.842,9270.94,0.508026,0,0.0299692
69.25,0.817392,295.225,293.779,293.297,238.89,133.109,221.229,499.589,385.414,218.842,9270.94,0.510344,0,0.0180308
69.75,0.814831,295.212,293.771,293.288,238.886,132.66,220.128,497.564,385.414,218.842,9270.94,0.512653,0,0.0265556
70.25,0.812253,295.2,293.759,293.277,238.904,132.306,219.053,495.526,385.648,218.699,9270.94,0.48907,0,0.774841
70.75,0.80966,295.137,293.75,293.268,238.922,127.613,226.578,493.476,385.648,218.699,7026.68,0.491481,0,0.766034
71.25,0.80705,295.121,293.74,293.258,238.915,126.741,225.305,491.413,385.648,218.699,7026.68,0.493896,0,0
71.75,0.804425,295.106,293.73,293.248,238.908,126.213,224.129,489.338,385.648,218.699,7026.68,0.4963,0,0.00121546
72.25,0.801784,295.087,293.721,293.239,238.902,125.306,222.852,487.25,384.642,218.782,7026.68,0.498687,0,0.0166306
72.75,0.799127,295.073,293.711,293.229,238.896,124.787,221.693,485.177,384.642,218.782,7026.68,0.501065,0,0.00581781
73.25,0.796454,295.058,293.702,293.22,238.89,124.327,220.554,483.147,384.642,218.782,7026.68,0.503432,0,0.0127081
73.75,0.793766,295.044,293.692,293.21,238.885,123.871,219.421,481.105,384.642,218.782,9270.94,0.50579,0,0.00767486
74.25,0.791062,295.032,293.682,293.2,238.879,123.591,218.333,479.051,385.05,218.598,9270.94,0.508143,0,0.0106922
74.75,0.788343,295.017,293.673,293.191,238.874,123.148,217.21,476.986,385.05,218.598,9270.94,0.510485,0,0.00829067
75.25,0.785608,295.003,293.655,293.173,238.895,122.686,216.086,474.908,385.05,218.598,9270.94,0.492542,0,0.847064
75.75,0.782857,294.944,293.644,293.162,238.91,119.047,221.642,472.819,385.05,218.598,7026.68,0.494955,0,0.691468
76.25,0.780092,294.923,293.634,293.152,238.944,117.767,220.256,470.719,384,218.741,7026.68,0.497361,0,1.33397
76.75,0.777311,294.907,293.623,293.141,238.936,117.18,219.066,468.606,384,218.741,7026.68,0.499757,0,0
77.25,0.774514,294.891,293.613,293.131,238.928,116.662,217.9,466.482,384,218.741,7026.68,0.502143,0,0
77.75,0.771703,294.875,293.602,293.12,238.92,116.156,216.741,464.347,384,218.741,7026.68,0.504518,0,0
78.25,0.768876,294.858,293.591,293.109,238.912,115.594,215.562,462.2,383.829,218.893,7026.68,0.506897,0,0
78.75,0.766034,294.842,293.58,293.098,238.905,115.088,214.404,460.041,383.829,218.893,7026.68,0.509265,0,0
79.25,0.763178,294.826,293.569,293.087,238.898,114.584,213.252,457.871,383.829,218.893,7026.68,0.511623,0,0
79.75,0.760306,294.81,293.558,293.076,238.891,114.074,212.104,455.69,383.829,218.893,7026.68,0.513971,0,0
80.25,0.757419,294.795,293.547,293.065,238.884,113.707,210.992,453.497,384.168,218.682,9270.94,0.516314,0,0
80.75,0.754517,294.778,293.536,293.054,238.878,113.202,209.851,451.293,384.168,218.682,9270.94,0.518647,0,0.020481
81.25,0.751601,294.762,293.533,293.051,238.874,112.678,208.71,449.078,384.168,218.682,9270.94,0.520451,0,0.0508658
81.75,0.74867,294.751,293.529,293.047,238.899,111.873,207.786,446.852,384.168,218.682,5273.21,0.500155,0,1.01865
82.25,0.745724,294.695,293.517,293.035,238.892,107.165,214.061,444.614,383.406,218.697,9270.94,0.502562,0,0
82.75,0.742763,294.676,293.504,293.023,238.886,106.317,212.786,442.365,383.406,218.697,9270.94,0.50497,0,0.0246794
83.25,0.739788,294.658,293.492,293.01,238.88,105.733,211.586,440.106,383.406,218.697,9270.94,0.507368,0,0.0249409
83.75,0.736798,294.64,293.48,292.998,238.874,105.172,210.398,437.835,383.406,218.697,9270.94,0.509755,0,0.0237033
84.25,0.733794,294.622,293.467,292.986,238.868,104.688,209.221,435.553,383.534,218.465,9270.94,0.51214,0,0.0236402
84.75,0.730775,294.604,293.455,292.973,238.863,104.139,208.041,433.26,383.534,218.465,9270.94,0.514514,0,0.0227122
85.25,0.727742,294.586,293.442,292.961,238.857,103.581,206.865,430.956,383.534,218.465,9270.94,0.516878,0,0.0224945
85.75,0.724695,294.567,293.43,292.948,238.853,103.017,205.693,428.642,383.534,218.465,9270.94,0.519232,0,0.05111
86.25,0.721633,294.55,293.428,292.947,238.849,102.541,204.544,426.316,383.743,218.31,9270.94,0.520833,0,0.0775197
86.75,0.718558,294.539,293.437,292.956,238.847,101.586,203.682,423.98,383.743,218.31,9270.94,0.521753,0,0.0924004
87.25,0.715468,294.535,293.448,292.967,238.842,100.343,203.113,421.633,383.743,218.31,9270.94,0.523853,0,0.0203597
87.75,0.712364,294.536,293.438,292.956,238.841,99.3243,202.184,419.276,383.743,218.31,9270.94,0.524652,0,0.14014
88.25,0.709246,294.518,293.448,292.966,238.836,98.7373,201.605,416.907,383.951,218.242,9270.94,0.526758,0,0.0193157
88.75,0.706114,294.517,293.441,292.96,238.861,97.6289,200.641,414.529,383.951,218.242,5273.21,0.498959,0,1.00216
89.25,0.702968,294.448,293.425,292.944,238.875,92.1364,209.411,412.139,383.951,218.242,7026.68,0.50145,0,0.646655
89.75,0.699809,294.425,293.409,292.927,238.868,91.2298,208.048,409.739,383.951,218.242,7026.68,0.503946,0,0
90.25,0.696636,294.398,293.393,292.911,238.861,90.1669,206.648,407.329,382.822,218.344,7026.68,0.506422,0,0
90.75,0.693449,294.376,293.377,292.896,238.854,89.5408,205.381,404.908,382.822,218.344,7026.68,0.508886,0,0
91.25,0.690248,294.354,293.361,292.88,238.848,88.9558,204.132,402.477,382.822,218.344,7026.68,0.511339,0,0.00173355
91.75,0.687034,294.332,293.346,292.864,238.842,88.3713,202.89,400.036,382.822,218.344,7026.68,0.513781,0,0.013952
92.25,0.683806,294.311,293.33,292.848,238.836,87.8982,201.677,397.584,383.077,218.138,7026.68,0.516217,0,0.0054131
92.75,0.680565,294.289,293.314,292.833,238.831,87.316,200.446,395.123,383.077,218.138,7026.68,0.518641,0,0.0293088
93.25,0.677311,294.267,293.306,292.824,238.827,86.7172,199.217,392.651,383.077,218.138,7026.68,0.520582,0,0.0575501
93.75,0.674043,294.25,293.309,292.828,238.824,85.8643,198.181,390.169,383.077,218.138,7026.68,0.521695,0,0.0783698
94.25,0.670762,294.242,293.315,292.834,238.819,84.7332,197.503,387.677,383.299,217.996,9270.94,0.523918,0,0.00731161
94.75,0.667468,294.237,293.303,292.821,238.818,83.7283,196.48,385.175,383.299,217.996,9270.94,0.524772,0,0.161097
95.25,0.664161,294.216,293.308,292.826,238.817,82.9603,195.826,382.662,383.299,217.996,9270.94,0.526995,0,0.140045
95.75,0.66084,294.21,293.304,292.823,238.813,81.8685,194.772,380.14,383.299,217.996,9270.94,0.515738,0,0.0353089
96.25,0.657507,294.173,293.286,292.805,238.809,78.8881,198.078,377.609,383.273,217.86,9270.94,0.518205,0,0.0339747
96.75,0.654161,294.149,293.273,292.791,238.807,78.222,196.788,375.067,383.273,217.86,9270.94,0.52039,0,0.110227
97.25,0.650802,294.127,293.273,292.792,238.805,77.4753,195.635,372.516,383.273,217.86,9270.94,0.521642,0,0.106849
97.75,0.64743,294.116,293.276,292.794,238.819,76.3229,194.872,370.07,383.273,217.86,9270.94,0.52393,0,0.616035
98.25,0.644045,294.108,293.258,292.776,238.814,75.3125,193.779,367.652,383.05,217.926,9270.94,0.517569,0,0.0237596
98.75,0.640648,294.068,293.239,292.757,238.81,73.5005,195.429,365.225,383.05,217.926,9270.94,0.520057,0,0.0678479
99.25,0.637238,294.043,293.236,292.754,238.807,72.8708,194.137,362.789,383.05,217.926,9270.94,0.521482,0,0.0880549
99.75,0.633816,294.029,293.237,292.755,238.802,71.7798,193.29,360.343,383.05,217.926,9270.94,0.523814,0,0.0248067
100.25,0.630381,294.022,293.221,292.74,238.801,70.9032,192.208,357.889,383.179,217.759,9270.94,0.524795,0,0.142075
100.75,0.626934,293.998,293.222,292.741,238.797,70.1946,191.496,355.426,383.179,217.759,9270.94,0.527122,0,0.0233706
101.25,0.623474,293.989,293.222,292.741,238.792,69.2034,190.385,352.955,383.179,217.759,9270.94,0.529446,0,0.0218269
101.75,0.620002,293.98,293.206,292.725,238.794,68.3374,189.306,350.474,383.179,217.759,9270.94,0.529206,0,0.214292
102.25,0.616518,293.953,293.206,292.725,238.804,67.4378,188.982,347.985,383.164,217.708,9270.94,0.531533,0,0.500544
102.75,0.613022,293.943,293.205,292.724,238.825,66.4415,187.857,345.487,383.164,217.708,7026.68,0.533859,0,0.863363
103.25,0.609514,293.933,293.202,292.72,238.822,65.5802,186.769,342.981,383.164,217.708,7026.68,0.525042,0,0.12789
103.75,0.605994,293.899,293.2,292.718,238.816,62.983,189.261,340.466,383.164,217.708,7026.68,0.527403,0,0.00517912
104.25,0.602462,293.885,293.197,292.716,238.809,61.7542,188.02,337.942,382.626,217.889,7026.68,0.529799,0,0.00505148
104.75,0.598918,293.873,293.181,292.7,238.809,60.8862,186.882,335.41,382.626,217.889,7026.68,0.529495,0,0.201392
105.25,0.595363,293.846,293.178,292.697,238.803,59.9085,186.568,332.87,382.626,217.889,7026.68,0.531893,0,0.00484289
105.75,0.591795,293.833,293.174,292.693,238.797,58.9558,185.399,330.321,382.626,217.889,7026.68,0.534288,0,0.00474573
106.25,0.588216,293.821,293.17,292.689,238.792,58.1571,184.265,327.764,382.695,217.767,7026.68,0.536682,0,0.00465067
106.75,0.584626,293.807,293.161,292.68,238.795,57.3429,183.129,325.199,382.695,217.767,7026.68,0.534687,0,0.286044
107.25,0.581024,293.782,293.156,292.675,238.79,55.9215,183.383,322.626,382.695,217.767,7026.68,0.537092,0,0.0195766
107.75,0.577411,293.768,293.151,292.67,238.785,55.015,182.207,320.044,382.695,217.767,7026.68,0.539499,0,0.0358326
108.25,0.573786,293.753,293.145,292.664,238.78,54.1497,181.037,317.454,382.57,217.669,9270.94,0.541905,0,0.0203864
108.75,0.57015,293.739,293.13,292.649,238.781,53.3368,179.883,314.856,382.57,217.669,9270.94,0.527864,0,0.20115
109.25,0.566503,293.685,293.123,292.642,238.791,50.0801,183.949,312.25,382.57,217.669,9270.94,0.53035,0,0.527918
109.75,0.562844,293.668,293.116,292.635,238.786,48.9602,182.652,309.637,382.57,217.669,9270.94,0.532844,0,0.00401748
110.25,0.559175,293.651,293.106,292.625,238.783,48.0104,181.406,307.015,382.312,217.618,9270.94,0.524758,0,0.120183
110.75,0.555494,293.612,293.098,292.617,238.778,45.5124,183.572,304.386,382.312,217.618,9270.94,0.527265,0,0.00383738
111.25,0.551803,293.594,293.089,292.608,238.772,44.5289,182.294,301.748,382.312,217.618,9270.94,0.529806,0,0.0117738
111.75,0.548101,293.577,293.072,292.59,238.773,43.7086,181.06,299.103,382.312,217.618,9270.94,0.529618,0,0.221132
