hour,mu0,ground_k,air_k,air_300m_k,column_mean_k,sensible_w_m2,latent_w_m2,sw_ground_w_m2,lw_down_w_m2,olr_w_m2,mixed_layer_m,rh_ground,dew_kg_m2,condensed_kg_m2
2.58333,0.779884,288.027,288.206,285.449,248.454,-1.93558,22.4809,716.57,301.859,260.233,955.61,0.872057,0,0
2.75,0.75184,288.028,288.21,285.45,248.458,-1.95096,22.418,687.743,301.859,260.233,955.61,0.872193,0,0
2.91667,0.722364,288.029,288.214,285.452,248.461,-1.95997,22.0642,657.446,301.859,260.233,955.61,0.874046,0,0
3.08333,0.691513,288.03,288.216,285.452,248.464,-1.96015,21.7123,625.735,301.945,260.268,955.61,0.875782,0,0.000540206
3.25,0.659346,288.031,288.217,285.453,248.466,-1.95315,21.3943,592.672,301.945,260.268,955.61,0.877413,0,0.000249857
3.41667,0.625923,288.032,288.217,285.452,248.468,-1.9385,21.1065,558.732,301.945,260.268,955.61,0.878959,0,0.000591653
3.58333,0.59131,288.032,288.216,285.452,248.47,-1.91542,20.8456,523.749,302,260.293,955.61,0.880445,0,0.000407658
3.75,0.55557,288.033,288.213,285.45,248.471,-1.8847,20.6083,487.629,302,260.293,955.61,0.881879,0,0.000668669
3.91667,0.518773,288.033,288.21,285.448,248.472,-1.84628,20.392,450.44,302,260.293,955.61,0.883275,0,0.000558488
4.08333,0.480989,288.034,288.206,285.446,248.472,-1.80054,20.1942,412.765,302.017,260.305,955.61,0.884645,0,0.000768729
4.25,0.442289,288.034,288.2,285.442,248.472,-1.74659,20.0132,374.697,302.017,260.305,955.61,0.886001,0,0.0007151
4.41667,0.402747,288.034,288.193,285.438,248.472,-1.68417,19.4661,335.801,302.017,260.305,955.61,0.889446,0,0.00088657
4.58333,0.362438,288.034,288.185,285.433,248.471,-1.6121,18.9608,296.15,301.997,260.302,955.61,0.89253,0,0.000872147
4.75,0.321439,288.034,288.175,285.428,248.469,-1.52812,18.5319,256.906,301.997,260.302,955.61,0.89534,0,0.00102345
4.91667,0.279829,288.034,288.164,285.421,248.467,-1.43352,18.1645,217.556,301.997,260.302,955.61,0.897939,0,0.00104091
5.08333,0.237686,288.034,288.151,285.414,248.465,-1.32889,17.2722,178.306,301.933,260.284,955.61,0.902901,0,0.00117827
5.25,0.19509,288.033,288.136,285.406,248.461,-1.2061,16.5943,140.114,301.933,260.284,955.61,0.906823,0,0.00122568
5.41667,0.152123,288.033,288.119,285.397,248.458,-1.0689,16.1036,102.949,301.933,260.284,955.61,0.910105,0,0.00132355
5.58333,0.108867,288.032,288.101,285.387,248.453,-0.921529,15.1066,67.4579,301.819,260.248,955.61,0.914261,0,0.00134758
5.75,0.0654031,288.032,288.081,285.377,248.448,-0.747232,14.6161,35.8867,301.819,260.248,955.61,0.917268,0,0.00139771
5.91667,0.0218149,288.031,288.06,285.365,248.441,-0.530601,13.618,9.35236,301.819,260.248,955.61,0.920017,0,0.00146903
6.08333,0,288.03,288.04,285.353,248.434,-0.361005,13.3881,0,301.649,260.188,955.61,0.922024,0,0.0015378
6.25,0,288.029,288.023,285.34,248.427,-0.234727,13.254,0,301.649,260.188,955.61,0.923737,0,0.00162146
6.41667,0,288.028,288.007,285.328,248.42,-0.122604,13.1465,0,301.649,260.188,955.61,0.925275,0,0.00176205
6.58333,0,288.027,287.993,285.316,248.413,-0.042944,13.0502,0,301.481,260.112,955.61,0.926611,0,0.00164754
6.75,0,288.027,287.98,285.303,248.406,0.0489097,13.5996,0,301.481,260.112,955.61,0.928284,0,0.00174677
6.91667,0,288.026,287.967,285.291,248.4,0.15413,15.919,0,301.481,260.112,955.61,0.928335,0,0.00166635
7.08333,0,288.025,287.955,285.279,248.393,0.251876,16.2939,0,301.343,260.039,955.61,0.930407,0,0.00173759
7.25,0,288.024,287.943,285.266,248.387,0.354266,16.7787,0,301.343,260.039,955.61,0.927642,0,0.00168071
7.41667,0,288.023,287.931,285.254,248.38,0.462316,17.9153,0,301.343,260.039,955.61,0.929417,0,0.00173143
7.58333,0,288.023,287.921,285.241,248.374,0.562386,18.0901,0,301.229,259.968,955.61,0.93119,0,0.0016925
7.75,0,288.022,287.91,285.229,248.367,0.665142,18.1097,0,301.229,259.968,955.61,0.932919,0,0.00172814
7.91667,0,288.021,287.9,285.216,248.361,0.76646,18.0355,0,301.229,259.968,955.61,0.934564,0,0.00170119
8.08333,0,288.02,287.89,285.204,248.355,0.859436,18.6593,0,301.13,259.899,955.61,0.925468,0,0.00172739
8.25,0,288.019,287.879,285.191,248.348,0.961906,20.6065,0,301.13,259.899,955.61,0.926856,0,0.00170836
8.41667,0,288.018,287.869,285.179,248.342,1.06818,20.6908,0,301.13,259.899,955.61,0.92827,0,0.00172726
8.58333,0,288.018,287.86,285.166,248.336,1.16553,20.728,0,301.033,259.831,955.61,0.929669,0,0.00171498
8.75,0,288.017,287.85,285.154,248.33,1.26505,20.743,0,301.033,259.831,955.61,0.931066,0,0.00172821
8.91667,0,288.016,287.841,285.141,248.324,1.36319,20.6647,0,301.033,259.831,955.61,0.932437,0,0.00172006
9.08333,0,288.015,287.832,285.129,248.318,1.45479,20.6423,0,300.953,259.766,955.61,0.933777,0,0.0017304
9.25,0,288.014,287.824,285.117,248.313,1.54727,20.5452,0,300.953,259.766,955.61,0.935083,0,0.00172467
9.41667,0,288.013,287.815,285.104,248.307,1.63827,20.4453,0,300.953,259.766,955.61,0.936355,0,0.00173239
9.58333,0,288.012,287.807,285.092,248.301,1.72374,20.4,0,300.879,259.702,955.61,0.93759,0,0.00172941
9.75,0,288.012,287.8,285.08,248.295,1.80966,20.2929,0,300.879,259.702,955.61,0.938791,0,0.00173482
9.91667,0,288.011,287.791,285.068,248.29,1.8965,21.5184,0,300.879,259.702,955.61,0.923962,0,0.0017332
10.0833,0,288.01,287.782,285.056,248.284,1.98823,24.1828,0,300.793,259.64,955.61,0.924962,0,0.00173801
10.25,0,288.009,287.774,285.044,248.279,2.08268,24.2315,0,300.793,259.64,955.61,0.925987,0,0.0017369
10.4167,0,288.008,287.765,285.032,248.273,2.17613,24.1919,0,300.793,259.64,955.61,0.927024,0,0.00174073
10.5833,0,288.007,287.757,285.02,248.268,2.26457,24.2049,0,300.73,259.579,955.61,0.928067,0,0.00174094
10.75,0,288.006,287.749,285.009,248.262,2.35431,24.142,0,300.73,259.579,955.61,0.929113,0,0.00174366
10.9167,0,288.006,287.741,284.997,248.257,2.44297,24.0715,0,300.73,259.579,955.61,0.930159,0,0.00174428
11.0833,0,288.005,287.734,284.986,248.252,2.52719,24.0535,0,300.673,259.52,955.61,0.931201,0,0.00174713
11.25,0,288.004,287.726,284.974,248.247,2.61236,23.9683,0,300.673,259.52,955.61,0.932238,0,0.00174763
11.4167,0,288.003,287.719,284.963,248.241,2.6965,23.879,0,300.673,259.52,955.61,0.933267,0,0.00175009
11.5833,0,288.002,287.713,284.952,248.236,2.77586,23.8335,0,300.619,259.463,955.61,0.93459,0,0.00194566
11.75,0,288.001,287.711,284.941,248.231,2.82295,23.608,0,300.619,259.463,955.61,0.935373,0,0.00248675
11.9167,0,288,287.709,285.096,248.231,2.83544,23.0653,0,300.619,259.463,955.61,0.935042,0,0.0213363
12.0833,0,288,287.709,285.078,248.226,2.82438,23.3709,0,300.581,259.423,955.61,0.936761,0,0.00175623
12.25,0,287.999,287.709,285.061,248.221,2.81748,22.9029,0,300.581,259.423,955.61,0.938294,0,0.00175768
12.4167,0,287.998,287.708,285.045,248.216,2.81685,22.4932,0,300.581,259.423,955.61,0.939685,0,0.00175933
12.5833,0,287.997,287.704,285.028,248.211,2.82822,23.4885,0,300.579,259.369,955.61,0.925369,0,0.00176121
12.75,0,287.996,287.7,285.013,248.206,2.86479,25.9999,0,300.579,259.369,955.61,0.926367,0,0.00176249
12.9167,0,287.995,287.696,284.997,248.201,2.90548,25.8104,0,300.579,259.369,955.61,0.927409,0,0.00176427
13.0833,0,287.994,287.692,284.982,248.197,2.94698,25.6898,0,300.541,259.315,955.61,0.928487,0,0.00176603
13.25,0,287.994,287.687,284.968,248.192,2.99376,25.5594,0,300.541,259.315,955.61,0.929597,0,0.0017674
13.4167,0,287.993,287.683,284.953,248.187,3.04325,25.3569,0,300.541,259.315,955.61,0.93072,0,0.00176909
13.5833,0,287.992,287.678,284.939,248.182,3.09422,25.216,0,300.515,259.263,955.61,0.931859,0,0.00177088
13.75,0,287.991,287.673,284.926,248.178,3.14832,25.014,0,300.515,259.263,955.61,0.932999,0,0.00177222
13.9167,0,287.99,287.669,284.912,248.173,3.20322,24.8625,0,300.515,259.263,1305.61,0.934055,0,0.00224168
14.0833,0,287.989,287.67,284.9,248.169,3.21491,24.3035,0,300.488,259.212,1305.61,0.935202,0,0.00218676
14.25,0,287.988,287.67,284.887,248.165,3.19928,24.1431,0,300.488,259.212,1305.61,0.936203,0,0.00244228
14.4167,0,287.988,287.67,285.085,248.21,3.18319,23.8262,0,300.488,259.212,691.56,0.935998,0,0.212091
14.5833,0,287.987,287.672,285.072,248.239,3.14893,23.8083,0,300.131,259.366,955.61,0.937818,0,0.144913
14.75,0,287.986,287.673,285.059,248.235,3.11883,23.2612,0,300.131,259.366,955.61,0.939416,0,0.00177928
14.9167,0,287.985,287.673,285.046,248.23,3.09762,23.6663,0,300.131,259.366,955.61,0.92567,0,0.00177245
15.0833,0,287.984,287.671,285.034,248.226,3.10188,26.3988,0,299.775,259.48,955.61,0.926505,0,0.00176999
15.25,0,287.983,287.668,285.021,248.222,3.12019,26.2912,0,299.775,259.48,955.61,0.927359,0,0.00176915
15.4167,0,287.982,287.666,285.009,248.217,3.14315,26.1817,0,299.775,259.48,955.61,0.928227,0,0.00176897
15.5833,0,287.981,287.662,284.997,248.213,3.17054,25.9978,0,299.771,259.432,955.61,0.929099,0,0.00176942
15.75,0,287.981,287.659,284.985,248.209,3.20179,25.8925,0,299.771,259.432,955.61,0.929979,0,0.00177011
15.9167,0,287.98,287.656,284.974,248.205,3.23621,25.7223,0,299.771,259.432,955.61,0.930856,0,0.00177099
16.0833,0,287.979,287.652,284.962,248.2,3.27253,25.5548,0,299.76,259.386,955.61,0.93173,0,0.00177215
16.25,0,287.978,287.648,284.951,248.196,3.31183,25.4613,0,299.76,259.386,955.61,0.932606,0,0.00177335
16.4167,0,287.977,287.644,284.94,248.192,3.35302,25.303,0,299.76,259.386,955.61,0.933475,0,0.00177456
16.5833,0,287.976,287.642,284.929,248.188,3.39244,25.1415,0,299.744,259.34,955.61,0.934593,0,0.0020273
16.75,0,287.975,287.642,284.919,248.184,3.39721,24.9177,0,299.744,259.34,955.61,0.934839,0,0.00277194
16.9167,0,287.975,287.644,284.909,248.18,3.36852,24.1719,0,299.744,259.34,955.61,0.93878,0,0.00177861
17.0833,0,287.974,287.644,284.899,248.176,3.3469,24.4407,0,299.759,259.297,955.61,0.936297,0,0.00267336
17.25,0,287.973,287.646,284.954,248.175,3.32,24.0316,0,299.759,259.297,955.61,0.935489,0,0.0116902
17.4167,0,287.972,287.648,284.942,248.171,3.27788,24.2771,0,299.759,259.297,955.61,0.937068,0,0.00222534
17.5833,0,287.971,287.649,284.93,248.167,3.24438,23.7802,0,299.763,259.26,955.61,0.922306,0,0.00255131
17.75,0,287.97,287.647,284.918,248.163,3.23261,27.7885,0,299.763,259.26,955.61,0.923251,0,0.00254206
17.9167,0,287.969,287.644,284.907,248.16,3.25671,27.5732,0,299.763,259.26,955.61,0.924286,0,0.00254085
18.0833,0.0218149,287.969,287.641,284.896,248.157,3.26465,27.3911,9.35236,299.749,259.224,955.61,0.925332,0,0.00228578
18.25,0.0654031,287.968,287.64,284.886,248.155,3.24813,27.2272,35.8867,299.749,259.224,955.61,0.926328,0,0.00190696
18.4167,0.108867,287.967,287.64,284.877,248.154,3.21776,26.9675,67.4579,299.749,259.224,955.61,0.927254,0,0.00165156
18.5833,0.152123,287.966,287.641,284.87,248.153,3.17447,26.6413,102.949,299.764,259.202,955.61,0.928105,0,0.00157322
18.75,0.19509,287.966,287.644,284.863,248.153,3.11781,26.3064,140.114,299.764,259.202,955.61,0.928873,0,0.00135956
18.9167,0.237686,287.966,287.647,284.858,248.154,3.0485,25.9651,178.306,299.764,259.202,955.61,0.929553,0,0.0011112
19.0833,0.279829,287.965,287.651,284.853,248.155,2.9702,25.6222,217.556,299.816,259.201,955.61,0.930156,0,0.00117108
19.25,0.321439,287.965,287.657,285.084,248.166,2.88217,28.5582,256.906,299.816,259.201,955.61,0.911516,0,0.0388406
19.4167,0.362438,287.965,287.671,285.074,248.169,2.69031,29.9564,296.15,299.816,259.201,955.61,0.912138,0,0.00100257
19.5833,0.402747,287.965,287.685,285.066,248.171,2.48696,29.3805,335.801,299.839,259.246,955.61,0.912637,0,0.000858919
19.75,0.442289,287.966,287.7,285.058,248.174,2.28806,28.7183,374.697,299.839,259.246,955.61,0.913028,0,0.000853842
19.9167,0.480989,287.966,287.714,285.052,248.178,2.09366,28.0667,412.765,299.839,259.246,955.61,0.913318,0,0.000736671
20.0833,0.518773,287.966,287.728,285.047,248.182,1.91224,27.4235,450.44,300.014,259.276,955.61,0.91354,0,0.000719412
20.25,0.55557,287.967,287.743,285.043,248.186,1.73296,26.7244,487.629,300.014,259.276,955.61,0.91366,0,0.000625021
20.4167,0.59131,287.968,287.757,285.04,248.191,1.55626,26.2365,523.749,300.014,259.276,955.61,0.913704,0,0.000597283
20.5833,0.625923,287.968,287.771,285.038,248.196,1.38834,25.7663,558.732,300.189,259.319,955.61,0.913706,0,0.000518544
20.75,0.659346,287.969,287.786,285.037,248.201,1.21936,25.3007,592.672,300.189,259.319,955.61,0.913639,0,0.000485515
20.9167,0.691513,287.97,287.801,285.037,248.207,1.05158,24.8372,625.735,300.189,259.319,955.61,0.913506,0,0.000421224
21.0833,0.722364,287.971,287.815,285.038,248.212,0.892184,24.3823,657.446,300.368,259.372,955.61,0.913337,0,0.000387358
21.25,0.75184,287.973,287.83,285.04,248.218,0.732217,23.9214,687.743,300.368,259.372,955.61,0.913107,0,0.000330927
21.4167,0.779884,287.974,287.842,285.044,248.224,0.603143,27.8757,716.57,300.368,259.372,955.61,0.893862,0,0.000402634
21.5833,0.806445,287.975,287.854,285.051,248.231,0.481433,27.8555,743.942,300.516,259.43,955.61,0.89334,0,0.000470098
21.75,0.83147,287.977,287.867,285.057,248.237,0.350014,27.4001,769.943,300.516,259.43,955.61,0.892716,0,0.000406341
21.9167,0.854912,287.978,287.881,285.063,248.244,0.220922,26.8986,794.3,300.516,259.43,955.61,0.892193,0,0.000178853
22.0833,0.876727,287.98,287.893,285.069,248.251,0.109414,26.3913,816.966,300.694,259.496,955.61,0.891888,0,0.000151452
22.25,0.896873,287.981,287.905,285.077,248.258,-0.00152088,25.8086,837.898,300.694,259.496,955.61,0.891548,0,0.000116829
22.4167,0.915311,287.983,287.918,285.085,248.265,-0.110151,25.0992,857.057,300.694,259.496,955.61,0.891169,0,9.27116e-05
22.5833,0.932008,287.985,287.93,285.093,248.272,-0.211315,24.0681,874.483,300.869,259.567,955.61,0.890764,0,6.64501e-05
22.75,0.94693,287.986,287.943,285.101,248.279,-0.299334,20.1002,890.086,300.869,259.567,955.61,0.900646,0,4.56461e-05
22.9167,0.96005,287.988,287.954,285.11,248.286,-0.381043,19.8811,903.804,300.869,259.567,955.61,0.900006,0,2.50099e-05
23.0833,0.971342,287.99,287.966,285.119,248.294,-0.458899,19.8674,915.611,301.039,259.642,955.61,0.899389,0,1.0275e-05
23.25,0.980785,287.992,287.978,285.128,248.301,-0.537783,19.8508,925.485,301.039,259.642,955.61,0.898785,0,0
23.4167,0.988362,287.994,287.99,285.137,248.308,-0.615745,19.8324,933.406,301.039,259.642,955.61,0.898195,0,0
23.5833,0.994056,287.996,288.001,285.355,248.324,-0.68764,23.1334,939.361,301.199,259.717,955.61,0.878788,0,0.035355
23.75,0.997859,287.998,288.017,285.356,248.331,-0.797035,23.4274,943.337,301.199,259.717,955.61,0.878163,0,0
23.9167,0.999762,288,288.033,285.358,248.338,-0.905633,23.3423,945.327,301.199,259.717,955.61,0.877608,0,0
