hour,mu0,ground_k,air_k,air_300m_k,column_mean_k,sensible_w_m2,latent_w_m2,sw_ground_w_m2,lw_down_w_m2,olr_w_m2,mixed_layer_m,rh_ground,dew_kg_m2,condensed_kg_m2
46.25,0.917112,296.476,294.249,293.766,239.003,170.596,255.612,578.416,386.445,219.998,9270.94,0.471567,0,0
46.75,0.915336,296.47,294.246,293.763,238.995,170.018,254.47,577.012,386.445,219.998,9270.94,0.473978,0,0
47.25,0.913542,296.464,294.243,293.76,238.988,169.736,253.428,575.594,386.445,219.998,9270.94,0.476379,0,0
47.75,0.91173,296.458,294.226,293.743,238.993,169.488,252.4,574.161,386.445,219.998,9270.94,0.474468,0,0.403317
48.25,0.9099,296.433,294.223,293.74,238.986,168.99,252.71,572.715,386.669,219.858,9270.94,0.476866,0,0
48.75,0.908052,296.427,294.22,293.737,238.979,168.575,251.628,571.254,386.669,219.858,9270.94,0.479257,0,0
49.25,0.906187,296.421,294.217,293.734,238.972,168.299,250.594,569.78,386.669,219.858,9270.94,0.481638,0,0
49.75,0.904303,296.415,294.214,293.731,238.966,168.036,249.568,568.291,386.669,219.858,9270.94,0.48401,0,0
50.25,0.902402,296.412,294.21,293.727,238.976,168.048,248.626,566.788,387.293,219.637,9270.94,0.47988,0,0.542065
50.75,0.900483,296.391,294.207,293.724,238.976,166.75,249.71,565.271,387.293,219.637,9270.94,0.482261,0,0.194248
51.25,0.898547,296.384,294.203,293.72,238.969,166.373,248.635,563.74,387.293,219.637,9270.94,0.484643,0,0
51.75,0.896592,296.377,294.2,293.717,238.962,166.089,247.594,562.195,387.293,219.637,9270.94,0.487016,0,0
52.25,0.89462,296.369,294.196,293.713,238.956,165.747,246.53,560.637,387.122,219.598,9270.94,0.489382,0,0.00117839
52.75,0.892631,296.362,294.192,293.709,238.952,165.46,245.492,559.064,387.122,219.598,9270.94,0.491739,0,0.0482455
53.25,0.890624,296.355,294.172,293.689,238.957,165.174,244.458,557.478,387.122,219.598,9270.94,0.472313,0,0.355503
53.75,0.8886,296.288,294.167,293.684,238.952,161.671,250.346,555.877,387.122,219.598,9270.94,0.474748,0,0.0394439
54.25,0.886558,296.276,294.163,293.68,238.946,160.716,249.048,554.263,386.78,219.386,9270.94,0.477171,0,0.0144098
54.75,0.884498,296.267,294.158,293.675,238.941,160.299,247.939,552.635,386.78,219.386,9270.94,0.479584,0,0.033375
55.25,0.882422,296.259,294.153,293.671,238.936,159.946,246.854,550.994,386.78,219.386,9270.94,0.481989,0,0.0171806
55.75,0.880328,296.25,294.138,293.655,238.947,159.609,245.777,549.338,386.78,219.386,9270.94,0.478707,0,0.538708
56.25,0.878216,296.222,294.133,293.651,238.969,158.624,246.478,547.669,386.841,219.351,7026.68,0.481115,0,0.906335
56.75,0.876088,296.212,294.129,293.646,238.963,158.111,245.34,545.987,386.841,219.351,7026.68,0.483515,0,0.0138894
57.25,0.873942,296.203,294.124,293.641,238.956,157.74,244.252,544.29,386.841,219.351,7026.68,0.485906,0,0.011811
57.75,0.871779,296.194,294.119,293.636,238.95,157.384,243.173,542.581,386.841,219.351,9270.94,0.488288,0,0.0127133
58.25,0.869599,296.185,294.111,293.628,238.956,157.058,242.093,540.857,386.871,219.421,9270.94,0.474069,0,0.401316
58.75,0.867401,296.137,294.105,293.622,238.95,154.026,246.324,539.12,386.871,219.421,9270.94,0.476515,0,0.0118971
59.25,0.865187,296.126,294.099,293.616,238.944,153.355,245.102,537.37,386.871,219.421,9270.94,0.478959,0,0.0112813
59.75,0.862956,296.115,294.093,293.61,238.938,152.946,243.969,535.606,386.871,219.421,9270.94,0.481394,0,0.0112365
60.25,0.860708,296.104,294.087,293.604,238.933,152.505,242.826,533.829,386.715,219.239,9270.94,0.483815,0,0.0107929
60.75,0.858443,296.093,294.081,293.598,238.928,152.12,241.713,532.038,386.715,219.239,9270.94,0.486225,0,0.0189195
61.25,0.856161,296.083,294.061,293.579,238.94,151.741,240.606,530.235,386.715,219.239,9270.94,0.482024,0,0.602014
61.75,0.853862,296.048,294.055,293.572,238.96,150.59,241.542,528.417,386.715,219.239,7026.68,0.484439,0,0.824399
62.25,0.851546,296.033,294.049,293.566,238.993,149.775,240.282,526.587,386.199,219.439,7026.68,0.486852,0,1.29552
62.75,0.849214,296.021,294.042,293.559,238.984,149.317,239.145,524.743,386.199,219.439,7026.68,0.489255,0,0
63.25,0.846865,296.01,294.036,293.553,238.976,148.897,238.025,522.886,386.199,219.439,9270.94,0.491648,0,0
63.75,0.844499,295.998,294.029,293.546,238.968,148.481,236.91,521.016,386.199,219.439,9270.94,0.494032,0,0
64.25,0.842117,295.986,294.022,293.539,238.961,148.063,235.788,519.133,386.167,219.59,9270.94,0.496419,0,0
64.75,0.839718,295.974,294.015,293.532,238.954,147.65,234.672,517.237,386.167,219.59,9270.94,0.498796,0,0
65.25,0.837303,295.962,293.99,293.508,238.966,147.231,233.558,515.328,386.167,219.59,9270.94,0.483322,0,0.621814
65.75,0.834871,295.898,293.983,293.5,238.958,144.301,238.035,513.405,386.167,219.59,9270.94,0.485754,0,0
66.25,0.832423,295.881,293.975,293.493,238.951,143.224,236.674,511.47,385.718,219.44,9270.94,0.488176,0,0
66.75,0.829959,295.867,293.968,293.485,238.944,142.675,235.496,509.522,385.718,219.44,9270.94,0.490588,0,0
67.25,0.827478,295.854,293.96,293.477,238.937,142.186,234.342,507.561,385.718,219.44,9270.94,0.492991,0,0
67.75,0.824981,295.841,293.952,293.47,238.93,141.713,233.196,505.587,385.718,219.44,9270.94,0.495385,0,0
68.25,0.822467,295.83,293.944,293.462,238.924,141.459,232.118,503.6,386.213,219.219,9270.94,0.497774,0,0
68.75,0.819938,295.816,293.937,293.454,238.918,141.015,230.986,501.601,386.213,219.219,9270.94,0.500154,0,0
69.25,0.817392,295.803,293.929,293.446,238.912,140.548,229.851,499.589,386.213,219.219,9270.94,0.502524,0,0.0207373
69.75,0.814831,295.789,293.917,293.434,238.934,140.073,228.717,497.564,386.213,219.219,5273.21,0.494226,0,0.894783
70.25,0.812253,295.747,293.908,293.426,238.932,137.808,230.897,495.526,385.886,219.247,9270.94,0.496622,0,0.142748
70.75,0.80966,295.732,293.9,293.417,238.925,137.078,229.663,493.476,385.886,219.247,9270.94,0.499013,0,0
71.25,0.80705,295.717,293.891,293.409,238.918,136.541,228.496,491.413,385.886,219.247,9270.94,0.501395,0,0
71.75,0.804425,295.703,293.883,293.4,238.913,136.024,227.339,489.338,385.886,219.247,9270.94,0.503768,0,0.0317841
72.25,0.801784,295.688,293.874,293.391,238.908,135.583,226.197,487.25,386.021,219.053,9270.94,0.506139,0,0.0205344
72.75,0.799127,295.673,293.865,293.383,238.903,135.087,225.05,485.177,386.021,219.053,9270.94,0.5085,0,0.0284679
73.25,0.796454,295.659,293.856,293.374,238.898,134.607,223.912,483.147,386.021,219.053,9270.94,0.510851,0,0.0210968
73.75,0.793766,295.644,293.847,293.365,238.893,134.124,222.777,481.105,386.021,219.053,9270.94,0.513193,0,0.0259613
74.25,0.791062,295.63,293.826,293.343,238.912,133.721,221.668,479.051,386.214,218.903,9270.94,0.489727,0,0.797153
74.75,0.788343,295.549,293.816,293.333,238.929,129.343,228.606,476.986,386.214,218.903,7026.68,0.492164,0,0.761321
75.25,0.785608,295.531,293.805,293.323,238.922,128.279,227.231,474.908,386.214,218.903,7026.68,0.4946,0,0.00471099
75.75,0.782857,295.514,293.795,293.313,238.916,127.678,226.012,472.819,386.214,218.903,7026.68,0.497026,0,0.0156926
76.25,0.780092,295.492,293.785,293.303,238.909,126.718,224.674,470.719,385.212,218.979,7026.68,0.499435,0,0.00783053
76.75,0.777311,295.475,293.775,293.293,238.903,126.131,223.474,468.606,385.212,218.979,7026.68,0.501835,0,0.0127075
77.25,0.774514,295.459,293.765,293.283,238.897,125.59,222.292,466.482,385.212,218.979,7026.68,0.504225,0,0.00899157
77.75,0.771703,295.442,293.755,293.273,238.891,125.054,221.117,464.347,385.212,218.979,9270.94,0.506606,0,0.0110857
78.25,0.768876,295.427,293.745,293.263,238.886,124.69,219.995,462.2,385.6,218.782,9270.94,0.508982,0,0.00927995
78.75,0.766034,295.411,293.734,293.252,238.88,124.173,218.831,460.041,385.6,218.782,9270.94,0.511349,0,0.0101043
79.25,0.763178,295.394,293.711,293.229,238.901,123.636,217.665,457.871,385.6,218.782,9270.94,0.493314,0,0.869158
79.75,0.760306,295.323,293.7,293.218,238.916,120.097,222.819,455.69,385.6,218.782,7026.68,0.495745,0,0.698122
80.25,0.757419,295.297,293.689,293.207,238.951,118.624,221.307,453.497,384.512,218.923,7026.68,0.498168,0,1.33745
80.75,0.754517,295.278,293.678,293.196,238.942,117.923,220.058,451.293,384.512,218.923,7026.68,0.500583,0,0
81.25,0.751601,295.26,293.667,293.185,238.933,117.312,218.844,449.078,384.512,218.923,7026.68,0.502987,0,0
81.75,0.74867,295.241,293.656,293.174,238.925,116.721,217.64,446.852,384.512,218.923,7026.68,0.505382,0,0
82.25,0.745724,295.222,293.645,293.163,238.918,116.073,216.411,444.614,384.331,219.065,7026.68,0.50778,0,0
82.75,0.742763,295.203,293.633,293.151,238.91,115.486,215.208,442.365,384.331,219.065,7026.68,0.510168,0,0
83.25,0.739788,295.184,293.621,293.139,238.903,114.903,214.012,440.106,384.331,219.065,7026.68,0.512547,0,0
83.75,0.736798,295.165,293.61,293.128,238.896,114.315,212.819,437.835,384.331,219.065,9270.94,0.514915,0,0
84.25,0.733794,295.148,293.598,293.116,238.889,113.84,211.661,435.553,384.59,218.847,9270.94,0.517279,0,0
84.75,0.730775,295.129,293.586,293.104,238.883,113.258,210.476,433.26,384.59,218.847,9270.94,0.519632,0,0.0375811
85.25,0.727742,295.109,293.589,293.107,238.879,112.658,209.291,430.956,384.59,218.847,9270.94,0.521025,0,0.0611586
85.75,0.724695,295.099,293.582,293.1,238.904,111.551,208.459,428.642,384.59,218.847,5273.21,0.500621,0,1.03376
86.25,0.721633,295.03,293.569,293.087,238.897,106.961,214.266,426.316,383.863,218.863,9270.94,0.503049,0,0
86.75,0.718558,295.008,293.556,293.074,238.891,105.945,212.893,423.98,383.863,218.863,9270.94,0.505478,0,0.0291073
87.25,0.715468,294.987,293.542,293.06,238.884,105.265,211.637,421.633,383.863,218.863,9270.94,0.507896,0,0.0230301
87.75,0.712364,294.966,293.529,293.047,238.878,104.622,210.398,419.276,383.863,218.863,9270.94,0.510305,0,0.0268188
88.25,0.709246,294.945,293.516,293.034,238.872,104.053,209.171,416.907,383.969,218.615,9270.94,0.512711,0,0.0227123
88.75,0.706114,294.924,293.502,293.02,238.867,103.428,207.943,414.529,383.969,218.615,9270.94,0.515107,0,0.0249682
89.25,0.702968,294.902,293.489,293.007,238.861,102.795,206.718,412.139,383.969,218.615,9270.94,0.517493,0,0.022851
89.75,0.699809,294.881,293.476,292.994,238.857,102.157,205.497,409.739,383.969,218.615,9270.94,0.519851,0,0.0636324
90.25,0.696636,294.86,293.478,292.996,238.853,101.567,204.298,407.329,384.098,218.457,9270.94,0.521201,0,0.0842883
90.75,0.693449,294.848,293.488,293.006,238.851,100.396,203.455,404.908,384.098,218.457,9270.94,0.522023,0,0.0978732
91.25,0.690248,294.842,293.498,293.016,238.846,99.0163,202.843,402.477,384.098,218.457,9270.94,0.524096,0,0.0206567
91.75,0.687034,294.838,293.488,293.006,238.844,97.9239,201.838,400.036,384.098,218.457,9270.94,0.524831,0,0.144951
92.25,0.683806,294.817,293.497,293.015,238.839,97.2355,201.222,397.584,384.312,218.383,9270.94,0.526952,0,0.0197458
92.75,0.680565,294.813,293.484,293.002,238.865,96.0537,200.174,395.123,384.312,218.383,5273.21,0.499242,0,1.01293
93.25,0.677311,294.726,293.466,292.985,238.878,90.7833,208.245,392.651,384.312,218.383,7026.68,0.501753,0,0.645056
93.75,0.674043,294.699,293.449,292.968,238.871,89.665,206.766,390.169,384.312,218.383,7026.68,0.504265,0,0
94.25,0.670762,294.667,293.432,292.951,238.864,88.4953,205.274,387.677,383.171,218.47,7026.68,0.506758,0,0
94.75,0.667468,294.641,293.415,292.934,238.857,87.7686,203.946,385.175,383.171,218.47,7026.68,0.509239,0,0.00902172
95.25,0.664161,294.616,293.398,292.917,238.851,87.0989,202.645,382.662,383.171,218.47,7026.68,0.511709,0,0.0102681
95.75,0.66084,294.591,293.381,292.9,238.845,86.4347,201.352,380.14,383.171,218.47,7026.68,0.514168,0,0.00905176
96.25,0.657507,294.566,293.364,292.883,238.839,85.8735,200.091,377.609,383.396,218.255,7026.68,0.516621,0,0.00951346
96.75,0.654161,294.541,293.347,292.866,238.834,85.217,198.81,375.067,383.396,218.255,7026.68,0.519063,0,0.0346662
97.25,0.650802,294.515,293.341,292.859,238.83,84.5441,197.531,372.516,383.396,218.255,7026.68,0.520835,0,0.0642152
97.75,0.64743,294.497,293.345,292.864,238.826,83.5724,196.504,370.07,383.396,218.255,7026.68,0.52186,0,0.0807157
98.25,0.644045,294.486,293.35,292.868,238.821,82.3769,195.785,367.652,383.563,218.108,9270.94,0.524085,0,0.0138965
98.75,0.640648,294.478,293.337,292.855,238.821,81.3719,194.707,365.225,383.563,218.108,9270.94,0.524896,0,0.168314
99.25,0.637238,294.454,293.341,292.859,238.819,80.579,194.022,362.789,383.563,218.108,9270.94,0.527128,0,0.143464
99.75,0.633816,294.445,293.335,292.854,238.815,79.4894,192.908,360.343,383.563,218.108,9270.94,0.515904,0,0.0387062
100.25,0.630381,294.399,293.316,292.834,238.81,76.6157,195.88,357.889,383.53,217.967,9270.94,0.518385,0,0.0363743
100.75,0.626934,294.372,293.302,292.821,238.809,75.8967,194.543,355.426,383.53,217.967,9270.94,0.520501,0,0.113638
101.25,0.623474,294.348,293.302,292.821,238.807,75.1019,193.38,352.955,383.53,217.967,9270.94,0.521714,0,0.110279
101.75,0.620002,294.333,293.304,292.823,238.82,73.8848,192.544,350.474,383.53,217.967,9270.94,0.524005,0,0.618065
102.25,0.616518,294.321,293.285,292.803,238.815,72.7835,191.368,347.985,383.259,218.026,9270.94,0.517631,0,0.0251822
102.75,0.613022,294.275,293.265,292.784,238.811,70.94,192.804,345.487,383.259,218.026,9270.94,0.520099,0,0.0703277
103.25,0.609514,294.246,293.261,292.78,238.808,70.1974,191.465,342.981,383.259,218.026,9270.94,0.521512,0,0.0892678
103.75,0.605994,294.228,293.261,292.78,238.803,69.0291,190.532,340.466,383.259,218.026,9270.94,0.523847,0,0.0260631
104.25,0.602462,294.216,293.245,292.763,238.802,68.064,189.374,337.942,383.357,217.847,9270.94,0.52483,0,0.143553
104.75,0.598918,294.188,293.244,292.763,238.797,67.2796,188.593,335.41,383.357,217.847,9270.94,0.52716,0,0.0244437
105.25,0.595363,294.175,293.243,292.761,238.792,66.2164,187.404,332.87,383.357,217.847,9270.94,0.529488,0,0.0224693
105.75,0.591795,294.161,293.226,292.745,238.794,65.2746,186.255,330.321,383.357,217.847,9270.94,0.529253,0,0.216391
106.25,0.588216,294.13,293.224,292.743,238.804,64.2965,185.831,327.764,383.311,217.787,9270.94,0.531584,0,0.506034
106.75,0.584626,294.115,293.222,292.741,238.825,63.2254,184.627,325.199,383.311,217.787,7026.68,0.533914,0,0.863242
107.25,0.581024,294.101,293.217,292.736,238.822,62.2889,183.468,322.626,383.311,217.787,7026.68,0.525144,0,0.129969
107.75,0.577411,294.06,293.214,292.733,238.815,59.6958,185.639,320.044,383.311,217.787,7026.68,0.527498,0,0.00545918
108.25,0.573786,294.039,293.21,292.728,238.809,58.3483,184.286,317.454,382.738,217.958,7026.68,0.529895,0,0.0053257
108.75,0.57015,294.023,293.194,292.712,238.809,57.3899,183.073,314.856,382.738,217.958,7026.68,0.529565,0,0.203062
109.25,0.566503,293.991,293.189,292.708,238.802,56.325,182.663,312.25,382.738,217.958,7026.68,0.531963,0,0.0051044
109.75,0.562844,293.974,293.184,292.702,238.796,55.2995,181.418,309.637,382.738,217.958,7026.68,0.534358,0,0.00500099
110.25,0.559175,293.957,293.178,292.697,238.79,54.4148,180.213,307.015,382.775,217.825,7026.68,0.536754,0,0.00490077
110.75,0.555494,293.939,293.169,292.687,238.793,53.5268,179.011,304.386,382.775,217.825,7026.68,0.534749,0,0.287433
111.25,0.551803,293.909,293.162,292.681,238.788,52.0387,179.113,301.748,382.775,217.825,7026.68,0.537151,0,0.0219205
111.75,0.548101,293.89,293.155,292.674,238.783,51.0555,177.862,299.103,382.775,217.825,7026.68,0.539557,0,0.0347866
