cycle_net,cycle_balance_feasible,minimum_capacity,worst_single_cycle_deficit,deficit_duration_days,deficit_start_phase,deficit_end_phase,day_usable_assimilation,night_temperature_K,night_demand_fraction,units,capacity,last_cycle_unmet,last_cycle_spill,ledger_residual
-0.7382647499999992,False,,3.84655826963844,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,278.0,0.1,day-reference-maintenance equivalents,2.0,1.8465582696384681,1.1082935196384527,-1.1812772982011666e-13
-0.7382647499999992,False,,3.84655826963844,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,278.0,0.1,day-reference-maintenance equivalents,4.0,0.7382647500000196,0.0,-8.260059303211165e-14
-0.7382647499999992,False,,3.84655826963844,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,278.0,0.1,day-reference-maintenance equivalents,8.0,0.0,0.0,-3.8191672047105385e-14
-0.7382647499999992,False,,3.84655826963844,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,278.0,0.1,day-reference-maintenance equivalents,16.0,0.0,0.0,5.1514348342607263e-14
-1.8456618749999985,False,,4.953955394638431,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,278.0,0.25,day-reference-maintenance equivalents,1.0,3.953955394638555,2.108293519638451,-1.7763568394002505e-14
-1.8456618749999985,False,,4.953955394638431,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,278.0,0.25,day-reference-maintenance equivalents,2.0,2.95395539463849,1.1082935196384527,-1.270095140171179e-13
-1.8456618749999985,False,,4.953955394638431,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,278.0,0.25,day-reference-maintenance equivalents,4.0,1.8456618749999774,0.0,-4.3920422854171193e-13
-1.8456618749999985,False,,4.953955394638431,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,278.0,0.25,day-reference-maintenance equivalents,8.0,0.9367942598194439,0.0,8.411049634560186e-13
-1.8456618749999985,False,,4.953955394638431,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,278.0,0.25,day-reference-maintenance equivalents,16.0,0.0,0.0,1.3571366253017914e-12
-3.691323749999998,False,,6.799617269638411,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,278.0,0.5,day-reference-maintenance equivalents,1.0,5.799617269638495,2.108293519638451,-1.7763568394002505e-14
-3.691323749999998,False,,6.799617269638411,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,278.0,0.5,day-reference-maintenance equivalents,2.0,4.799617269638442,1.1082935196384527,-7.904787935331115e-14
-3.691323749999998,False,,6.799617269638411,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,278.0,0.5,day-reference-maintenance equivalents,4.0,3.6913237499999565,0.0,-3.5216274341109965e-13
-3.691323749999998,False,,6.799617269638411,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,278.0,0.5,day-reference-maintenance equivalents,8.0,3.6913237499999565,0.0,-4.2366110619695974e-13
-3.691323749999998,False,,6.799617269638411,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,278.0,0.5,day-reference-maintenance equivalents,16.0,0.31944175981982226,0.0,-1.7763568394002505e-13
-7.3826474999999965,False,,10.490941019638377,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,278.0,1.0,day-reference-maintenance equivalents,1.0,9.49094101963844,2.108293519638451,-1.7763568394002505e-14
-7.3826474999999965,False,,10.490941019638377,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,278.0,1.0,day-reference-maintenance equivalents,2.0,8.490941019638381,1.1082935196384527,-2.398081733190338e-14
-7.3826474999999965,False,,10.490941019638377,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,278.0,1.0,day-reference-maintenance equivalents,4.0,7.382647499999916,0.0,-1.9761969838327786e-13
-7.3826474999999965,False,,10.490941019638377,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,278.0,1.0,day-reference-maintenance equivalents,8.0,7.382647499999916,0.0,-3.526068326209497e-13
-7.3826474999999965,False,,10.490941019638377,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,278.0,1.0,day-reference-maintenance equivalents,16.0,7.382647499999916,0.0,-3.339550858072471e-13
-1.4765294999999994,False,,4.584823019638428,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,288.0,0.1,day-reference-maintenance equivalents,1.0,3.584823019638534,2.108293519638451,-1.7763568394002505e-14
-1.4765294999999994,False,,4.584823019638428,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,288.0,0.1,day-reference-maintenance equivalents,2.0,2.5848230196384616,1.1082935196384527,-1.199040866595169e-13
-1.4765294999999994,False,,4.584823019638428,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,288.0,0.1,day-reference-maintenance equivalents,4.0,1.4765294999999716,0.0,-4.762856775641922e-13
-1.4765294999999994,False,,4.584823019638428,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,288.0,0.1,day-reference-maintenance equivalents,8.0,0.0,0.0,-1.7907897387203775e-13
-1.4765294999999994,False,,4.584823019638428,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,288.0,0.1,day-reference-maintenance equivalents,16.0,0.0,0.0,4.973799150320701e-14
-3.691323749999998,False,,6.799617269638411,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,288.0,0.25,day-reference-maintenance equivalents,1.0,5.799617269638495,2.108293519638451,-1.7763568394002505e-14
-3.691323749999998,False,,6.799617269638411,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,288.0,0.25,day-reference-maintenance equivalents,2.0,4.799617269638442,1.1082935196384527,-7.904787935331115e-14
-3.691323749999998,False,,6.799617269638411,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,288.0,0.25,day-reference-maintenance equivalents,4.0,3.6913237499999565,0.0,-3.5216274341109965e-13
-3.691323749999998,False,,6.799617269638411,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,288.0,0.25,day-reference-maintenance equivalents,8.0,3.6913237499999565,0.0,-4.2366110619695974e-13
-3.691323749999998,False,,6.799617269638411,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,288.0,0.25,day-reference-maintenance equivalents,16.0,0.31944175981982226,0.0,-1.7763568394002505e-13
-7.3826474999999965,False,,10.490941019638377,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,288.0,0.5,day-reference-maintenance equivalents,1.0,9.49094101963844,2.108293519638451,-1.7763568394002505e-14
-7.3826474999999965,False,,10.490941019638377,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,288.0,0.5,day-reference-maintenance equivalents,2.0,8.490941019638381,1.1082935196384527,-2.398081733190338e-14
-7.3826474999999965,False,,10.490941019638377,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,288.0,0.5,day-reference-maintenance equivalents,4.0,7.382647499999916,0.0,-1.9761969838327786e-13
-7.3826474999999965,False,,10.490941019638377,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,288.0,0.5,day-reference-maintenance equivalents,8.0,7.382647499999916,0.0,-3.526068326209497e-13
-7.3826474999999965,False,,10.490941019638377,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,288.0,0.5,day-reference-maintenance equivalents,16.0,7.382647499999916,0.0,-3.339550858072471e-13
-14.765294999999995,False,,17.873588519638265,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,288.0,1.0,day-reference-maintenance equivalents,1.0,16.873588519638293,2.108293519638451,-1.7763568394002505e-14
-14.765294999999995,False,,17.873588519638265,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,288.0,1.0,day-reference-maintenance equivalents,2.0,15.873588519638249,1.1082935196384527,-1.687538997430238e-14
-14.765294999999995,False,,17.873588519638265,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,288.0,1.0,day-reference-maintenance equivalents,4.0,14.765294999999833,0.0,5.46229728115577e-14
-14.765294999999995,False,,17.873588519638265,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,288.0,1.0,day-reference-maintenance equivalents,8.0,14.765294999999833,0.0,-1.509903313490213e-14
-14.765294999999995,False,,17.873588519638265,21.245618916666665,0.3902777777777778,0.10972222222222222,1.0,288.0,1.0,day-reference-maintenance equivalents,16.0,14.765294999999833,0.0,-2.8421709430404007e-13
14.396162625,True,1.8781878408623207,1.8781878408623207,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,268.0,0.1,day-reference-maintenance equivalents,1.0,0.8781878408623116,15.274350465862295,-9.237055564881302e-14
14.396162625,True,1.8781878408623207,1.8781878408623207,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,268.0,0.1,day-reference-maintenance equivalents,2.0,0.0,14.396162624999969,-6.439293542825908e-14
14.396162625,True,1.8781878408623207,1.8781878408623207,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,268.0,0.1,day-reference-maintenance equivalents,4.0,0.0,14.396162624999976,-7.327471962526033e-14
14.396162625,True,1.8781878408623207,1.8781878408623207,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,268.0,0.1,day-reference-maintenance equivalents,8.0,0.0,14.39616262499997,-5.595524044110789e-14
14.396162625,True,1.8781878408623207,1.8781878408623207,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,268.0,0.1,day-reference-maintenance equivalents,16.0,0.0,14.39616262499996,-2.3092638912203256e-14
13.8424640625,True,2.4318864033617125,2.4318864033617125,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,268.0,0.25,day-reference-maintenance equivalents,1.0,1.4318864033623202,15.274350465862295,-9.237055564881302e-14
13.8424640625,True,2.4318864033617125,2.4318864033617125,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,268.0,0.25,day-reference-maintenance equivalents,2.0,0.4318864033623047,14.274350465862298,1.9595436384634013e-14
13.8424640625,True,2.4318864033617125,2.4318864033617125,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,268.0,0.25,day-reference-maintenance equivalents,4.0,0.0,13.842464062499946,5.591083152012288e-13
13.8424640625,True,2.4318864033617125,2.4318864033617125,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,268.0,0.25,day-reference-maintenance equivalents,8.0,0.0,13.84246406249994,5.835332217429823e-13
13.8424640625,True,2.4318864033617125,2.4318864033617125,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,268.0,0.25,day-reference-maintenance equivalents,16.0,0.0,13.842464062500577,-1.9699797348948778e-12
12.919633125,True,3.354717340862404,3.354717340862404,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,268.0,0.5,day-reference-maintenance equivalents,1.0,2.3547173408622974,15.274350465862295,-7.105427357601002e-14
12.919633125,True,3.354717340862404,3.354717340862404,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,268.0,0.5,day-reference-maintenance equivalents,2.0,1.3547173408622932,14.274350465862298,-3.197442310920451e-13
12.919633125,True,3.354717340862404,3.354717340862404,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,268.0,0.5,day-reference-maintenance equivalents,4.0,0.0,12.91963312499995,-2.604583215770617e-13
12.919633125,True,3.354717340862404,3.354717340862404,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,268.0,0.5,day-reference-maintenance equivalents,8.0,0.0,12.919633124999896,-4.1744385725905886e-14
12.919633125,True,3.354717340862404,3.354717340862404,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,268.0,0.5,day-reference-maintenance equivalents,16.0,0.0,12.919633124999887,-2.3092638912203256e-14
11.073971250000001,True,5.200379215862508,5.200379215862508,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,268.0,1.0,day-reference-maintenance equivalents,1.0,4.200379215862267,15.274350465862295,-3.552713678800501e-14
11.073971250000001,True,5.200379215862508,5.200379215862508,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,268.0,1.0,day-reference-maintenance equivalents,2.0,3.2003792158622777,14.274350465862298,-2.2737367544323206e-13
11.073971250000001,True,5.200379215862508,5.200379215862508,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,268.0,1.0,day-reference-maintenance equivalents,4.0,1.2003792158622744,12.274350465862302,-7.602807272633072e-13
11.073971250000001,True,5.200379215862508,5.200379215862508,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,268.0,1.0,day-reference-maintenance equivalents,8.0,0.0,11.073971249999826,-3.774758283725532e-14
11.073971250000001,True,5.200379215862508,5.200379215862508,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,268.0,1.0,day-reference-maintenance equivalents,16.0,0.0,11.07397124999978,1.4033219031261979e-13
14.02703025,True,2.2473202158623415,2.2473202158623415,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,278.0,0.1,day-reference-maintenance equivalents,1.0,1.2473202158623058,15.274350465862295,-9.237055564881302e-14
14.02703025,True,2.2473202158623415,2.2473202158623415,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,278.0,0.1,day-reference-maintenance equivalents,2.0,0.24732021586229175,14.274350465862298,-2.8121949213755215e-13
14.02703025,True,2.2473202158623415,2.2473202158623415,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,278.0,0.1,day-reference-maintenance equivalents,4.0,0.0,14.027030249999958,-8.748557434046234e-14
14.02703025,True,2.2473202158623415,2.2473202158623415,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,278.0,0.1,day-reference-maintenance equivalents,8.0,0.0,14.027030249999953,-7.016609515630989e-14
14.02703025,True,2.2473202158623415,2.2473202158623415,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,278.0,0.1,day-reference-maintenance equivalents,16.0,0.0,14.027030249999946,-4.440892098500626e-14
12.919633125,True,3.354717340862404,3.354717340862404,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,278.0,0.25,day-reference-maintenance equivalents,1.0,2.3547173408622974,15.274350465862295,-7.105427357601002e-14
12.919633125,True,3.354717340862404,3.354717340862404,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,278.0,0.25,day-reference-maintenance equivalents,2.0,1.3547173408622932,14.274350465862298,-3.197442310920451e-13
12.919633125,True,3.354717340862404,3.354717340862404,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,278.0,0.25,day-reference-maintenance equivalents,4.0,0.0,12.91963312499995,-2.604583215770617e-13
12.919633125,True,3.354717340862404,3.354717340862404,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,278.0,0.25,day-reference-maintenance equivalents,8.0,0.0,12.919633124999896,-4.1744385725905886e-14
12.919633125,True,3.354717340862404,3.354717340862404,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,278.0,0.25,day-reference-maintenance equivalents,16.0,0.0,12.919633124999887,-2.3092638912203256e-14
11.073971250000001,True,5.200379215862508,5.200379215862508,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,278.0,0.5,day-reference-maintenance equivalents,1.0,4.200379215862267,15.274350465862295,-3.552713678800501e-14
11.073971250000001,True,5.200379215862508,5.200379215862508,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,278.0,0.5,day-reference-maintenance equivalents,2.0,3.2003792158622777,14.274350465862298,-2.2737367544323206e-13
11.073971250000001,True,5.200379215862508,5.200379215862508,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,278.0,0.5,day-reference-maintenance equivalents,4.0,1.2003792158622744,12.274350465862302,-7.602807272633072e-13
11.073971250000001,True,5.200379215862508,5.200379215862508,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,278.0,0.5,day-reference-maintenance equivalents,8.0,0.0,11.073971249999826,-3.774758283725532e-14
11.073971250000001,True,5.200379215862508,5.200379215862508,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,278.0,0.5,day-reference-maintenance equivalents,16.0,0.0,11.07397124999978,1.4033219031261979e-13
7.382647500000003,True,8.891702965862663,8.891702965862663,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,278.0,1.0,day-reference-maintenance equivalents,1.0,7.891702965862205,15.274350465862295,-3.552713678800501e-14
7.382647500000003,True,8.891702965862663,8.891702965862663,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,278.0,1.0,day-reference-maintenance equivalents,2.0,6.891702965862234,14.274350465862298,-5.684341886080802e-14
7.382647500000003,True,8.891702965862663,8.891702965862663,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,278.0,1.0,day-reference-maintenance equivalents,4.0,4.891702965862303,12.274350465862302,-4.050093593832571e-13
7.382647500000003,True,8.891702965862663,8.891702965862663,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,278.0,1.0,day-reference-maintenance equivalents,8.0,0.8917029658622264,8.274350465862305,-1.5418777365994174e-12
7.382647500000003,True,8.891702965862663,8.891702965862663,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,278.0,1.0,day-reference-maintenance equivalents,16.0,0.0,7.382647499999593,3.907985046680551e-13
13.2887655,True,2.985584965862383,2.985584965862383,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,288.0,0.1,day-reference-maintenance equivalents,1.0,1.985584965862254,15.274350465862295,-6.394884621840902e-14
13.2887655,True,2.985584965862383,2.985584965862383,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,288.0,0.1,day-reference-maintenance equivalents,2.0,0.9855849658622933,14.274350465862298,-3.410605131648481e-13
13.2887655,True,2.985584965862383,2.985584965862383,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,288.0,0.1,day-reference-maintenance equivalents,4.0,0.0,13.288765499999945,-1.4099832412739488e-13
13.2887655,True,2.985584965862383,2.985584965862383,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,288.0,0.1,day-reference-maintenance equivalents,8.0,0.0,13.288765499999915,-1.3322676295501878e-14
13.2887655,True,2.985584965862383,2.985584965862383,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,288.0,0.1,day-reference-maintenance equivalents,16.0,0.0,13.28876549999991,5.329070518200751e-15
11.073971250000001,True,5.200379215862508,5.200379215862508,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,288.0,0.25,day-reference-maintenance equivalents,1.0,4.200379215862267,15.274350465862295,-3.552713678800501e-14
11.073971250000001,True,5.200379215862508,5.200379215862508,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,288.0,0.25,day-reference-maintenance equivalents,2.0,3.2003792158622777,14.274350465862298,-2.2737367544323206e-13
11.073971250000001,True,5.200379215862508,5.200379215862508,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,288.0,0.25,day-reference-maintenance equivalents,4.0,1.2003792158622744,12.274350465862302,-7.602807272633072e-13
11.073971250000001,True,5.200379215862508,5.200379215862508,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,288.0,0.25,day-reference-maintenance equivalents,8.0,0.0,11.073971249999826,-3.774758283725532e-14
11.073971250000001,True,5.200379215862508,5.200379215862508,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,288.0,0.25,day-reference-maintenance equivalents,16.0,0.0,11.07397124999978,1.4033219031261979e-13
7.382647500000003,True,8.891702965862663,8.891702965862663,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,288.0,0.5,day-reference-maintenance equivalents,1.0,7.891702965862205,15.274350465862295,-3.552713678800501e-14
7.382647500000003,True,8.891702965862663,8.891702965862663,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,288.0,0.5,day-reference-maintenance equivalents,2.0,6.891702965862234,14.274350465862298,-5.684341886080802e-14
7.382647500000003,True,8.891702965862663,8.891702965862663,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,288.0,0.5,day-reference-maintenance equivalents,4.0,4.891702965862303,12.274350465862302,-4.050093593832571e-13
7.382647500000003,True,8.891702965862663,8.891702965862663,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,288.0,0.5,day-reference-maintenance equivalents,8.0,0.8917029658622264,8.274350465862305,-1.5418777365994174e-12
7.382647500000003,True,8.891702965862663,8.891702965862663,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,288.0,0.5,day-reference-maintenance equivalents,16.0,0.0,7.382647499999593,3.907985046680551e-13
5.329070518200751e-15,True,16.27435046586214,16.27435046586214,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,288.0,1.0,day-reference-maintenance equivalents,1.0,15.274350465862122,15.274350465862295,-3.552713678800501e-14
5.329070518200751e-15,True,16.27435046586214,16.27435046586214,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,288.0,1.0,day-reference-maintenance equivalents,2.0,14.274350465862154,14.274350465862298,-6.394884621840902e-14
5.329070518200751e-15,True,16.27435046586214,16.27435046586214,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,288.0,1.0,day-reference-maintenance equivalents,4.0,12.274350465862204,12.274350465862302,-1.4210854715202004e-14
5.329070518200751e-15,True,16.27435046586214,16.27435046586214,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,288.0,1.0,day-reference-maintenance equivalents,8.0,8.274350465862364,8.274350465862305,-6.252776074688882e-13
5.329070518200751e-15,True,16.27435046586214,16.27435046586214,17.800383416666666,0.4486111111111111,0.05138888888888889,2.0,288.0,1.0,day-reference-maintenance equivalents,16.0,0.2743504658621226,0.2743504658622922,-3.068045817400389e-12
29.161457625,True,1.3702847936256717,1.3702847936256717,16.77501570833333,0.46597222222222223,0.034027777777777775,3.0,268.0,0.1,day-reference-maintenance equivalents,1.0,0.3702847936269,29.531742418626898,-1.9856338795420925e-13
29.161457625,True,1.3702847936256717,1.3702847936256717,16.77501570833333,0.46597222222222223,0.034027777777777775,3.0,268.0,0.1,day-reference-maintenance equivalents,2.0,0.0,29.161457624999965,4.884981308350689e-15
29.161457625,True,1.3702847936256717,1.3702847936256717,16.77501570833333,0.46597222222222223,0.034027777777777775,3.0,268.0,0.1,day-reference-maintenance equivalents,4.0,0.0,29.16145762499996,5.329070518200751e-15
29.161457625,True,1.3702847936256717,1.3702847936256717,16.77501570833333,0.46597222222222223,0.034027777777777775,3.0,268.0,0.1,day-reference-maintenance equivalents,8.0,0.0,29.16145762499996,7.993605777301127e-15
29.161457625,True,1.3702847936256717,1.3702847936256717,16.77501570833333,0.46597222222222223,0.034027777777777775,3.0,268.0,0.1,day-reference-maintenance equivalents,16.0,0.0,29.16145762499997,-3.730349362740526e-14
28.6077590625,True,1.9239833561276214,1.9239833561276214,16.77501570833333,0.46597222222222223,0.034027777777777775,3.0,268.0,0.25,day-reference-maintenance equivalents,1.0,0.9239833561269022,29.531742418626898,-1.7053025658242404e-13
28.6077590625,True,1.9239833561276214,1.9239833561276214,16.77501570833333,0.46597222222222223,0.034027777777777775,3.0,268.0,0.25,day-reference-maintenance equivalents,2.0,0.0,28.607759062499976,-1.8818280267396403e-13
28.6077590625,True,1.9239833561276214,1.9239833561276214,16.77501570833333,0.46597222222222223,0.034027777777777775,3.0,268.0,0.25,day-reference-maintenance equivalents,4.0,0.0,28.607759062499937,-3.730349362740526e-14
28.6077590625,True,1.9239833561276214,1.9239833561276214,16.77501570833333,0.46597222222222223,0.034027777777777775,3.0,268.0,0.25,day-reference-maintenance equivalents,8.0,0.0,28.607759062499937,-2.042810365310288e-14
28.6077590625,True,1.9239833561276214,1.9239833561276214,16.77501570833333,0.46597222222222223,0.034027777777777775,3.0,268.0,0.25,day-reference-maintenance equivalents,16.0,0.0,28.607759062500584,-2.609468197078968e-12
