initial_capacity_kg_yr,start_year,continuous_growth_rate,equivalent_annual_growth,doubling_time_yr,peak_rate_kg_yr,total_mass_kg
1000000.0,100,0.06600468459932399,0.06823172139187181,10.501484625941906,1e+17,3.141349480528126e+18
1000000.0,150,0.0763636739982794,0.07935503615040707,9.07692289105371,1e+17,3.141349480523078e+18
1000000.0,200,0.09057951740838925,0.09480856051990598,7.652361156162969,1e+17,3.141349480526968e+18
1000000000.0,100,0.04726347955889762,0.04839820418856374,14.665597772931138,1e+17,3.1413494805360266e+18
1000000000.0,150,0.054681163420008595,0.05620380457583253,12.676160074280956,1e+17,3.1413494805454346e+18
1000000000.0,200,0.06486059581229055,0.06701026831609186,10.686722375569046,1e+17,3.1413494807099924e+18
1000000000000.0,100,0.028506365877448096,0.028916560770406014,24.315522488550762,8.954945764120592e+16,3.1413494805400407e+18
1000000000000.0,150,0.03299868416756787,0.033549179262880445,21.00529757611341,1e+17,3.141349480526658e+18
1000000000000.0,200,0.03914171137283396,0.03991784139371559,17.708658008270415,1e+17,3.1413494805271603e+18
