layer,p_pa,z_km,t_k,h2o,sw_heating_k_day,lw_heating_k_day,uv_heating_k_day,day_night_k,relaxation_days,O,O1D,O3,H,OH,HO2,H2O2,H2,NO,NO2,NO3,N2O5,HNO3,N2O,J(O2),J(O3*),J(NO2)
49,118.907,302.812,238.918,3.49318e-07,1.43129,-1.43136,1.05901,26.2624,13.9946,6.11064e-09,5.40226e-16,2.38581e-06,1.34816e-14,3.09974e-11,9.19843e-12,4.74268e-13,2.20767e-08,5.43725e-08,2.6865e-09,5.89284e-14,7.45297e-15,4.8823e-11,1.48011e-10,4.69629e-11,0.000285941,0.00718312
50,103.35,311.104,242.165,3.49318e-07,1.62665,-1.62675,1.2454,30.0848,12.8765,9.56154e-09,7.63263e-16,2.4221e-06,2.74008e-14,3.47965e-11,1.17047e-11,5.75922e-13,1.73855e-08,5.47344e-08,2.35047e-09,6.00207e-14,4.50238e-15,3.01132e-11,6.87054e-11,5.65994e-11,0.00033936,0.00720107
51,89.829,319.577,245.433,3.49318e-07,1.86248,-1.86257,1.47437,34.5331,11.8133,1.50308e-08,1.08037e-15,2.43745e-06,5.66552e-14,3.96833e-11,1.46552e-11,6.84191e-13,1.35407e-08,5.51033e-08,1.99693e-09,5.92263e-14,2.53791e-15,1.83912e-11,3.06452e-11,6.75516e-11,0.000407143,0.0072186
52,78.0767,328.235,248.696,3.49318e-07,2.14499,-2.14508,1.75207,39.4815,10.8214,2.36968e-08,1.52775e-15,2.42619e-06,1.18877e-13,4.59414e-11,1.80369e-11,7.88258e-13,1.04711e-08,5.54694e-08,1.6399e-09,5.6275e-14,1.32222e-15,1.10729e-11,1.31599e-11,7.98313e-11,0.000493534,0.00723801
53,67.862,337.081,251.898,3.49318e-07,2.47213,-2.4721,2.0775,44.7393,10.0173,3.72905e-08,2.14585e-15,2.38167e-06,2.50882e-13,5.37427e-11,2.18051e-11,8.76893e-13,8.11462e-09,5.58176e-08,1.29707e-09,5.10977e-14,6.30944e-16,6.52919e-12,5.45382e-12,9.33689e-11,0.00060293,0.00726525
54,58.9836,346.115,254.925,3.49318e-07,2.82958,-2.82939,2.43616,49.6607,9.28468,5.80879e-08,2.96807e-15,2.29817e-06,5.24452e-13,6.30375e-11,2.58721e-11,9.40735e-13,6.41903e-09,5.61296e-08,9.88221e-10,4.40482e-14,2.751e-16,3.75307e-12,2.18879e-12,1.07976e-10,0.000738825,0.00729095
55,51.2668,355.331,257.602,3.49318e-07,3.19078,-3.19029,2.80117,53.6648,8.66782,8.87345e-08,4.00863e-15,2.17727e-06,1.06763e-12,7.3522e-11,3.01188e-11,9.75422e-13,5.34228e-09,5.63916e-08,7.28031e-10,3.59518e-14,1.10403e-16,2.10233e-12,8.54592e-13,1.23332e-10,0.000902316,0.00731398
56,44.5596,364.717,259.805,3.49318e-07,3.51937,-3.51863,3.13643,56.6013,8.17749,1.31912e-07,5.25219e-15,2.02618e-06,2.08786e-12,8.4688e-11,3.44078e-11,9.81229e-13,4.85794e-09,5.65979e-08,5.22756e-10,2.78656e-14,4.14646e-17,1.15259e-12,3.26627e-13,1.39012e-10,0.00109128,0.00733352
57,38.7298,374.259,261.464,3.49318e-07,3.78425,-3.78337,3.40913,58.2438,7.80823,1.90075e-07,6.65891e-15,1.85743e-06,3.89399e-12,9.59898e-11,3.86139e-11,9.6272e-13,4.96238e-09,5.67518e-08,3.69432e-10,2.06767e-14,1.49018e-17,6.23469e-13,1.23022e-13,1.54544e-10,0.00130035,0.00734908
58,33.6628,383.939,262.533,3.49318e-07,3.9663,-3.96557,3.60067,58.6905,7.55541,2.65386e-07,8.18016e-15,1.68499e-06,6.91818e-12,1.06999e-10,4.26475e-11,9.27022e-13,5.68378e-09,5.68623e-08,2.59241e-10,1.48437e-14,5.23983e-18,3.35894e-13,4.59874e-14,1.6949e-10,0.00152195,0.00736038
