layer,p_pa,z_km,t_k,h2o,sw_heating_k_day,lw_heating_k_day,uv_heating_k_day,day_night_k,relaxation_days,O,O1D,O3,H,OH,HO2,H2O2,H2,NO,NO2,NO3,N2O5,HNO3,N2O,J(O2),J(O3*),J(NO2)
66,10.9645,435.119,222.609,3.49318e-07,1.18657,-1.18258,0.920714,16.9657,15.4152,3.05015e-07,5.46039e-15,2.20547e-07,1.92953e-11,9.27846e-11,4.56838e-11,5.43285e-13,3.67571e-07,8.85596e-08,2.11073e-11,3.02752e-16,2.5523e-21,1.17814e-14,2.50807e-07,2.51905e-11,0.00318924,0.00730559
67,9.53002,443.785,220.859,3.49318e-07,1.11196,-1.10874,0.835525,16.0243,15.551,3.53908e-07,5.64191e-15,1.98134e-07,2.55782e-11,9.35891e-11,4.63152e-11,4.94464e-13,3.67077e-07,8.90368e-08,1.70304e-11,2.22165e-16,1.18687e-21,7.52518e-15,2.50294e-07,2.55505e-11,0.00322471,0.00730111
68,8.28321,452.451,219.114,3.49318e-07,1.04285,-1.0404,0.755241,15.1344,15.4367,4.08895e-07,5.80407e-15,1.77655e-07,3.36969e-11,9.42036e-11,4.68266e-11,4.48251e-13,3.66678e-07,8.94371e-08,1.38427e-11,1.63479e-16,5.58224e-22,4.84206e-15,2.49852e-07,2.58454e-11,0.00325293,0.00729914
69,7.19952,461.118,217.44,3.49318e-07,0.979373,-0.977442,0.680023,14.3131,15.1207,4.71108e-07,5.94847e-15,1.58901e-07,4.42203e-11,9.4657e-11,4.7236e-11,4.04733e-13,3.66356e-07,8.97732e-08,1.13348e-11,1.20667e-16,2.65233e-22,3.13642e-15,2.4947e-07,2.60861e-11,0.00327597,0.0072996
70,6.25761,469.788,215.86,3.49318e-07,0.921763,-0.920322,0.610104,13.5669,14.5932,5.41735e-07,6.07691e-15,1.41755e-07,5.78818e-11,9.49739e-11,4.75584e-11,3.64054e-13,3.661e-07,9.00558e-08,9.34727e-12,8.93595e-17,1.27205e-22,2.04389e-15,2.49139e-07,2.62818e-11,0.00329553,0.0073
71,5.43892,478.465,214.366,3.49318e-07,0.870292,-0.86917,0.545559,12.8988,13.8752,6.21887e-07,6.19032e-15,1.26191e-07,7.56057e-11,9.51829e-11,4.78089e-11,3.26449e-13,3.65896e-07,9.02942e-08,7.76136e-12,6.63995e-17,6.15642e-23,1.33967e-15,2.4885e-07,2.64406e-11,0.00331111,0.00730034
72,4.72735,487.151,212.936,3.49318e-07,0.824835,-0.824035,0.486261,12.3095,12.9678,7.1247e-07,6.2879e-15,1.12088e-07,9.85694e-11,9.53454e-11,4.80215e-11,2.92339e-13,3.65735e-07,9.04961e-08,6.48807e-12,4.95069e-17,3.00733e-23,8.83641e-16,2.48598e-07,2.65693e-11,0.00332346,0.00730062
73,4.10887,495.848,211.591,3.49318e-07,0.784714,-0.784134,0.431414,11.7892,11.9915,8.14081e-07,6.36287e-15,9.92133e-08,1.28428e-10,9.56228e-11,4.82816e-11,2.62392e-13,3.65609e-07,9.06681e-08,5.4641e-12,3.70295e-17,1.48274e-23,5.87403e-16,2.48375e-07,2.66733e-11,0.00333323,0.00730087
74,3.57131,504.559,210.324,3.49318e-07,0.749565,-0.749256,0.38065,11.3373,11.0085,9.27118e-07,6.41082e-15,8.74515e-08,1.67822e-10,9.64204e-11,4.87987e-11,2.37836e-13,3.6551e-07,9.08158e-08,4.64715e-12,2.78388e-17,7.40788e-24,3.94818e-16,2.48178e-07,2.67572e-11,0.0033409,0.00730108
75,3.10407,513.287,209.115,3.49318e-07,0.720217,-0.720044,0.334653,10.9835,10.0638,1.0543e-06,6.44476e-15,7.6926e-08,2.21585e-10,9.83294e-11,4.9872e-11,2.19572e-13,3.65432e-07,9.09439e-08,4.0038e-12,2.11458e-17,3.7804e-24,2.69329e-16,2.48003e-07,2.68248e-11,0.00334689,0.00730126
76,2.69797,522.033,207.934,3.49318e-07,0.69885,-0.698818,0.295602,10.7781,9.17781,1.20646e-06,6.5171e-15,6.80841e-08,2.98244e-10,1.01598e-10,5.16138e-11,2.06296e-13,3.6537e-07,9.10563e-08,3.4898e-12,1.63302e-17,1.98082e-24,1.86291e-16,2.47845e-07,2.68791e-11,0.00335155,0.00730142
77,2.34499,530.797,206.772,3.49318e-07,0.689354,-0.689374,0.266397,10.7822,8.3876,1.40953e-06,6.72681e-15,6.1522e-08,4.10207e-10,1.05179e-10,5.34569e-11,1.92958e-13,3.65319e-07,9.11561e-08,3.0359e-12,1.28213e-17,1.05318e-24,1.29138e-16,2.47702e-07,2.69232e-11,0.00335519,0.00730156
78,2.0382,539.579,205.592,3.49318e-07,0.693932,-0.694041,0.249243,11.0089,7.70605,1.70733e-06,7.20007e-15,5.76716e-08,5.70118e-10,1.06374e-10,5.39761e-11,1.72488e-13,3.65275e-07,9.12457e-08,2.56894e-12,1.01196e-17,5.49919e-25,8.77847e-17,2.47571e-07,2.69596e-11,0.00335812,0.00730167
79,1.77154,548.377,204.348,3.49318e-07,0.713141,-0.713254,0.243888,11.4507,7.13344,2.15488e-06,8.03751e-15,5.64218e-08,7.82523e-10,1.02309e-10,5.16855e-11,1.41629e-13,3.65234e-07,9.13265e-08,2.06749e-12,7.88931e-18,2.72086e-25,5.73501e-17,2.47452e-07,2.69905e-11,0.00336055,0.00730177
80,1.53977,557.187,202.985,3.49318e-07,0.743848,-0.743987,0.247196,12.0548,6.6558,2.80219e-06,9.26062e-15,5.70316e-08,1.03698e-09,9.25481e-11,4.64199e-11,1.0512e-13,3.65194e-07,9.13991e-08,1.58335e-12,6.01683e-18,1.26351e-25,3.57965e-17,2.47344e-07,2.70174e-11,0.00336265,0.00730186
81,1.33832,566.003,201.481,3.49318e-07,0.781649,-0.781749,0.254097,12.7621,6.25938,3.67607e-06,1.07879e-14,5.83553e-08,1.31134e-09,7.94256e-11,3.94766e-11,7.1332e-14,3.65155e-07,9.14634e-08,1.18104e-12,4.50712e-18,5.62915e-26,2.15411e-17,2.47246e-07,2.70414e-11,0.00336458,0.00730194
82,1.16323,574.817,199.826,3.49318e-07,0.821621,-0.821898,0.259669,13.569,5.97334,4.77218e-06,1.24664e-14,5.93076e-08,1.58265e-09,6.58465e-11,3.24132e-11,4.53926e-14,3.65117e-07,9.15196e-08,8.82107e-13,3.35204e-18,2.48857e-26,1.26808e-17,2.47159e-07,2.70629e-11,0.00336632,0.00730201
83,1.01105,583.621,198.025,3.49318e-07,0.861402,-0.861707,0.260525,14.4613,5.75714,6.05813e-06,1.41217e-14,5.9163e-08,1.83413e-09,5.36163e-11,2.61624e-11,2.78046e-14,3.65082e-07,9.15678e-08,6.71472e-13,2.49481e-18,1.11987e-26,7.39986e-18,2.47081e-07,2.7082e-11,0.00336788,0.00730207
84,0.87877,592.41,196.099,3.49318e-07,0.899553,-0.899862,0.255228,15.3515,5.60798,7.48501e-06,1.56025e-14,5.76321e-08,2.05659e-09,4.3362e-11,2.1014e-11,1.67295e-14,3.6505e-07,9.16084e-08,5.24001e-13,1.86264e-18,5.18445e-27,4.32018e-18,2.47013e-07,2.70988e-11,0.00336925,0.00730212
85,0.763801,601.177,194.09,3.49318e-07,0.938965,-0.93925,0.243818,16.2614,5.50965,8.99723e-06,1.6797e-14,5.47515e-08,2.24649e-09,3.50536e-11,1.69129e-11,1.00256e-14,3.65022e-07,9.16418e-08,4.18673e-13,1.39301e-18,2.4673e-27,2.53873e-18,2.46955e-07,2.71134e-11,0.00337044,0.00730217
