layer,p_pa,z_km,t_k,h2o,sw_heating_k_day,lw_heating_k_day,uv_heating_k_day,day_night_k,relaxation_days,O,O1D,O3,H,OH,HO2,H2O2,H2,NO,NO2,NO3,N2O5,HNO3,N2O,J(O2),J(O3*),J(NO2)
52,71.6715,49.3717,256.363,5e-06,9.09607,-9.09712,8.29175,4.50421,3.7959,8.85489e-08,7.97354e-15,2.31345e-06,3.49418e-12,3.7355e-10,1.69614e-10,2.14045e-11,1.29261e-07,4.11858e-08,6.83072e-10,7.14732e-14,2.55371e-16,1.07229e-11,8.54244e-09,2.324e-10,0.00239744,0.00583558
53,62.4071,50.4243,255.895,5e-06,8.91227,-8.91361,8.10437,4.32048,3.82589,1.12641e-07,8.93193e-15,2.117e-06,5.34636e-12,3.9539e-10,1.79189e-10,2.05759e-11,1.26623e-07,4.14914e-08,5.07283e-10,5.1674e-14,1.03502e-16,6.31402e-12,7.55356e-09,2.40862e-10,0.00256188,0.00583568
54,54.3402,51.4746,255.09,5e-06,8.61713,-8.6186,7.80385,4.09832,3.8771,1.40504e-07,9.83955e-15,1.92711e-06,7.9386e-12,4.14661e-10,1.87711e-10,1.9604e-11,1.24646e-07,4.17228e-08,3.77317e-10,3.68639e-14,4.18317e-17,3.72648e-12,6.71498e-09,2.48387e-10,0.00271128,0.00583375
55,47.3161,52.5212,253.952,5e-06,8.24408,-8.24546,7.42296,3.85512,3.90251,1.72281e-07,1.06882e-14,1.74771e-06,1.14819e-11,4.31434e-10,1.95246e-10,1.85464e-11,1.23245e-07,4.18974e-08,2.81429e-10,2.60514e-14,1.69388e-17,2.20929e-12,6.00381e-09,2.55004e-10,0.00284515,0.00582986
56,41.1999,53.5631,252.626,5e-06,7.81191,-7.81315,6.98075,3.59978,3.91707,2.08293e-07,1.14661e-14,1.57864e-06,1.62555e-11,4.45784e-10,2.0183e-10,1.74223e-11,1.22337e-07,4.2029e-08,2.10863e-10,1.82927e-14,6.8845e-18,1.31591e-12,5.3989e-09,2.60759e-10,0.00296366,0.00582476
57,35.8743,54.5996,251.171,5e-06,7.34425,-7.34528,6.50068,3.34258,3.89595,2.48898e-07,1.21698e-14,1.42102e-06,2.26087e-11,4.57896e-10,2.07529e-10,1.62607e-11,1.21846e-07,4.21282e-08,1.58874e-10,1.27962e-14,2.81536e-18,7.87971e-13,4.88315e-09,2.65709e-10,0.00306714,0.00581879
58,31.2371,55.6303,249.632,5e-06,6.86174,-6.86258,6.00359,3.09145,3.81837,2.94568e-07,1.28006e-14,1.27557e-06,3.099e-11,4.68004e-10,2.12425e-10,1.50885e-11,1.21703e-07,4.22031e-08,1.20468e-10,8.93743e-15,1.1608e-18,4.74538e-13,4.4415e-09,2.69923e-10,0.00315615,0.00581219
59,27.1994,56.6548,247.987,5e-06,6.38493,-6.38558,5.50987,2.85397,3.70667,3.45765e-07,1.33672e-14,1.14325e-06,4.19455e-11,4.76378e-10,2.1662e-10,1.39367e-11,1.21848e-07,4.22599e-08,9.19567e-11,6.2452e-15,4.83836e-19,2.87744e-13,4.06215e-09,2.73479e-10,0.00323148,0.00580493
60,23.6835,57.6727,246.312,5e-06,5.9226,-5.92312,5.02841,2.63218,3.56227,4.03298e-07,1.38723e-14,1.02297e-06,5.62277e-11,4.83235e-10,2.20179e-10,1.28143e-11,1.22229e-07,4.23031e-08,7.07049e-11,4.37159e-15,2.03952e-19,1.7566e-13,3.73493e-09,2.76457e-10,0.00329434,0.00580181
61,20.6221,58.684,244.608,5e-06,5.48525,-5.48564,4.569,2.42897,3.3929,4.67964e-07,1.43246e-14,9.14376e-07,7.47686e-11,4.88793e-10,2.23182e-10,1.17369e-11,1.22803e-07,4.23361e-08,5.47778e-11,3.06966e-15,8.70751e-20,1.08018e-13,3.45159e-09,2.78937e-10,0.003346,0.00579849
