layer,p_pa,z_km,t_k,h2o,sw_heating_k_day,lw_heating_k_day,uv_heating_k_day,day_night_k,relaxation_days,O,O1D,O3,H,OH,HO2,H2O2,H2,NO,NO2,NO3,N2O5,HNO3,N2O,J(O2),J(O3*),J(NO2)
0,95173.1,3.37742,274.647,0.00523149,0.159654,-0.246417,0.000622826,,,2.9325e-30,1e-30,2.15914e-21,1e-30,1.08056e-27,2.27194e-21,5.41336e-28,5.3e-07,1.13413e-16,5.43938e-26,1e-30,1e-30,1e-30,3.3e-07,0,1.57156e-11,0.0010532
1,82876,10.0717,267.879,0.0030665,0.141802,-0.206549,0.000641676,,,3.75765e-30,1e-30,2.19373e-21,1e-30,1.30602e-27,2.27193e-21,5.5622e-28,5.3e-07,1.13413e-16,3.90182e-26,1e-30,1e-30,1e-30,3.3e-07,0,2.21243e-11,0.00134683
2,72167.7,16.639,260.702,0.00164628,0.142187,-0.239722,0.000636131,,,4.71499e-30,1e-30,2.22475e-21,1e-30,1.61396e-27,2.27193e-21,5.54241e-28,5.3e-07,1.13413e-16,3.02879e-26,1e-30,1e-30,1e-30,3.3e-07,0,2.69696e-11,0.00159338
3,62843.1,23.0645,252.863,0.000802467,0.137464,-0.29274,0.000616065,,,5.77635e-30,1e-30,2.25246e-21,1e-30,2.06196e-27,2.27193e-21,5.45595e-28,5.3e-07,1.13413e-16,2.48422e-26,1e-30,1e-30,1e-30,3.3e-07,0,3.03621e-11,0.00179807
4,54723.3,29.3305,244.484,0.000353426,0.127655,-0.294696,0.000592457,,,6.92639e-30,1e-30,2.27712e-21,1e-30,2.72609e-27,2.27193e-21,5.36227e-28,5.3e-07,1.13413e-16,2.11204e-26,1e-30,1e-30,1e-30,3.3e-07,0,3.24594e-11,0.00197249
5,47652.6,35.4231,235.794,0.00014151,0.110929,-0.267024,0.000563725,,,8.16258e-30,1e-30,2.29894e-21,1e-30,3.71891e-27,2.27193e-21,5.29531e-28,5.3e-07,1.13413e-16,1.83914e-26,1e-30,1e-30,1e-30,3.3e-07,0,3.34563e-11,0.0021265
6,41495.5,41.334,227.041,5.22315e-05,0.0873028,-0.248379,0.000537541,,,9.49827e-30,1e-30,2.31817e-21,1e-30,5.20865e-27,2.27193e-21,5.27483e-28,5.3e-07,1.13413e-16,1.63508e-26,1e-30,1e-30,1e-30,3.3e-07,0,3.35658e-11,0.00225666
7,36133.9,47.0602,218.413,1.80296e-05,0.0660437,-0.226734,0.000511449,,,1.09562e-29,1e-30,2.33504e-21,1e-30,7.45492e-27,2.27193e-21,5.31388e-28,5.3e-07,1.13413e-16,1.4757e-26,1e-30,1e-30,1e-30,3.3e-07,0,3.29892e-11,0.00236775
8,31465.1,52.6024,210.019,5.87904e-06,0.0471531,-0.178966,0.000483751,,,1.25609e-29,1e-30,2.34979e-21,1e-30,1.08711e-26,2.27192e-21,5.4234e-28,5.3e-07,1.13413e-16,1.34554e-26,1e-30,1e-30,1e-30,3.3e-07,0,3.44449e-11,0.00246601
9,27399.6,57.9636,201.906,1.82021e-06,0.0340325,-0.121991,0.000454873,,,1.43361e-29,1e-30,2.36263e-21,1e-30,1.61301e-26,2.27192e-21,5.61482e-28,5.3e-07,1.13413e-16,1.23795e-26,1e-30,1e-30,1e-30,3.3e-07,0,3.57602e-11,0.00255141
10,23859.3,63.1478,194.091,5.35992e-07,0.0266808,-0.0758872,0.000423489,,,1.6304e-29,1e-30,2.37374e-21,1e-30,2.43463e-26,2.27191e-21,5.9014e-28,5.3e-07,1.13413e-16,1.14719e-26,1e-30,1e-30,1e-30,3.3e-07,0,3.68532e-11,0.00262664
11,20776.5,68.1596,186.572,1.50068e-07,0.0224666,-0.0415522,0.000393056,,,1.84871e-29,1e-30,2.38329e-21,1e-30,3.73486e-26,2.2719e-21,6.29899e-28,5.3e-07,1.13413e-16,1.06937e-26,1e-30,1e-30,1e-30,3.3e-07,0,3.77651e-11,0.00269397
12,18092,73.0118,179.956,6.35901e-08,0.0213889,-0.0223171,0.000362609,0.352577,363.923,2.12263e-29,1e-30,2.39144e-21,1e-30,5.5348e-26,2.27188e-21,6.82745e-28,5.3e-07,1.13413e-16,9.93934e-27,1e-30,1e-30,1e-30,3.3e-07,0,3.85339e-11,0.00275527
13,15754.4,77.7423,175.484,6.35901e-08,0.021072,-0.020405,0.000330045,0.348201,363.82,2.7751e-29,1e-30,2.60851e-21,1e-30,7.48696e-26,2.27186e-21,1.97251e-27,5.3e-07,1.13413e-16,9.01869e-27,1e-30,1e-30,1e-30,3.3e-07,0,3.91934e-11,0.002812
14,13718.8,82.3958,172.368,6.35901e-08,0.0215182,-0.0222051,0.000297587,0.355735,360.978,3.66044e-29,1e-30,2.78497e-21,1e-30,9.2579e-26,2.27184e-21,2.91453e-27,5.3e-07,1.13413e-16,8.05991e-27,1e-30,1e-30,1e-30,3.3e-07,0,3.97724e-11,0.0028652
15,11946.2,86.9953,169.706,6.35901e-08,0.0220613,-0.0218804,0.000267214,0.365789,349.322,4.79791e-29,1e-30,2.92844e-21,1e-30,1.11652e-25,2.27182e-21,3.58812e-27,5.3e-07,1.13413e-16,7.17292e-27,1e-30,1e-30,1e-30,3.3e-07,0,4.02952e-11,0.00291561
16,10402.7,91.5545,167.662,6.35901e-08,0.0227012,-0.0228715,0.000238727,0.378216,332.33,6.30654e-29,1e-30,3.04561e-21,1e-30,1.29468e-25,2.2718e-21,4.05756e-27,5.3e-07,1.13413e-16,6.33694e-27,1e-30,1e-30,1e-30,3.3e-07,0,4.0781e-11,0.0029637
17,9058.57,96.0855,165.967,6.35901e-08,0.0235074,-0.0234856,0.000212557,0.393872,311.659,8.2829e-29,1e-30,3.14144e-21,1e-30,1.46765e-25,2.27178e-21,4.37177e-27,5.3e-07,1.13413e-16,5.57677e-27,1e-30,1e-30,1e-30,3.3e-07,0,4.12443e-11,0.00300975
18,7888.13,100.597,164.595,6.35901e-08,0.02448,-0.0245349,0.000188661,0.412753,289.372,1.08875e-28,1e-30,3.22004e-21,1e-30,1.62769e-25,2.27176e-21,4.56894e-27,5.3e-07,1.13413e-16,4.88938e-27,1e-30,1e-30,1e-30,3.3e-07,0,4.16951e-11,0.00305386
19,6868.92,105.096,163.42,6.35901e-08,0.0256178,-0.02562,0.00016707,0.433968,266.894,1.42994e-28,1e-30,3.28458e-21,1e-30,1.78095e-25,2.27175e-21,4.67846e-27,5.3e-07,1.13413e-16,4.27812e-27,1e-30,1e-30,1e-30,3.3e-07,0,4.21397e-11,0.00309603
20,5981.4,109.586,162.376,6.35901e-08,0.0269208,-0.026939,0.000147687,0.457514,245.52,1.87551e-28,1e-30,3.33768e-21,1e-30,1.93138e-25,2.27173e-21,4.72297e-27,5.3e-07,1.13413e-16,3.73932e-27,1e-30,1e-30,1e-30,3.3e-07,0,4.25812e-11,0.00313619
21,5208.55,114.07,161.39,6.35901e-08,0.0283125,-0.0283194,0.000130391,0.481531,226.602,2.45405e-28,1e-30,3.38137e-21,1e-30,2.08706e-25,2.27172e-21,4.71982e-27,5.3e-07,1.13413e-16,3.26855e-27,1e-30,1e-30,1e-30,3.3e-07,0,4.30199e-11,0.00317426
22,4535.57,118.549,160.422,6.35901e-08,0.0297927,-0.0297974,0.000115019,0.506016,210.866,3.20205e-28,1e-30,3.41735e-21,1e-30,2.25437e-25,2.2717e-21,4.68225e-27,5.3e-07,1.13413e-16,2.85904e-27,1e-30,1e-30,1e-30,3.3e-07,0,4.34546e-11,0.00321014
