layer,p_pa,z_km,t_k,h2o,sw_heating_k_day,lw_heating_k_day,uv_heating_k_day,day_night_k,relaxation_days,O,O1D,O3,H,OH,HO2,H2O2,H2,NO,NO2,NO3,N2O5,HNO3,N2O,J(O2),J(O3*),J(NO2)
0,113647,3.29864,263.963,0.0018651,0.129879,-0.165628,0.000503386,,,1e-30,1e-30,6.76195e-22,1e-30,3.53829e-28,5.21422e-22,1.84319e-29,5.3e-07,1.19445e-16,1.84796e-26,1e-30,1e-30,1e-30,3.3e-07,0,1.35149e-11,0.000966975
1,98786.5,9.81416,255.6,0.000882571,0.111135,-0.176641,0.000529711,,,1e-30,1e-30,6.86781e-22,1e-30,4.56752e-28,5.21421e-22,1.85888e-29,5.3e-07,1.19445e-16,1.29403e-26,1e-30,1e-30,1e-30,3.3e-07,0,1.96963e-11,0.00128518
2,85869.2,16.1588,246.773,0.000378519,0.103493,-0.202229,0.000537105,,,1e-30,1e-30,6.96183e-22,1e-30,6.09381e-28,5.21421e-22,1.82162e-29,5.3e-07,1.19445e-16,9.98602e-27,1e-30,1e-30,1e-30,3.3e-07,0,2.4157e-11,0.00155341
3,74641.1,22.3208,237.729,0.000148447,0.0913772,-0.18847,0.000531607,,,1.14977e-30,1e-30,7.04498e-22,1e-30,8.37183e-28,5.21421e-22,1.77688e-29,5.3e-07,1.19445e-16,8.13812e-27,1e-30,1e-30,1e-30,3.3e-07,0,2.71372e-11,0.00178939
4,64881.1,28.2935,228.703,5.39893e-05,0.0748032,-0.165125,0.000520402,,,1.35953e-30,1e-30,7.11825e-22,1e-30,1.17857e-27,5.21421e-22,1.74668e-29,5.3e-07,1.19445e-16,6.90428e-27,1e-30,1e-30,1e-30,3.3e-07,0,2.88865e-11,0.00198911
5,56397.3,34.0757,219.858,1.8441e-05,0.0584855,-0.149087,0.000506241,,,1.59059e-30,1e-30,7.18262e-22,1e-30,1.69342e-27,5.2142e-22,1.7432e-29,5.3e-07,1.19445e-16,6.02387e-27,1e-30,1e-30,1e-30,3.3e-07,0,2.9639e-11,0.00215739
6,49022.8,39.6691,211.281,5.96329e-06,0.042424,-0.128,0.000486827,,,1.84664e-30,1e-30,7.23899e-22,1e-30,2.47761e-27,5.21419e-22,1.77613e-29,5.3e-07,1.19445e-16,5.3556e-27,1e-30,1e-30,1e-30,3.3e-07,0,3.15647e-11,0.00230252
7,42612.6,45.0772,203.006,1.83246e-06,0.0309585,-0.0961384,0.000463974,,,2.13135e-30,1e-30,7.2882e-22,1e-30,3.6877e-27,5.21418e-22,1.8566e-29,5.3e-07,1.19445e-16,4.83607e-27,1e-30,1e-30,1e-30,3.3e-07,0,3.36073e-11,0.00242517
8,37040.6,50.3044,195.043,5.35578e-07,0.0240875,-0.0650461,0.000436066,,,2.44835e-30,1e-30,7.33098e-22,1e-30,5.58371e-27,5.21416e-22,1.99958e-29,5.3e-07,1.19445e-16,4.42031e-27,1e-30,1e-30,1e-30,3.3e-07,0,3.53102e-11,0.00252914
9,32197.2,55.3555,187.387,1.48788e-07,0.0200458,-0.0430354,0.000407655,,,2.80138e-30,1e-30,7.36795e-22,1e-30,8.60512e-27,5.21413e-22,2.22575e-29,5.3e-07,1.19445e-16,4.07969e-27,1e-30,1e-30,1e-30,3.3e-07,0,3.67179e-11,0.00261789
