layer,p_pa,z_km,t_k,h2o,sw_heating_k_day,lw_heating_k_day,uv_heating_k_day,day_night_k,relaxation_days,O,O1D,O3,H,OH,HO2,H2O2,H2,NO,NO2,NO3,N2O5,HNO3,N2O,J(O2),J(O3*),J(NO2)
76,2.59269,575.233,234.686,6.83585e-07,1.75089,-1.75149,1.23748,27.1624,5.96946,7.47066e-06,3.19811e-14,2.63502e-07,3.66983e-09,2.36067e-10,9.50634e-11,3.14919e-13,4.0852e-07,6.78919e-08,2.04559e-12,2.64381e-17,5.62929e-25,4.08442e-17,4.66321e-22,2.71955e-10,0.00345387,0.00713706
77,2.25731,585.422,233.057,6.83585e-07,1.68148,-1.68199,1.14552,26.3159,5.51983,8.8319e-06,3.35717e-14,2.42465e-07,4.71949e-09,2.28142e-10,9.1296e-11,2.57905e-13,4.48427e-07,6.78923e-08,1.63937e-12,1.9283e-17,2.58185e-25,2.47806e-17,2.35882e-22,2.72839e-10,0.00346444,0.0071326
78,1.96531,595.629,231.427,6.83585e-07,1.62743,-1.62777,1.06686,25.795,5.09329,1.05027e-05,3.5448e-14,2.24591e-07,6.04862e-09,2.18856e-10,8.68695e-11,2.07428e-13,4.87165e-07,6.78926e-08,1.31443e-12,1.41211e-17,1.1902e-25,1.49414e-17,1.22001e-22,2.73594e-10,0.00347266,0.00712812
79,1.71109,605.853,229.739,6.83585e-07,1.58724,-1.58753,1.0002,25.5316,4.71423,1.2556e-05,3.76567e-14,2.09512e-07,7.72134e-09,2.08483e-10,8.1936e-11,1.64127e-13,5.24241e-07,6.78929e-08,1.05461e-12,1.0388e-17,5.52482e-26,8.96851e-18,6.44605e-23,2.7424e-10,0.00347894,0.00712344
80,1.48975,616.087,227.925,6.83585e-07,1.55953,-1.55968,0.944168,25.6408,4.37766,1.50737e-05,4.02382e-14,1.96863e-07,9.81137e-09,1.9738e-10,7.66909e-11,1.28161e-13,5.59206e-07,6.78931e-08,8.47444e-13,7.68401e-18,2.59092e-26,5.37607e-18,3.47897e-23,2.74795e-10,0.00348357,0.00711838
81,1.29704,626.325,225.945,6.83585e-07,1.54378,-1.54393,0.89708,26.0736,4.11154,1.81489e-05,4.32206e-14,1.86234e-07,1.24073e-08,1.85922e-10,7.13324e-11,9.91064e-14,5.91747e-07,6.78932e-08,6.82893e-13,5.72067e-18,1.23136e-26,3.2288e-18,1.91698e-23,2.75274e-10,0.00348678,0.00711284
82,1.12926,636.558,223.772,6.83585e-07,1.53838,-1.53844,0.857322,26.4485,3.86453,2.18861e-05,4.66237e-14,1.77241e-07,1.56145e-08,1.74453e-10,6.60367e-11,7.61724e-14,6.21616e-07,6.78934e-08,5.52638e-13,4.29061e-18,5.94885e-27,1.94932e-18,1.07864e-23,2.75688e-10,0.00348879,0.00710673
83,0.983182,646.776,221.41,6.83585e-07,1.54289,-1.54296,0.823208,27.1231,3.69675,2.64031e-05,5.04542e-14,1.69503e-07,1.95645e-08,1.63262e-10,6.09451e-11,5.8383e-14,6.48682e-07,6.78935e-08,4.4974e-13,3.24384e-18,2.92724e-27,1.18612e-18,6.19587e-24,2.76047e-10,0.00348981,0.00710007
84,0.856001,656.967,218.874,6.83585e-07,1.55577,-1.55575,0.793204,27.7442,3.57197,3.18307e-05,5.47054e-14,1.62677e-07,2.44206e-08,1.52569e-10,5.61598e-11,4.47594e-14,6.72857e-07,6.78936e-08,3.68461e-13,2.47275e-18,1.46874e-27,7.2889e-19,3.63397e-24,2.76359e-10,0.00348999,0.00709612
85,0.745272,667.125,216.207,6.83585e-07,1.57821,-1.57821,0.765812,28.334,3.49426,3.83185e-05,5.93537e-14,1.56337e-07,3.04002e-08,1.42516e-10,5.17513e-11,3.44141e-14,6.94128e-07,6.78936e-08,3.04088e-13,1.89993e-18,7.51064e-28,4.52748e-19,2.17553e-24,2.76631e-10,0.00349173,0.00709618
