layer,p_pa,z_km,t_k,h2o,sw_heating_k_day,lw_heating_k_day,uv_heating_k_day,day_night_k,relaxation_days,O,O1D,O3,H,OH,HO2,H2O2,H2,NO,NO2,NO3,N2O5,HNO3,N2O,J(O2),J(O3*),J(NO2)
20,6011.03,19.3261,209.736,5e-06,0.469039,-0.469813,0.141995,0.244279,15.7896,3.54846e-13,4.03647e-19,1.88396e-06,1.31254e-21,1.21717e-13,2.16836e-13,7.08204e-14,4.63009e-07,1.57508e-09,2.80288e-09,6.78114e-14,1.46184e-11,5.69783e-09,2.60255e-07,1.18228e-13,1.6612e-05,0.00516036
21,5234.03,20.1797,209.636,5e-06,0.537054,-0.536412,0.170258,0.278901,14.6959,5.53436e-13,5.87405e-19,2.20873e-06,2.09616e-21,1.65e-13,3.04907e-13,1.14466e-13,4.55063e-07,1.76452e-09,3.16677e-09,8.12413e-14,1.63877e-11,6.38949e-09,2.50844e-07,1.98844e-13,1.79671e-05,0.00520514
22,4557.47,21.0337,209.765,5e-06,0.614544,-0.615164,0.203856,0.3186,14.1213,8.62536e-13,8.58855e-19,2.57173e-06,3.45062e-21,2.28173e-13,4.3938e-13,1.92265e-13,4.46644e-07,1.96558e-09,3.55897e-09,9.78655e-14,1.82352e-11,7.08998e-09,2.40852e-07,3.24059e-13,1.96279e-05,0.00524668
23,3968.36,21.8885,209.969,5e-06,0.702357,-0.701834,0.2435,0.36397,13.223,1.33657e-12,1.25816e-18,2.96759e-06,5.82545e-21,3.20826e-13,6.39244e-13,3.28189e-13,4.37821e-07,2.191e-09,3.97681e-09,1.1709e-13,1.99231e-11,7.77364e-09,2.30393e-07,5.13996e-13,2.16662e-05,0.00528524
24,3455.4,22.7448,210.386,5e-06,0.802063,-0.802559,0.29076,0.415979,12.685,2.0671e-12,1.85033e-18,3.39538e-06,1.01922e-20,4.58618e-13,9.42399e-13,5.6762e-13,4.28483e-07,2.4441e-09,4.43787e-09,1.40538e-13,2.16039e-11,8.43006e-09,2.19374e-07,7.9634e-13,2.41793e-05,0.00532106
25,3008.75,23.6032,210.877,5e-06,0.913314,-0.912889,0.346598,0.474661,11.8879,3.17549e-12,2.7236e-18,3.843e-06,1.84375e-20,6.63387e-13,1.38677e-12,9.71144e-13,4.187e-07,2.74289e-09,4.93974e-09,1.6728e-13,2.29894e-11,9.02696e-09,2.07936e-07,1.2086e-12,2.72876e-05,0.00535442
26,2619.83,24.4642,211.58,5e-06,1.03798,-1.03838,0.412883,0.541201,11.4326,4.86071e-12,4.0163e-18,4.30172e-06,3.48443e-20,9.69038e-13,2.04021e-12,1.63541e-12,4.08374e-07,3.09482e-09,5.49993e-09,1.98945e-13,2.41663e-11,9.5464e-09,1.96027e-07,1.80067e-12,3.115e-05,0.00538555
27,2281.19,25.3286,212.361,5e-06,1.17389,-1.17355,0.490802,0.61476,10.7681,7.38212e-12,5.91481e-18,4.75241e-06,6.8515e-20,1.42091e-12,2.95701e-12,2.65055e-12,3.97584e-07,3.52434e-09,6.1117e-09,2.33848e-13,2.48026e-11,9.95281e-09,1.83819e-07,2.63749e-12,3.59632e-05,0.00541467
28,1986.32,26.1967,213.337,5e-06,1.32305,-1.32337,0.582337,0.696611,10.323,1.11513e-11,8.69793e-18,5.17881e-06,1.40667e-19,2.08389e-12,4.21991e-12,4.11405e-12,3.86251e-07,4.04604e-09,6.78664e-09,2.72917e-13,2.49196e-11,1.02229e-08,1.71313e-07,3.8011e-12,4.19769e-05,0.00544198
29,1729.56,27.0692,214.407,5e-06,1.48176,-1.48147,0.688649,0.785267,9.69954,1.67061e-11,1.27326e-17,5.55806e-06,2.98561e-19,3.0399e-12,5.86457e-12,6.02262e-12,3.74469e-07,4.69003e-09,7.50775e-09,3.13558e-13,2.42625e-11,1.03242e-08,1.58711e-07,5.39186e-12,4.94938e-05,0.00546764
30,1505.99,27.9469,215.707,5e-06,1.65156,-1.65183,0.81127,0.881642,9.28695,2.48933e-11,1.85376e-17,5.87128e-06,6.52655e-19,4.3967e-12,7.94801e-12,8.31886e-12,3.62184e-07,5.47495e-09,8.27538e-09,3.56159e-13,2.29319e-11,1.02372e-08,1.46058e-07,7.52725e-12,5.8879e-05,0.00549178
31,1311.33,28.8302,217.118,5e-06,1.82887,-1.82864,0.950725,0.984235,8.75463,3.68057e-11,2.67613e-17,6.10138e-06,1.44811e-18,6.27989e-12,1.04238e-11,1.07557e-11,3.49503e-07,6.43674e-09,9.05055e-09,3.9675e-13,2.08421e-11,9.9458e-09,1.33566e-07,1.03383e-11,7.05522e-05,0.00551449
32,1141.82,29.72,218.725,5e-06,2.01536,-2.01561,1.10868,1.09382,8.35298,5.41531e-11,3.83006e-17,6.23754e-06,3.24425e-18,8.84641e-12,1.32736e-11,1.30948e-11,3.36406e-07,7.59632e-09,9.80725e-09,4.34617e-13,1.82254e-11,9.45159e-09,1.21313e-07,1.39626e-11,8.50921e-05,0.00553583
33,994.227,30.6169,220.442,5e-06,2.21071,-2.21054,1.28588,1.21026,7.84629,7.92601e-11,5.42686e-17,6.27824e-06,7.27172e-18,1.22762e-11,1.63992e-11,1.50549e-11,3.23023e-07,8.98016e-09,1.04843e-08,4.66306e-13,1.52554e-11,8.77155e-09,1.09496e-07,1.85343e-11,0.000103134,0.00555684
34,865.711,31.5214,222.346,5e-06,2.41356,-2.4138,1.48094,1.3328,7.47848,1.15672e-10,7.60333e-17,6.229e-06,1.62496e-17,1.67628e-11,1.97555e-11,1.65091e-11,3.09365e-07,1.05961e-08,1.1042e-08,4.91568e-13,1.22482e-11,7.93402e-09,9.81894e-08,2.41722e-11,0.000125257,0.00557983
35,753.807,32.434,224.32,5e-06,2.62737,-2.62725,1.69494,1.46382,7.06203,1.68331e-10,1.05393e-16,6.1061e-06,3.60082e-17,2.25195e-11,2.32556e-11,1.74033e-11,2.95576e-07,1.24447e-08,1.1416e-08,5.08213e-13,9.41679e-12,6.98869e-09,8.75455e-08,3.09697e-11,0.000152282,0.0056017
36,656.369,33.3552,226.406,5e-06,2.85487,-2.85513,1.9306,1.60624,6.75286,2.44973e-10,1.448e-16,5.92364e-06,7.9166e-17,2.97737e-11,2.69107e-11,1.78379e-11,2.81704e-07,1.4505e-08,1.15731e-08,5.1716e-13,6.95386e-12,5.98779e-09,7.76094e-08,3.89837e-11,0.000185323,0.00562254
37,571.525,34.2854,228.534,5e-06,3.10497,-3.1049,2.19367,1.76685,6.38684,3.57014e-10,1.97637e-16,5.69867e-06,1.72603e-16,3.87774e-11,3.0732e-11,1.79365e-11,2.67901e-07,1.67477e-08,1.14761e-08,5.18227e-13,4.9333e-12,4.98877e-09,6.84719e-08,4.82247e-11,0.000225914,0.00564221
38,497.648,35.2247,230.771,5e-06,3.38407,-3.38434,2.49053,1.95091,6.10306,5.22528e-10,2.68554e-16,5.43962e-06,3.74124e-16,4.97812e-11,3.48158e-11,1.785e-11,2.54233e-07,1.91281e-08,1.11251e-08,5.13021e-13,3.36905e-12,4.03631e-09,6.01321e-08,5.86455e-11,0.000276177,0.00566087
39,433.321,36.1735,233.063,5e-06,3.70355,-3.7035,2.82953,2.1646,5.79762,7.68724e-10,3.6377e-16,5.15975e-06,8.06014e-16,6.30243e-11,3.92533e-11,1.76958e-11,2.40846e-07,2.15988e-08,1.05236e-08,5.01692e-13,2.21302e-12,3.16932e-09,5.26149e-08,7.01348e-11,0.000338635,0.00567844
40,377.309,37.1322,235.444,5e-06,4.06882,-4.06905,3.21604,2.40787,5.54724,1.13801e-09,4.91162e-16,4.86847e-06,1.72555e-15,7.86242e-11,4.42104e-11,1.7585e-11,2.27817e-07,2.41006e-08,9.70945e-09,4.85251e-13,1.39833e-12,2.41006e-09,4.58807e-08,8.25215e-11,0.00041593,0.00569504
41,328.537,38.101,237.867,5e-06,4.4877,-4.48755,3.65435,2.67901,5.27785,1.69428e-09,6.60524e-16,4.58064e-06,3.66012e-15,9.65275e-11,4.98894e-11,1.76143e-11,2.15286e-07,2.65675e-08,8.73167e-09,4.6401e-13,8.49537e-13,1.77272e-09,3.99087e-08,9.55924e-11,0.000510244,0.00571062
42,286.07,39.0802,240.35,5e-06,4.95917,-4.95919,4.14328,2.97005,5.04457,2.5345e-09,8.83435e-16,4.30642e-06,7.67063e-15,1.16453e-10,5.6548e-11,1.78579e-11,2.03326e-07,2.89307e-08,7.65884e-09,4.38584e-13,4.96258e-13,1.25918e-09,3.46366e-08,1.0912e-10,0.00062292,0.0057253
43,249.092,40.0698,242.842,5e-06,5.48345,-5.48299,4.68055,3.27403,4.7983,3.80121e-09,1.17368e-15,4.05568e-06,1.58337e-14,1.38053e-10,6.44291e-11,1.83554e-11,1.92054e-07,3.11296e-08,6.5555e-09,4.0905e-13,2.78633e-13,8.64341e-10,3.00195e-08,1.22887e-10,0.000754189,0.00573906
44,216.894,41.07,245.344,5e-06,6.0513,-6.05087,5.2568,3.58028,4.5851,5.70147e-09,1.54636e-15,3.82967e-06,3.21454e-14,1.61053e-10,7.36959e-11,1.90857e-11,1.81525e-07,3.312e-08,5.4822e-09,3.755e-13,1.5018e-13,5.74185e-10,2.59888e-08,1.36705e-10,0.000903272,0.005752
45,188.858,42.0806,247.778,5e-06,6.65074,-6.6497,5.85996,3.8786,4.37138,8.52066e-09,2.01728e-15,3.62743e-06,6.40708e-14,1.85413e-10,8.43482e-11,1.99716e-11,1.71824e-07,3.48773e-08,4.48236e-09,3.37887e-13,7.75778e-14,3.70587e-10,2.24921e-08,1.50412e-10,0.00106847,0.00576404
46,164.446,43.1012,250.073,5e-06,7.26035,-7.25931,6.46897,4.15566,4.21211,1.26337e-08,2.59995e-15,3.44263e-06,1.25095e-13,2.11211e-10,9.62028e-11,2.0887e-11,1.62986e-07,3.63956e-08,3.58559e-09,2.9659e-13,3.83177e-14,2.33233e-10,1.94664e-08,1.63868e-10,0.00124739,0.00578062
47,143.189,44.1311,252.12,5e-06,7.84604,-7.84457,7.0523,4.39335,4.0445,1.84846e-08,3.30067e-15,3.2664e-06,2.38144e-13,2.38396e-10,1.08894e-10,2.16883e-11,1.55068e-07,3.76765e-08,2.81083e-09,2.5287e-13,1.81032e-14,1.43819e-10,1.68634e-08,1.76945e-10,0.00143697,0.00579597
48,124.68,45.169,253.853,5e-06,8.36356,-8.36247,7.56636,4.5712,3.92788,2.65514e-08,4.11313e-15,3.08859e-06,4.39689e-13,2.66568e-10,1.21952e-10,2.22479e-11,1.48083e-07,3.87332e-08,2.16477e-09,2.08749e-13,8.19475e-15,8.71807e-11,1.46296e-08,1.89512e-10,0.00163345,0.00580924
49,108.564,46.2136,255.178,5e-06,8.77029,-8.76933,7.97057,4.67365,3.84229,3.72769e-08,5.01818e-15,2.90418e-06,7.83032e-13,2.95015e-10,1.34901e-10,2.24964e-11,1.42049e-07,3.95857e-08,1.64297e-09,1.6671e-13,3.57324e-15,5.21701e-11,1.27226e-08,2.01438e-10,0.00183227,0.00581996
50,94.5305,47.2629,256.031,5e-06,9.03535,-9.0353,8.23386,4.69407,3.80515,5.10186e-08,5.98603e-15,2.71217e-06,1.34047e-12,3.22849e-10,1.47335e-10,2.24208e-11,1.3694e-07,4.026e-08,1.23347e-09,1.29027e-13,1.51227e-15,3.09332e-11,1.10978e-08,2.12604e-10,0.00202852,0.00582788
51,82.3113,48.3151,256.373,5e-06,9.14682,-9.14716,8.34388,4.63641,3.78213,6.80259e-08,6.98356e-15,2.51565e-06,2.20413e-12,3.49254e-10,1.58968e-10,2.20533e-11,1.32721e-07,4.07843e-08,9.19456e-10,9.71546e-14,6.26715e-16,1.82515e-11,9.71931e-09,2.22918e-10,0.00221754,0.0058328
52,71.6715,49.3681,256.282,5e-06,9.10239,-9.10357,8.29754,4.50832,3.79917,8.84926e-08,7.97567e-15,2.31686e-06,3.48981e-12,3.73568e-10,1.69613e-10,2.14291e-11,1.29324e-07,4.11865e-08,6.8312e-10,7.15104e-14,2.56047e-16,1.07436e-11,8.55046e-09,2.32322e-10,0.00239559,0.00583516
53,62.4071,50.4203,255.803,5e-06,8.92003,-8.92127,8.11155,4.32516,3.83044,1.12569e-07,8.93545e-15,2.12042e-06,5.33946e-12,3.95428e-10,1.79197e-10,2.06038e-11,1.26676e-07,4.14924e-08,5.07273e-10,5.1704e-14,1.0379e-16,6.32706e-12,7.56097e-09,2.40788e-10,0.00256002,0.00583521
54,54.3402,51.4702,254.977,5e-06,8.62658,-8.62821,7.81257,4.10364,3.87468,1.40394e-07,9.84458e-15,1.93059e-06,7.92633e-12,4.14708e-10,1.87727e-10,1.96341e-11,1.24687e-07,4.1724e-08,3.77249e-10,3.68856e-14,4.19558e-17,3.73473e-12,6.72194e-09,2.48317e-10,0.00270944,0.00583318
55,47.3161,52.5165,253.93,5e-06,8.20707,-8.20836,7.42334,3.83737,3.93824,1.72232e-07,1.06875e-14,1.7489e-06,1.14756e-11,4.31419e-10,1.95229e-10,1.85559e-11,1.23274e-07,4.18986e-08,2.81532e-10,2.60622e-14,1.69666e-17,2.21244e-12,6.0103e-09,2.54935e-10,0.00284337,0.00582974
56,41.1999,53.5583,252.589,5e-06,7.7696,-7.77101,6.98177,3.57941,3.97392,2.08203e-07,1.14656e-14,1.5799e-06,1.62424e-11,4.45762e-10,2.01811e-10,1.74321e-11,1.22351e-07,4.20304e-08,2.10923e-10,1.83001e-14,6.89613e-18,1.3175e-12,5.40435e-09,2.60687e-10,0.00296175,0.00582457
57,35.8743,54.5946,251.116,5e-06,7.29631,-7.29726,6.50312,3.31931,3.95892,2.48766e-07,1.21709e-14,1.42252e-06,2.25861e-11,4.57889e-10,2.07518e-10,1.62744e-11,1.21844e-07,4.21297e-08,1.58904e-10,1.28024e-14,2.82118e-18,7.89161e-13,4.88815e-09,2.65635e-10,0.00306511,0.0058185
58,31.2371,55.6251,249.564,5e-06,6.80622,-6.80721,6.00679,3.06427,3.90054,2.94392e-07,1.2803e-14,1.27715e-06,3.09545e-11,4.68008e-10,2.1242e-10,1.51051e-11,1.21684e-07,4.22049e-08,1.20485e-10,8.94244e-15,1.16348e-18,4.75325e-13,4.44573e-09,2.69848e-10,0.00315402,0.00581184
59,27.1994,56.6492,247.885,5e-06,6.32142,-6.32199,5.51497,2.8226,3.80065,3.45488e-07,1.33725e-14,1.14515e-06,4.18803e-11,4.76404e-10,2.1663e-10,1.39595e-11,1.2181e-07,4.22618e-08,9.19543e-11,6.24961e-15,4.85277e-19,2.8839e-13,4.06601e-09,2.73403e-10,0.00322924,0.00580468
60,23.6835,57.6666,246.172,5e-06,5.8492,-5.84985,5.03527,2.59564,3.6812,4.02877e-07,1.38812e-14,1.02516e-06,5.61137e-11,4.83285e-10,2.20207e-10,1.28439e-11,1.22172e-07,4.23052e-08,7.06922e-11,4.37557e-15,2.04718e-19,1.76155e-13,3.73823e-09,2.76382e-10,0.00329201,0.00580147
61,20.6221,58.6772,244.394,5e-06,5.40106,-5.40138,4.57897,2.38665,3.53265,4.67248e-07,1.434e-14,9.17139e-07,7.45472e-11,4.88881e-10,2.23241e-10,1.17777e-11,1.22725e-07,4.23383e-08,5.47539e-11,3.07367e-15,8.75394e-20,1.08457e-13,3.45465e-09,2.78863e-10,0.00334357,0.00579799
62,17.9565,59.6806,242.537,5e-06,4.98313,-4.98356,4.15255,2.19654,3.39906,5.3943e-07,1.47593e-14,8.20485e-07,9.83121e-11,4.93393e-10,2.2581e-10,1.07738e-11,1.23431e-07,4.23638e-08,4.27332e-11,2.16892e-15,3.79947e-20,6.73323e-14,3.20802e-09,2.80921e-10,0.00338532,0.00579422
63,15.6354,60.6763,240.492,5e-06,4.60192,-4.60208,3.7633,2.02676,3.25031,6.19916e-07,1.51562e-14,7.35164e-07,1.28654e-10,4.9701e-10,2.28015e-10,9.84929e-12,1.24256e-07,4.23835e-08,3.36023e-11,1.53981e-15,1.67961e-20,4.22375e-14,2.99323e-09,2.82624e-10,0.00341857,0.00578993
64,13.6143,61.6635,238.273,5e-06,4.25605,-4.25635,3.41024,1.87544,3.13432,7.09662e-07,1.55382e-14,6.59819e-07,1.67234e-10,4.99848e-10,2.299e-10,9.00294e-12,1.25172e-07,4.23987e-08,2.66328e-11,1.10092e-15,7.57089e-21,2.67859e-14,2.80548e-09,2.84032e-10,0.0034447,0.00578516
65,11.8545,62.6414,235.847,5e-06,3.94509,-3.94514,3.09293,1.74168,3.04612,8.09451e-07,1.59151e-14,5.93518e-07,2.15963e-10,5.01999e-10,2.31509e-10,8.23438e-12,1.26153e-07,4.24106e-08,2.1284e-11,7.93611e-16,3.48719e-21,1.71954e-14,2.64126e-09,2.85198e-10,0.00346489,0.00577987
66,10.3222,63.6092,233.213,5e-06,3.66622,-3.66644,2.80907,1.6235,3.00977,9.20246e-07,1.62938e-14,5.35188e-07,2.77192e-10,5.03529e-10,2.32871e-10,7.53872e-12,1.27178e-07,4.242e-08,1.71582e-11,5.77332e-16,1.64351e-21,1.1179e-14,2.49723e-09,2.86164e-10,0.00348019,0.00577404
67,8.9879,64.5659,230.356,5e-06,3.41699,-3.41697,2.5564,1.51938,3.00306,1.04295e-06,1.66819e-14,4.83939e-07,3.53659e-10,5.04493e-10,2.34013e-10,6.91107e-12,1.28227e-07,4.24273e-08,1.39589e-11,4.24247e-16,7.94002e-22,7.36711e-15,2.37091e-09,2.86966e-10,0.00349148,0.00576767
68,7.82611,65.5108,227.328,5e-06,3.19272,-3.19288,2.33073,1.42688,3.0627,1.17911e-06,1.70808e-14,4.38642e-07,4.49006e-10,5.04934e-10,2.3494e-10,6.34124e-12,1.29283e-07,4.24331e-08,1.14638e-11,3.14979e-16,3.93046e-22,4.91905e-15,2.2599e-09,2.87633e-10,0.00349957,0.00576086
69,6.81449,66.4432,224.199,5e-06,2.99064,-2.99058,2.12785,1.34447,3.11992,1.33075e-06,1.74891e-14,3.98252e-07,5.67983e-10,5.04866e-10,2.35638e-10,5.81885e-12,1.30333e-07,4.24377e-08,9.50356e-12,2.3618e-16,1.99045e-22,3.32536e-15,2.16234e-09,2.8819e-10,0.00350513,0.0057538
70,5.93363,67.3629,221.062,5e-06,2.80615,-2.8063,1.94377,1.26991,3.26515,1.50068e-06,1.79027e-14,3.61843e-07,7.17008e-10,5.04308e-10,2.36092e-10,5.33422e-12,1.31366e-07,4.24414e-08,7.94882e-12,1.7866e-16,1.02766e-22,2.27149e-15,2.07637e-09,2.88656e-10,0.00350879,0.00574669
71,5.16664,68.2701,217.973,5e-06,2.63653,-2.63642,1.77558,1.20187,3.44703,1.6918e-06,1.83166e-14,3.28745e-07,9.04126e-10,5.03254e-10,2.36287e-10,4.88258e-12,1.32372e-07,4.24443e-08,6.70168e-12,1.36156e-16,5.39114e-23,1.56555e-15,2.00054e-09,2.89046e-10,0.00351103,0.00574435
72,4.49879,69.1649,214.983,5e-06,2.47847,-2.47862,1.62057,1.13873,3.68908,1.90703e-06,1.87201e-14,2.98048e-07,1.13978e-09,5.01759e-10,2.36279e-10,4.46453e-12,1.33344e-07,4.24468e-08,5.69054e-12,1.04376e-16,2.86347e-23,1.08718e-15,1.93344e-09,2.89373e-10,0.00351588,0.00574443
73,3.91726,70.0479,212.143,5e-06,2.32878,-2.32865,1.47439,1.07881,3.97024,2.14649e-06,1.90725e-14,2.69271e-07,1.43706e-09,5.00452e-10,2.36371e-10,4.09057e-12,1.34276e-07,4.24487e-08,4.87206e-12,8.04254e-17,1.53876e-23,7.61633e-16,1.87398e-09,2.89647e-10,0.00351973,0.0057445
74,3.41091,70.9198,209.471,5e-06,2.18307,-2.18321,1.33339,1.0202,4.32758,2.40653e-06,1.93167e-14,2.41689e-07,1.81774e-09,5.0186e-10,2.37832e-10,3.78369e-12,1.35163e-07,4.24503e-08,4.22551e-12,6.24332e-17,8.40915e-24,5.40354e-16,1.8211e-09,2.89876e-10,0.00352277,0.00574456
75,2.97001,71.7812,206.993,5e-06,2.04082,-2.04066,1.19763,0.962152,4.72461,2.6866e-06,1.94336e-14,2.153e-07,2.32661e-09,5.1041e-10,2.42784e-10,3.56032e-12,1.35998e-07,4.24516e-08,3.73659e-12,4.91086e-17,4.71932e-24,3.90102e-16,1.774e-09,2.90068e-10,0.00352514,0.00574461
