layer,p_pa,z_km,t_k,h2o,sw_heating_k_day,lw_heating_k_day,uv_heating_k_day,day_night_k,relaxation_days,O,O1D,O3,H,OH,HO2,H2O2,H2,NO,NO2,NO3,N2O5,HNO3,N2O,J(O2),J(O3*),J(NO2)
10,23992.4,10.7532,212.244,7.18475e-06,0.129111,-0.132134,0.00170893,0.0697438,35.8438,2.97486e-16,1.00671e-21,2.67655e-08,1.33437e-22,6.63241e-14,1.17592e-13,3.37179e-12,5.23711e-07,3.80237e-11,4.86209e-12,2.10886e-16,1.45075e-15,4.27326e-11,3.28918e-07,2.75929e-17,1.14398e-05,0.00448326
11,20891.1,11.6128,211.195,5e-06,0.117432,-0.115443,0.0086881,0.0641046,33.3577,2.13498e-15,6.32267e-21,1.45193e-07,4.61059e-23,2.01086e-14,1.9908e-14,3.22419e-13,5.18976e-07,2.61056e-10,1.46738e-10,1.49744e-15,8.84227e-14,4.55967e-10,3.23919e-07,9.25959e-17,1.16161e-05,0.00457351
12,18190.7,12.4709,211.36,5e-06,0.138371,-0.140673,0.0173323,0.0754038,30.1549,5.40299e-15,1.39477e-20,2.73557e-07,5.73138e-23,2.03986e-14,2.33625e-14,3.62486e-14,5.13946e-07,4.05257e-10,3.68588e-10,4.66344e-15,5.48723e-13,9.27047e-10,3.18507e-07,2.79856e-16,1.18291e-05,0.00465784
13,15839.3,13.3294,211.323,5e-06,0.164325,-0.162765,0.0269921,0.0891084,26.3172,1.08015e-14,2.45316e-20,4.10355e-07,7.95733e-23,2.34878e-14,3.00976e-14,9.57591e-15,5.08707e-07,5.29463e-10,6.17811e-10,9.23433e-15,1.51797e-12,1.43025e-09,3.12781e-07,7.67712e-16,1.208e-05,0.00473675
14,13791.9,14.1883,211.427,5e-06,0.195565,-0.197208,0.0379383,0.105386,24.3229,1.9699e-14,3.95164e-20,5.60676e-07,1.15505e-22,2.82402e-14,3.9674e-14,8.73402e-15,5.03117e-07,6.50934e-10,8.92391e-10,1.52266e-14,3.0264e-12,1.97023e-09,3.06586e-07,1.92736e-15,1.2392e-05,0.00481058
15,12009.1,15.047,211.156,5e-06,0.229829,-0.228615,0.0500537,0.123019,21.8005,3.36564e-14,6.03061e-20,7.23892e-07,1.67269e-22,3.4592e-14,5.13137e-14,1.11887e-14,4.97281e-07,7.81577e-10,1.17823e-09,2.17915e-14,4.81158e-12,2.52886e-09,3.00033e-07,4.46537e-15,1.27779e-05,0.0048796
16,10456.8,15.9051,210.937,5e-06,0.267617,-0.268858,0.0638368,0.142308,20.4694,5.57918e-14,8.98395e-20,9.06113e-07,2.46384e-22,4.31138e-14,6.70184e-14,1.52163e-14,4.91079e-07,9.20009e-10,1.48233e-09,2.93472e-14,6.84434e-12,3.11734e-09,2.92986e-07,9.62768e-15,1.32618e-05,0.00494405
17,9105.14,16.762,210.508,5e-06,0.309579,-0.308611,0.0793354,0.163587,18.706,8.99351e-14,1.31459e-19,1.10796e-06,3.63733e-22,5.4448e-14,8.72584e-14,2.106e-14,4.84607e-07,1.07138e-09,1.79305e-09,3.71575e-14,8.81089e-12,3.72374e-09,2.85549e-07,1.94734e-14,1.386e-05,0.00500414
18,7928.19,17.6177,210.216,5e-06,0.356416,-0.357387,0.0972504,0.187275,17.8344,1.43467e-13,1.91459e-19,1.33661e-06,5.48586e-22,6.99831e-14,1.16194e-13,3.03878e-14,4.77746e-07,1.22973e-09,2.11936e-09,4.62099e-14,1.08415e-11,4.36071e-09,2.77587e-07,3.7235e-14,1.45994e-05,0.00506008
19,6903.37,18.4723,209.878,5e-06,0.409257,-0.408474,0.117824,0.213985,16.5107,2.25956e-13,2.77651e-19,1.59296e-06,8.37684e-22,9.13962e-14,1.5655e-13,4.52858e-14,4.70577e-07,1.39939e-09,2.45222e-09,5.59909e-14,1.27054e-11,5.01643e-09,2.69196e-07,6.77865e-14,1.55049e-05,0.00511208
20,6011.03,19.3262,209.74,5e-06,0.469058,-0.469825,0.142012,0.244289,15.7885,3.54895e-13,4.03725e-19,1.884e-06,1.31287e-21,1.21731e-13,2.16881e-13,7.08414e-14,4.62981e-07,1.57516e-09,2.80345e-09,6.78383e-14,1.46263e-11,5.699e-09,2.60245e-07,1.18268e-13,1.66143e-05,0.00516035
21,5234.03,20.1799,209.641,5e-06,0.53708,-0.536446,0.17028,0.278915,14.6945,5.53524e-13,5.87532e-19,2.2088e-06,2.09677e-21,1.65024e-13,3.0499e-13,1.14512e-13,4.55031e-07,1.76458e-09,3.16744e-09,8.12772e-14,1.63972e-11,6.39084e-09,2.50832e-07,1.98914e-13,1.79698e-05,0.00520513
22,4557.47,21.0338,209.771,5e-06,0.614581,-0.615193,0.203885,0.318619,14.12,8.62692e-13,8.59064e-19,2.57182e-06,3.45174e-21,2.28212e-13,4.39527e-13,1.92364e-13,4.46608e-07,1.96562e-09,3.55974e-09,9.79129e-14,1.82466e-11,7.09153e-09,2.40839e-07,3.24178e-13,1.96312e-05,0.00524667
23,3968.36,21.8886,209.975,5e-06,0.702406,-0.701891,0.243538,0.363996,13.2215,1.33684e-12,1.2585e-18,2.96772e-06,5.82762e-21,3.20892e-13,6.39502e-13,3.28397e-13,4.3778e-07,2.191e-09,3.97771e-09,1.17152e-13,1.99363e-11,7.77539e-09,2.30378e-07,5.14196e-13,2.16702e-05,0.00528523
24,3455.4,22.745,210.393,5e-06,0.802128,-0.802616,0.290811,0.416014,12.6836,2.06758e-12,1.8509e-18,3.39556e-06,1.01966e-20,4.58728e-13,9.42842e-13,5.68041e-13,4.28437e-07,2.44406e-09,4.43893e-09,1.40618e-13,2.16191e-11,8.43199e-09,2.19358e-07,7.9667e-13,2.41843e-05,0.00532106
25,3008.75,23.6034,210.885,5e-06,0.9134,-0.912983,0.346667,0.474708,11.8862,3.17631e-12,2.72454e-18,3.84321e-06,1.84464e-20,6.63569e-13,1.38751e-12,9.71963e-13,4.18649e-07,2.74282e-09,4.941e-09,1.67383e-13,2.30065e-11,9.02906e-09,2.07917e-07,1.20914e-12,2.7294e-05,0.00535441
26,2619.83,24.4645,211.588,5e-06,1.03809,-1.03848,0.412975,0.541263,11.431,4.8621e-12,4.01785e-18,4.30197e-06,3.48636e-20,9.69338e-13,2.04143e-12,1.63694e-12,4.08317e-07,3.09472e-09,5.50143e-09,1.99076e-13,2.4185e-11,9.54863e-09,1.96006e-07,1.80154e-12,3.11584e-05,0.00538554
27,2281.19,25.3288,212.371,5e-06,1.17404,-1.1737,0.490925,0.614842,10.7662,7.38444e-12,5.91735e-18,4.75268e-06,6.85584e-20,1.4214e-12,2.95896e-12,2.65321e-12,3.97521e-07,3.52422e-09,6.11349e-09,2.34012e-13,2.48227e-11,9.95511e-09,1.83796e-07,2.63886e-12,3.59742e-05,0.00541467
28,1986.32,26.197,213.347,5e-06,1.32323,-1.32355,0.582502,0.696717,10.3212,1.11552e-11,8.70209e-18,5.17908e-06,1.40768e-19,2.08467e-12,4.22289e-12,4.1184e-12,3.86182e-07,4.04591e-09,6.78878e-09,2.7312e-13,2.49405e-11,1.02252e-08,1.71288e-07,3.80325e-12,4.19918e-05,0.00544198
29,1729.56,27.0696,214.419,5e-06,1.48199,-1.48171,0.688868,0.785404,9.69751,1.67125e-11,1.27394e-17,5.5583e-06,2.98801e-19,3.04113e-12,5.86894e-12,6.02914e-12,3.74393e-07,4.68991e-09,7.51032e-09,3.13804e-13,2.42834e-11,1.03265e-08,1.58684e-07,5.39517e-12,4.95141e-05,0.00546764
30,1505.99,27.9473,215.721,5e-06,1.65185,-1.65211,0.81156,0.881817,9.28491,2.49037e-11,1.85485e-17,5.87143e-06,6.53236e-19,4.39858e-12,7.95414e-12,8.32788e-12,3.621e-07,5.47489e-09,8.27845e-09,3.56452e-13,2.29519e-11,1.02393e-08,1.46028e-07,7.53228e-12,5.89068e-05,0.00549179
31,1311.33,28.8307,217.133,5e-06,1.82923,-1.82901,0.951104,0.984456,8.75237,3.68225e-11,2.67785e-17,6.10138e-06,1.44953e-18,6.28271e-12,1.0432e-11,1.07672e-11,3.49411e-07,6.43676e-09,9.05416e-09,3.9709e-13,2.08603e-11,9.94754e-09,1.33535e-07,1.03459e-11,7.05906e-05,0.0055145
32,1141.82,29.7206,218.742,5e-06,2.01584,-2.01607,1.1092,1.09411,8.35067,5.41811e-11,3.83285e-17,6.2373e-06,3.24782e-18,8.85065e-12,1.32844e-11,1.31084e-11,3.36306e-07,7.59648e-09,9.81142e-09,4.35008e-13,1.82411e-11,9.45297e-09,1.2128e-07,1.39736e-11,8.51476e-05,0.00553585
33,994.227,30.6175,220.462,5e-06,2.21129,-2.21112,1.28653,1.21062,7.84376,7.93055e-11,5.43112e-17,6.2777e-06,7.2805e-18,1.22823e-11,1.64125e-11,1.50695e-11,3.22914e-07,8.98058e-09,1.0489e-08,4.66737e-13,1.5268e-11,8.77246e-09,1.09462e-07,1.855e-11,0.000103211,0.0055569
34,865.711,31.5221,222.369,5e-06,2.41425,-2.41448,1.48176,1.33323,7.47594,1.15746e-10,7.60975e-17,6.22809e-06,1.62711e-17,1.67715e-11,1.97714e-11,1.65238e-11,3.09247e-07,1.05968e-08,1.10471e-08,4.92035e-13,1.22577e-11,7.93441e-09,9.81543e-08,2.41942e-11,0.000125363,0.0055799
35,753.807,32.4348,224.346,5e-06,2.6282,-2.62809,1.69596,1.46435,7.05917,1.6845e-10,1.05488e-16,6.10474e-06,3.60604e-17,2.25318e-11,2.3274e-11,1.7417e-11,2.9545e-07,1.24459e-08,1.14214e-08,5.08704e-13,9.42333e-12,6.98859e-09,8.75098e-08,3.09997e-11,0.000152429,0.00560178
36,656.369,33.3562,226.435,5e-06,2.85586,-2.85611,1.93184,1.60689,6.74995,2.45166e-10,1.44939e-16,5.92176e-06,7.92924e-17,2.97907e-11,2.69316e-11,1.785e-11,2.81568e-07,1.45068e-08,1.15786e-08,5.17665e-13,6.95795e-12,5.98723e-09,7.75734e-08,3.90236e-11,0.000185526,0.00562263
37,571.525,34.2864,228.568,5e-06,3.10616,-3.10611,2.19517,1.76767,6.38371,3.57329e-10,1.9784e-16,5.69621e-06,1.72908e-16,3.88011e-11,3.07553e-11,1.79464e-11,2.67756e-07,1.67502e-08,1.14813e-08,5.18732e-13,4.93549e-12,4.98785e-09,6.84361e-08,4.82762e-11,0.000226196,0.00564232
38,497.648,35.2259,230.81,5e-06,3.38551,-3.38577,2.49235,1.95193,6.09985,5.23044e-10,2.68846e-16,5.43654e-06,3.74858e-16,4.98139e-11,3.48415e-11,1.78574e-11,2.54078e-07,1.91315e-08,1.11297e-08,5.1351e-13,3.36989e-12,4.03512e-09,6.00967e-08,5.87103e-11,0.000276568,0.005661
39,433.321,36.1749,233.107,5e-06,3.70528,-3.70524,2.83173,2.16584,5.7946,7.69571e-10,3.64187e-16,5.15605e-06,8.07765e-16,6.30688e-11,3.92814e-11,1.77007e-11,2.40683e-07,2.16032e-08,1.05273e-08,5.02149e-13,2.21304e-12,3.16797e-09,5.25803e-08,7.02138e-11,0.000339176,0.00567858
40,377.309,37.1338,235.494,5e-06,4.07087,-4.07109,3.21864,2.40931,5.54373,1.1394e-09,4.91746e-16,4.86419e-06,1.72966e-15,7.86829e-11,4.42412e-11,1.75875e-11,2.27646e-07,2.41061e-08,9.71208e-09,4.85664e-13,1.39792e-12,2.40864e-09,4.58471e-08,8.26151e-11,0.000416667,0.00569519
41,328.537,38.1028,237.922,5e-06,4.49008,-4.48995,3.65735,2.68058,5.27422,1.69655e-09,6.61324e-16,4.57591e-06,3.66949e-15,9.66012e-11,4.99234e-11,1.76149e-11,2.15108e-07,2.6574e-08,8.73315e-09,4.64368e-13,8.49003e-13,1.77133e-09,3.98764e-08,9.57003e-11,0.000511225,0.00571078
42,286.07,39.0822,240.41,5e-06,4.96183,-4.96185,4.14664,2.97165,5.04093,2.53815e-09,8.84503e-16,4.30136e-06,7.69134e-15,1.16541e-10,5.65863e-11,1.7857e-11,2.03142e-07,2.89379e-08,7.65926e-09,4.38883e-13,4.95763e-13,1.25791e-09,3.46059e-08,1.09241e-10,0.000624187,0.00572548
43,249.092,40.0721,242.907,5e-06,5.48634,-5.4859,4.68419,3.27552,4.79466,3.80701e-09,1.17508e-15,4.05044e-06,1.58781e-14,1.38153e-10,6.4473e-11,1.83532e-11,1.91866e-07,3.11371e-08,6.55508e-09,4.09287e-13,2.78247e-13,8.63256e-10,2.99905e-08,1.23021e-10,0.000755779,0.00573925
44,216.894,41.0725,245.414,5e-06,6.05431,-6.05387,5.26064,3.58154,4.58218,5.71055e-09,1.54813e-15,3.82434e-06,3.22374e-14,1.61163e-10,7.37463e-11,1.90822e-11,1.81335e-07,3.31275e-08,5.48118e-09,3.75673e-13,1.49911e-13,5.73318e-10,2.59615e-08,1.3685e-10,0.00090521,0.0057522
45,188.858,42.0834,247.853,5e-06,6.65368,-6.65268,5.86384,3.87947,4.36769,8.5346e-09,2.01948e-15,3.62206e-06,6.42561e-14,1.8553e-10,8.44052e-11,1.99665e-11,1.71634e-07,3.48845e-08,4.48101e-09,3.37997e-13,7.74058e-14,3.69934e-10,2.24667e-08,1.50567e-10,0.00107077,0.00576425
46,164.446,43.1044,250.152,5e-06,7.26299,-7.26196,6.47266,4.15596,4.20838,1.26546e-08,2.60259e-15,3.43723e-06,1.25458e-13,2.11334e-10,9.62658e-11,2.08796e-11,1.62798e-07,3.64023e-08,3.58407e-09,2.96637e-13,3.8215e-14,2.32761e-10,1.94428e-08,1.64032e-10,0.00125007,0.00578106
47,143.189,44.1346,252.204,5e-06,7.84801,-7.84658,7.05545,4.39288,4.04067,1.8515e-08,3.30367e-15,3.26092e-06,2.3883e-13,2.38521e-10,1.0896e-10,2.16776e-11,1.54884e-07,3.76825e-08,2.80937e-09,2.52864e-13,1.80464e-14,1.43492e-10,1.68417e-08,1.77118e-10,0.00144003,0.00579644
48,124.68,45.1729,253.944,5e-06,8.36442,-8.36334,7.56855,4.56976,3.92392,2.6594e-08,4.11631e-15,3.08299e-06,4.40931e-13,2.66692e-10,1.2202e-10,2.2233e-11,1.47905e-07,3.87384e-08,2.16348e-09,2.08703e-13,8.16532e-15,8.69612e-11,1.46097e-08,1.89692e-10,0.00163688,0.00580973
49,108.564,46.2178,255.275,5e-06,8.76955,-8.76863,7.97132,4.67105,3.83808,3.73346e-08,5.02125e-15,2.89844e-06,7.85189e-13,2.95129e-10,1.34967e-10,2.24766e-11,1.41879e-07,3.95899e-08,1.64192e-09,1.66639e-13,3.55885e-15,5.20258e-11,1.27045e-08,2.01624e-10,0.00183605,0.00582049
50,94.5305,47.2676,256.137,5e-06,9.03261,-9.03255,8.23276,4.69022,3.80055,5.10944e-08,5.98857e-15,2.70631e-06,1.34407e-12,3.22946e-10,1.47395e-10,2.23956e-11,1.36779e-07,4.02634e-08,1.23268e-09,1.28948e-13,1.50559e-15,3.08398e-11,1.10814e-08,2.12794e-10,0.00203262,0.00582844
51,82.3113,48.3202,256.49,5e-06,9.14172,-9.1421,8.34061,4.63127,3.77696,6.81238e-08,6.98512e-15,2.50968e-06,2.20996e-12,3.49329e-10,1.5902e-10,2.20223e-11,1.32572e-07,4.07868e-08,9.18896e-10,9.70773e-14,6.23722e-16,1.81916e-11,9.70448e-09,2.23112e-10,0.00222192,0.00583343
52,71.6715,49.3738,256.413,5e-06,9.09477,-9.09592,8.29194,4.50191,3.79324,8.86177e-08,7.97578e-15,2.31081e-06,3.49905e-12,3.73615e-10,1.69655e-10,2.13922e-11,1.29189e-07,4.11884e-08,6.82753e-10,7.14422e-14,2.54739e-16,1.07053e-11,8.53706e-09,2.32519e-10,0.00240021,0.00583585
53,62.4071,50.4265,255.952,5e-06,8.90977,-8.911,8.10355,4.31754,3.82353,1.12729e-07,8.93365e-15,2.1143e-06,5.35393e-12,3.95445e-10,1.79226e-10,2.05606e-11,1.26556e-07,4.14936e-08,5.07053e-10,5.16471e-14,1.03225e-16,6.30254e-12,7.54889e-09,2.40986e-10,0.00256486,0.00583598
54,54.3402,51.4771,255.151,5e-06,8.61315,-8.61473,7.80169,4.09464,3.86643,1.40599e-07,9.83992e-15,1.92429e-06,7.94884e-12,4.14685e-10,1.87738e-10,1.95825e-11,1.24584e-07,4.17246e-08,3.77141e-10,3.68387e-14,4.17088e-17,3.71862e-12,6.71105e-09,2.48516e-10,0.00271447,0.00583408
55,47.3161,52.5243,254.183,5e-06,8.22442,-8.2257,7.4053,3.84433,3.92266,1.72547e-07,1.06761e-14,1.74142e-06,1.15173e-11,4.31323e-10,1.95201e-10,1.84856e-11,1.2319e-07,4.18986e-08,2.8159e-10,2.60222e-14,1.68461e-17,2.20076e-12,6.00041e-09,2.55131e-10,0.00284861,0.00583103
56,41.1999,53.5672,252.888,5e-06,7.78947,-7.79081,6.96046,3.58804,3.95827,2.08625e-07,1.1449e-14,1.57223e-06,1.63083e-11,4.45616e-10,2.01755e-10,1.73514e-11,1.22287e-07,4.203e-08,2.11025e-10,1.82681e-14,6.84179e-18,1.30942e-12,5.39503e-09,2.60878e-10,0.00296706,0.00582609
57,35.8743,54.6049,251.459,5e-06,7.32085,-7.32178,6.47971,3.33066,3.93815,2.49335e-07,1.21496e-14,1.41487e-06,2.26893e-11,4.57709e-10,2.07439e-10,1.61865e-11,1.21804e-07,4.2129e-08,1.59021e-10,1.27776e-14,2.7969e-18,7.83761e-13,4.8795e-09,2.6582e-10,0.00307046,0.00582024
58,31.2371,55.6368,249.963,5e-06,6.83666,-6.83748,5.98135,3.07909,3.90141,2.95169e-07,1.27762e-14,1.2695e-06,3.11171e-11,4.67795e-10,2.12314e-10,1.50097e-11,1.21669e-07,4.22038e-08,1.20606e-10,8.92291e-15,1.1523e-18,4.71634e-13,4.43752e-09,2.70026e-10,0.00315939,0.00581385
59,27.1994,56.6627,248.348,5e-06,6.35923,-6.35979,5.4876,2.84153,3.77438,3.46554e-07,1.33394e-14,1.13747e-06,4.21362e-11,4.76158e-10,2.16494e-10,1.38563e-11,1.21824e-07,4.22605e-08,9.2072e-11,6.23392e-15,4.80002e-19,2.85848e-13,4.05829e-09,2.73575e-10,0.00323461,0.0058067
60,23.6835,57.6823,246.724,5e-06,5.89532,-5.89592,5.00534,2.61912,3.65275,4.04375e-07,1.38398e-14,1.01726e-06,5.65237e-11,4.82999e-10,2.20032e-10,1.27302e-11,1.22218e-07,4.23036e-08,7.08058e-11,4.36248e-15,2.02108e-19,1.74334e-13,3.73081e-09,2.76546e-10,0.00329738,0.00580277
61,20.6221,58.6954,245.063,5e-06,5.45703,-5.45735,4.54599,2.41558,3.49712,4.69379e-07,1.42879e-14,9.08873e-07,7.52105e-11,4.88547e-10,2.23016e-10,1.16511e-11,1.22805e-07,4.23365e-08,5.48579e-11,3.06218e-15,8.61895e-20,1.07117e-13,3.44752e-09,2.79019e-10,0.00334894,0.00579955
62,17.9565,59.7019,243.37,5e-06,5.05013,-5.05051,4.11532,2.23165,3.35692,5.42544e-07,1.46925e-14,8.11582e-07,9.94111e-11,4.92994e-10,2.25518e-10,1.06295e-11,1.23549e-07,4.23618e-08,4.2827e-11,2.1583e-15,3.72557e-20,6.63001e-14,3.20097e-09,2.81069e-10,0.00339072,0.00579616
63,15.6354,60.7014,241.542,5e-06,4.68215,-4.68231,3.72078,2.06928,3.19565,6.24523e-07,1.50702e-14,7.2539e-07,1.3049e-10,4.9653e-10,2.27633e-10,9.68291e-12,1.24415e-07,4.23813e-08,3.36825e-11,1.52962e-15,1.63732e-20,4.14184e-14,2.98613e-09,2.82763e-10,0.00342403,0.00579236
64,13.6143,61.6936,239.611,5e-06,4.35192,-4.35216,3.36119,1.92679,3.06586,7.16545e-07,1.54268e-14,6.48909e-07,1.70326e-10,4.99269e-10,2.29402e-10,8.80912e-12,1.25378e-07,4.23964e-08,2.66957e-11,1.09083e-15,7.31851e-21,2.61143e-14,2.79807e-09,2.84162e-10,0.00345027,0.00578826
65,11.8545,62.6777,237.544,5e-06,4.0596,-4.05967,3.03663,1.80358,2.95655,8.19666e-07,1.57721e-14,5.81313e-07,2.21119e-10,5.013e-10,2.30867e-10,8.00933e-12,1.2641e-07,4.24081e-08,2.13245e-11,7.83483e-16,3.3327e-21,1.66365e-14,2.63333e-09,2.85318e-10,0.00347064,0.00578379
66,10.3222,63.6534,235.34,5e-06,3.80327,-3.80344,2.74515,1.69817,2.89568,9.35208e-07,1.61129e-14,5.21605e-07,2.85654e-10,5.02694e-10,2.32056e-10,7.27978e-12,1.27491e-07,4.24174e-08,1.71713e-11,5.67151e-16,1.54727e-21,1.0709e-14,2.48847e-09,2.86273e-10,0.00348619,0.00577895
67,8.9879,64.6199,232.971,5e-06,3.58258,-3.58259,2.48505,1.61017,2.85594,1.06443e-06,1.64574e-14,4.69007e-07,3.67225e-10,5.03501e-10,2.32997e-10,6.61769e-12,1.28601e-07,4.24246e-08,1.39405e-11,4.14093e-16,7.33536e-22,6.97199e-15,2.36107e-09,2.87065e-10,0.00349779,0.0057737
68,7.82611,65.5767,230.479,5e-06,3.39377,-3.3939,2.25255,1.53766,2.86213,1.20927e-06,1.68083e-14,4.2247e-07,4.70235e-10,5.03764e-10,2.33695e-10,6.01456e-12,1.29725e-07,4.24304e-08,1.14118e-11,3.04981e-16,3.54879e-22,4.58786e-15,2.24871e-09,2.87722e-10,0.00350625,0.00576812
69,6.81449,66.5233,227.91,5e-06,3.23389,-3.23387,2.04408,1.47923,2.89529,1.37209e-06,1.7166e-14,3.81073e-07,6.003e-10,5.03477e-10,2.34136e-10,5.4627e-12,1.30846e-07,4.24349e-08,9.4179e-12,2.2651e-16,1.75014e-22,3.05048e-15,2.1496e-09,2.88268e-10,0.00351221,0.00576235
70,5.93363,67.4595,225.311,5e-06,3.09983,-3.09993,1.8565,1.43341,2.99186,1.55578e-06,1.75307e-14,3.44059e-07,7.64788e-10,5.02701e-10,2.34333e-10,4.95514e-12,1.31954e-07,4.24386e-08,7.83277e-12,1.69552e-16,8.77957e-23,2.04633e-15,2.0619e-09,2.88724e-10,0.00351623,0.00575648
71,5.16664,68.3854,222.756,5e-06,2.99119,-2.99116,1.68617,1.39999,3.07177,1.76383e-06,1.78949e-14,3.10616e-07,9.73305e-10,5.0136e-10,2.34238e-10,4.48683e-12,1.33036e-07,4.24415e-08,6.56017e-12,1.27733e-16,4.46574e-23,1.3836e-15,1.98427e-09,2.89104e-10,0.00351879,0.0057507
72,4.49879,69.3011,220.293,5e-06,2.90461,-2.90471,1.52971,1.37754,3.22871,1.99896e-06,1.82419e-14,2.80026e-07,1.23813e-09,4.99658e-10,2.33959e-10,4.05964e-12,1.34087e-07,4.24439e-08,5.53168e-12,9.67355e-17,2.29685e-23,9.42004e-16,1.91528e-09,2.89423e-10,0.0035203,0.00574511
73,3.91726,70.2072,217.976,5e-06,2.8363,-2.83625,1.38235,1.36435,3.40128,2.2605e-06,1.85228e-14,2.51333e-07,1.57582e-09,4.98605e-10,2.34029e-10,3.68736e-12,1.35096e-07,4.24459e-08,4.70448e-12,7.36092e-17,1.19488e-23,6.47325e-16,1.85392e-09,2.89689e-10,0.00352105,0.0057445
74,3.41091,71.1043,215.829,5e-06,2.78282,-2.7829,1.24063,1.35895,3.63017,2.54424e-06,1.86787e-14,2.23687e-07,2.01701e-09,5.01699e-10,2.362e-10,3.39342e-12,1.36058e-07,4.24475e-08,4.06066e-12,5.64926e-17,6.33442e-24,4.51157e-16,1.79911e-09,2.89913e-10,0.00352389,0.00574456
75,2.97001,71.9933,213.9,5e-06,2.75017,-2.75011,1.10672,1.36351,3.86164,2.85558e-06,1.87285e-14,1.97727e-07,2.62614e-09,5.13846e-10,2.42715e-10,3.1832e-12,1.36964e-07,4.24487e-08,3.57809e-12,4.40141e-17,3.45485e-24,3.20182e-16,1.75009e-09,2.90099e-10,0.00352609,0.00574461
