layer,p_pa,z_km,t_k,h2o,sw_heating_k_day,lw_heating_k_day,uv_heating_k_day,day_night_k,relaxation_days,O,O1D,O3,H,OH,HO2,H2O2,H2,NO,NO2,NO3,N2O5,HNO3,N2O,J(O2),J(O3*),J(NO2)
18,9143.7,101.096,160.674,3.1153e-08,0.021902,-0.0219422,0.000159374,0.367785,364.072,5.64853e-29,1e-30,2.05019e-21,1e-30,1.15556e-25,1.36443e-21,2.19909e-27,5.3e-07,9.8792e-17,3.09986e-27,1e-30,1e-30,1e-30,3.3e-07,0,4.2526e-11,0.00311001
19,7947.84,105.571,159.701,3.1153e-08,0.0228949,-0.0229084,0.000140769,0.38684,336.342,7.48229e-29,1e-30,2.08983e-21,1e-30,1.24943e-25,1.36442e-21,2.2445e-27,5.3e-07,9.8792e-17,2.70191e-27,1e-30,1e-30,1e-30,3.3e-07,0,4.29137e-11,0.00315122
20,6908.39,110.043,158.951,3.1153e-08,0.0240687,-0.0240771,0.000124034,0.409012,307.898,9.92452e-29,1e-30,2.12228e-21,1e-30,1.32791e-25,1.36441e-21,2.25847e-27,5.3e-07,9.8792e-17,2.34821e-27,1e-30,1e-30,1e-30,3.3e-07,0,4.33035e-11,0.00319093
21,6004.87,114.518,158.319,3.1153e-08,0.0253801,-0.0253866,0.000109107,0.432677,280.598,1.31556e-28,1e-30,2.14891e-21,1e-30,1.39859e-25,1.3644e-21,2.24976e-27,5.3e-07,9.8792e-17,2.03835e-27,1e-30,1e-30,1e-30,3.3e-07,0,4.36978e-11,0.00322901
22,5219.53,118.997,157.723,3.1153e-08,0.026829,-0.0268278,9.58741e-05,0.457833,256.462,1.74013e-28,1e-30,2.17078e-21,1e-30,1.46915e-25,1.36439e-21,2.22502e-27,5.3e-07,9.8792e-17,1.76959e-27,1e-30,1e-30,1e-30,3.3e-07,0,4.40964e-11,0.00326533
23,4536.89,123.48,157.103,3.1153e-08,0.0283165,-0.0283183,8.41981e-05,0.48254,236.444,2.29404e-28,1e-30,2.18875e-21,1e-30,1.54713e-25,1.36439e-21,2.18926e-27,5.3e-07,9.8792e-17,1.53811e-27,1e-30,1e-30,1e-30,3.3e-07,0,4.4497e-11,0.00329972
24,3943.54,127.966,156.422,3.1153e-08,0.0298426,-0.0298408,7.39248e-05,0.506794,220.189,3.0125e-28,1e-30,2.20351e-21,1e-30,1.63821e-25,1.36438e-21,2.14623e-27,5.3e-07,9.8792e-17,1.33934e-27,1e-30,1e-30,1e-30,3.3e-07,0,4.48963e-11,0.00333207
25,3427.78,132.454,155.67,3.1153e-08,0.0313258,-0.0313264,6.48976e-05,0.529677,207.078,3.94073e-28,1e-30,2.21562e-21,1e-30,1.74587e-25,1.36437e-21,2.09873e-27,5.3e-07,9.8792e-17,1.16861e-27,1e-30,1e-30,1e-30,3.3e-07,0,4.52906e-11,0.00336231
26,2979.48,136.94,154.863,3.1153e-08,0.032766,-0.0327695,5.69644e-05,0.551185,196.595,5.13867e-28,1e-30,2.22555e-21,1e-30,1.87048e-25,1.36435e-21,2.04883e-27,5.3e-07,9.8792e-17,1.02146e-27,1e-30,1e-30,1e-30,3.3e-07,0,4.5676e-11,0.0033904
27,2589.81,141.424,154.026,3.1153e-08,0.0341354,-0.0341342,4.9988e-05,0.571489,188.603,6.68603e-28,1e-30,2.23369e-21,1e-30,2.01032e-25,1.36434e-21,1.99801e-27,5.3e-07,9.8792e-17,8.9402e-28,1e-30,1e-30,1e-30,3.3e-07,0,4.60488e-11,0.00341632
28,2251.1,145.905,153.188,3.1153e-08,0.0354338,-0.0354402,4.38487e-05,0.590585,182.287,8.6887e-28,1e-30,2.24034e-21,1e-30,2.1623e-25,1.36432e-21,1.94736e-27,5.3e-07,9.8792e-17,7.83133e-28,1e-30,1e-30,1e-30,3.3e-07,0,4.64059e-11,0.00344013
29,1956.69,150.383,152.376,3.1153e-08,0.0366884,-0.0366846,3.84428e-05,0.609468,177.069,1.12883e-27,1e-30,2.24578e-21,1e-30,2.32173e-25,1.36431e-21,1.89763e-27,5.3e-07,9.8792e-17,6.86214e-28,1e-30,1e-30,1e-30,3.3e-07,0,4.67447e-11,0.00346187
30,1700.79,154.859,151.616,3.1153e-08,0.0378991,-0.037909,3.36804e-05,0.628136,172.473,1.46754e-27,1e-30,2.25023e-21,1e-30,2.48238e-25,1.36429e-21,1.84932e-27,5.3e-07,9.8792e-17,6.01161e-28,1e-30,1e-30,1e-30,3.3e-07,0,4.70634e-11,0.00348163
31,1478.35,159.336,150.933,3.1153e-08,0.0391509,-0.0391445,2.9484e-05,0.648564,168.781,1.91073e-27,1e-30,2.25385e-21,1e-30,2.63727e-25,1.36428e-21,1.80277e-27,5.3e-07,9.8792e-17,5.26286e-28,1e-30,1e-30,1e-30,3.3e-07,0,4.73608e-11,0.00349952
32,1285,163.814,150.337,3.1153e-08,0.0404437,-0.0404536,2.5788e-05,0.67075,165.509,2.49263e-27,1e-30,2.25681e-21,1e-30,2.78016e-25,1.36426e-21,1.75817e-27,5.3e-07,9.8792e-17,4.60287e-28,1e-30,1e-30,1e-30,3.3e-07,0,4.76362e-11,0.00351565
33,1116.95,168.297,149.841,3.1153e-08,0.0419174,-0.0419105,2.25346e-05,0.697308,162.175,3.25952e-27,1e-30,2.25922e-21,1e-30,2.90496e-25,1.36425e-21,1.71564e-27,5.3e-07,9.8792e-17,4.02064e-28,1e-30,1e-30,1e-30,3.3e-07,0,4.78895e-11,0.00353013
34,970.866,172.789,149.45,3.1153e-08,0.043572,-0.0435818,1.96727e-05,0.728239,158.91,4.27394e-27,1e-30,2.26118e-21,1e-30,3.00644e-25,1.36424e-21,1.67521e-27,5.3e-07,9.8792e-17,3.50694e-28,1e-30,1e-30,1e-30,3.3e-07,0,4.81211e-11,0.00354309
35,843.892,177.291,149.173,3.1153e-08,0.0455236,-0.045519,1.71574e-05,0.764608,156.153,5.62085e-27,1e-30,2.26278e-21,1e-30,3.08117e-25,1.36423e-21,1.63688e-27,5.3e-07,9.8792e-17,3.05386e-28,1e-30,1e-30,1e-30,3.3e-07,0,4.83317e-11,0.00355466
36,733.523,181.807,148.999,3.1153e-08,0.0477723,-0.0477761,1.49502e-05,0.806408,153.436,7.41278e-27,1e-30,2.26409e-21,1e-30,3.12924e-25,1.36423e-21,1.60058e-27,5.3e-07,9.8792e-17,2.65528e-28,1e-30,1e-30,1e-30,3.3e-07,0,4.85222e-11,0.00356495
37,637.59,186.342,148.915,3.1153e-08,0.0502779,-0.0502763,1.30167e-05,0.851153,150.639,9.79974e-27,1e-30,2.26515e-21,1e-30,3.15251e-25,1.36423e-21,1.56628e-27,5.3e-07,9.8792e-17,2.30567e-28,1e-30,1e-30,1e-30,3.3e-07,0,4.86937e-11,0.00357409
38,554.203,190.896,148.915,3.1153e-08,0.0530404,-0.0530424,1.1325e-05,0.898844,147.582,1.29847e-26,1e-30,2.26602e-21,1e-30,3.15336e-25,1.36423e-21,1.53388e-27,5.3e-07,9.8792e-17,1.99962e-28,1e-30,1e-30,1e-30,3.3e-07,0,4.88476e-11,0.00358218
39,481.721,195.473,148.988,3.1153e-08,0.0558872,-0.055887,9.8468e-06,0.945761,144.843,1.72394e-26,1e-30,2.26672e-21,1e-30,3.13502e-25,1.36423e-21,1.50332e-27,5.3e-07,9.8792e-17,1.73231e-28,1e-30,1e-30,1e-30,3.3e-07,0,4.89851e-11,0.00358933
40,418.72,200.075,149.121,3.1153e-08,0.0588182,-0.0588177,8.55699e-06,0.991908,142.061,2.29259e-26,1e-30,2.26729e-21,1e-30,3.10124e-25,1.36423e-21,1.47451e-27,5.3e-07,9.8792e-17,1.49943e-28,1e-30,1e-30,1e-30,3.3e-07,0,4.91077e-11,0.00359564
41,363.957,204.704,149.3,3.1153e-08,0.06168,-0.06168,7.43304e-06,1.0355,139.208,3.05255e-26,1e-30,2.26776e-21,1e-30,3.05567e-25,1.36424e-21,1.44736e-27,5.3e-07,9.8792e-17,1.29705e-28,1e-30,1e-30,1e-30,3.3e-07,0,4.92165e-11,0.00360121
42,316.357,209.361,149.518,3.1153e-08,0.0644727,-0.0644736,6.4544e-06,1.07653,136.041,4.0687e-26,1e-30,2.26813e-21,1e-30,3.00121e-25,1.36424e-21,1.42179e-27,5.3e-07,9.8792e-17,1.1214e-28,1e-30,1e-30,1e-30,3.3e-07,0,4.93131e-11,0.0036061
43,274.983,214.048,149.769,3.1153e-08,0.0671315,-0.0671297,5.60292e-06,1.115,132.931,5.42774e-26,1e-30,2.26843e-21,1e-30,2.9403e-25,1.36425e-21,1.39771e-27,5.3e-07,9.8792e-17,9.69126e-29,1e-30,1e-30,1e-30,3.3e-07,0,4.93985e-11,0.0036104
44,239.019,218.766,150.045,3.1153e-08,0.0696564,-0.0696584,4.8626e-06,1.15092,129.865,7.24562e-26,1e-30,2.26867e-21,1e-30,2.87491e-25,1.36425e-21,1.37505e-27,5.3e-07,9.8792e-17,8.3727e-29,1e-30,1e-30,1e-30,3.3e-07,0,4.94739e-11,0.00361418
45,207.759,223.516,150.344,3.1153e-08,0.0720614,-0.0720584,4.21923e-06,1.18531,126.632,9.67784e-26,1e-30,2.26885e-21,1e-30,2.80655e-25,1.36426e-21,1.35373e-27,5.3e-07,9.8792e-17,7.23169e-29,1e-30,1e-30,1e-30,3.3e-07,0,4.95403e-11,0.00361749
46,180.587,228.298,150.664,3.1153e-08,0.0743465,-0.0743499,3.66029e-06,1.21819,123.38,1.29335e-25,1e-30,2.26899e-21,1e-30,2.73635e-25,1.36427e-21,1.33366e-27,5.3e-07,9.8792e-17,6.24463e-29,1e-30,1e-30,1e-30,3.3e-07,0,4.95988e-11,0.0036204
47,156.969,233.115,151.005,3.1153e-08,0.0766033,-0.0765997,3.17479e-06,1.25159,120.146,1.7294e-25,1e-30,2.26909e-21,1e-30,2.66519e-25,1.36428e-21,1.31478e-27,5.3e-07,9.8792e-17,5.39082e-29,1e-30,1e-30,1e-30,3.3e-07,0,4.96503e-11,0.00362294
48,136.44,237.967,151.366,3.1153e-08,0.0788319,-0.0788355,2.75325e-06,1.28552,116.848,2.31365e-25,1e-30,2.26914e-21,1e-30,2.59383e-25,1.36428e-21,1.29701e-27,5.3e-07,9.8792e-17,4.65263e-29,1e-30,1e-30,1e-30,3.3e-07,0,4.96955e-11,0.00362517
49,118.596,242.855,151.744,3.1153e-08,0.0811323,-0.0811276,2.38732e-06,1.32138,113.433,3.09654e-25,1e-30,2.26916e-21,1e-30,2.5229e-25,1.36429e-21,1.28029e-27,5.3e-07,9.8792e-17,4.01475e-29,1e-30,1e-30,1e-30,3.3e-07,0,4.97352e-11,0.00362712
50,103.085,247.779,152.136,3.1153e-08,0.0835045,-0.0835082,2.06981e-06,1.35916,109.866,4.1458e-25,1e-30,2.26913e-21,1e-30,2.45284e-25,1.3643e-21,1.26455e-27,5.3e-07,9.8792e-17,3.46375e-29,1e-30,1e-30,1e-30,3.3e-07,0,4.977e-11,0.00362883
51,89.6033,252.741,152.545,3.1153e-08,0.0860143,-0.0860088,1.79424e-06,1.39951,106.146,5.55296e-25,1e-30,2.26905e-21,1e-30,2.38392e-25,1.3643e-21,1.24973e-27,5.3e-07,9.8792e-17,2.98774e-29,1e-30,1e-30,1e-30,3.3e-07,0,4.98005e-11,0.00363032
52,77.8846,257.742,152.985,3.1153e-08,0.0886617,-0.0886685,1.55509e-06,1.44242,102.336,7.44377e-25,1e-30,2.26891e-21,1e-30,2.3163e-25,1.36431e-21,1.23577e-27,5.3e-07,9.8792e-17,2.57596e-29,1e-30,1e-30,1e-30,3.3e-07,0,4.98272e-11,0.00363163
53,67.6985,262.783,153.468,3.1153e-08,0.0915235,-0.0915164,1.34735e-06,1.48921,98.5627,9.99017e-25,1e-30,2.2687e-21,1e-30,2.25023e-25,1.36432e-21,1.22262e-27,5.3e-07,9.8792e-17,2.2194e-29,1e-30,1e-30,1e-30,3.3e-07,0,4.98506e-11,0.00363277
54,58.8445,267.867,154.003,3.1153e-08,0.0945997,-0.094609,1.16695e-06,1.5399,95.0422,1.34259e-24,1e-30,2.26839e-21,1e-30,2.18606e-25,1.36432e-21,1.21022e-27,5.3e-07,9.8792e-17,1.91065e-29,1e-30,1e-30,1e-30,3.3e-07,0,4.9871e-11,0.00363377
55,51.1486,272.995,154.584,3.1153e-08,0.0980227,-0.0980117,1.01038e-06,1.59731,91.7119,1.80648e-24,1e-30,2.26795e-21,1e-30,2.12426e-25,1.36433e-21,1.19851e-27,5.3e-07,9.8792e-17,1.64368e-29,1e-30,1e-30,1e-30,3.3e-07,0,4.98889e-11,0.00363464
56,44.4591,278.17,155.205,3.1153e-08,0.101793,-0.101807,8.74627e-07,1.66146,88.6262,2.43305e-24,1e-30,2.26735e-21,1e-30,2.06534e-25,1.36434e-21,1.18746e-27,5.3e-07,9.8792e-17,1.41317e-29,1e-30,1e-30,1e-30,3.3e-07,0,4.99046e-11,0.0036354
57,38.6445,283.393,155.853,3.1153e-08,0.106062,-0.106045,7.56931e-07,1.73483,85.9353,3.27885e-24,1e-30,2.26652e-21,1e-30,2.00971e-25,1.36434e-21,1.17702e-27,5.3e-07,9.8792e-17,1.21455e-29,1e-30,1e-30,1e-30,3.3e-07,0,4.99182e-11,0.00363606
58,33.5904,288.665,156.511,3.1153e-08,0.11083,-0.110851,6.55037e-07,1.81742,83.609,4.41901e-24,1e-30,2.26539e-21,1e-30,1.9577e-25,1.36435e-21,1.16715e-27,5.3e-07,9.8792e-17,1.04376e-29,1e-30,1e-30,1e-30,3.3e-07,0,4.99301e-11,0.00363664
59,29.1973,293.986,157.156,3.1153e-08,0.116182,-0.116156,5.66779e-07,1.90975,81.4731,5.95193e-24,1e-30,2.26387e-21,1e-30,1.90947e-25,1.36435e-21,1.15782e-27,5.3e-07,9.8792e-17,8.97273e-30,1e-30,1e-30,1e-30,3.3e-07,0,4.99406e-11,0.00363714
60,25.3787,299.358,157.787,3.1153e-08,0.122117,-0.12215,4.90625e-07,2.01177,79.234,8.01095e-24,1e-30,2.26182e-21,1e-30,1.86502e-25,1.36436e-21,1.149e-27,5.3e-07,9.8792e-17,7.71595e-30,1e-30,1e-30,1e-30,3.3e-07,0,4.99497e-11,0.00363759
61,22.0596,304.779,158.411,3.1153e-08,0.128732,-0.128698,4.24805e-07,2.12496,76.8296,1.07758e-23,1e-30,2.25907e-21,1e-30,1.8242e-25,1.36436e-21,1.14066e-27,5.3e-07,9.8792e-17,6.63663e-30,1e-30,1e-30,1e-30,3.3e-07,0,4.99576e-11,0.00363797
62,19.1745,310.252,159.04,3.1153e-08,0.136027,-0.136073,3.67709e-07,2.24925,74.0891,1.44901e-23,1e-30,2.25536e-21,1e-30,1.7868e-25,1.36436e-21,1.13279e-27,5.3e-07,9.8792e-17,5.70816e-30,1e-30,1e-30,1e-30,3.3e-07,0,4.99645e-11,0.00363831
63,16.6668,315.775,159.676,3.1153e-08,0.144127,-0.144081,3.18146e-07,2.38593,70.8601,1.94757e-23,1e-30,2.25038e-21,1e-30,1.75257e-25,1.36437e-21,1.12534e-27,5.3e-07,9.8792e-17,4.90947e-30,1e-30,1e-30,1e-30,3.3e-07,0,4.99706e-11,0.0036386
64,14.487,321.351,160.338,3.1153e-08,0.15303,-0.153088,2.75503e-07,2.53495,66.7081,2.6174e-23,1e-30,2.24368e-21,1e-30,1.72127e-25,1.36437e-21,1.1183e-27,5.3e-07,9.8792e-17,4.221e-30,1e-30,1e-30,1e-30,3.3e-07,0,4.99759e-11,0.00363886
65,12.5924,326.982,161.056,3.1153e-08,0.162795,-0.162744,2.38428e-07,2.69494,61.9593,3.51904e-23,1e-30,2.23467e-21,1e-30,1.69265e-25,1.36437e-21,1.11164e-27,5.3e-07,9.8792e-17,3.62609e-30,1e-30,1e-30,1e-30,3.3e-07,0,4.99805e-11,0.00363908
66,10.9455,332.67,161.848,3.1153e-08,0.173423,-0.173488,2.06091e-07,2.86587,56.7567,4.73359e-23,1e-30,2.22253e-21,1e-30,1.66654e-25,1.36438e-21,1.10533e-27,5.3e-07,9.8792e-17,3.11165e-30,1e-30,1e-30,1e-30,3.3e-07,0,4.99845e-11,0.00363927
67,9.51396,338.419,162.7,3.1153e-08,0.184898,-0.184842,1.78372e-07,3.04604,51.4284,6.36489e-23,1e-30,2.20622e-21,1e-30,1.64279e-25,1.36438e-21,1.09935e-27,5.3e-07,9.8792e-17,2.6679e-30,1e-30,1e-30,1e-30,3.3e-07,0,4.9988e-11,0.00363944
68,8.26968,344.232,163.605,3.1153e-08,0.19722,-0.197289,1.53959e-07,3.23548,45.8838,8.54771e-23,1e-30,2.18439e-21,1e-30,1.62129e-25,1.36438e-21,1.09368e-27,5.3e-07,9.8792e-17,2.28577e-30,1e-30,1e-30,1e-30,3.3e-07,0,4.99911e-11,0.00363959
69,7.18813,350.11,164.573,3.1153e-08,0.210366,-0.210312,1.32782e-07,3.4348,40.6227,1.14568e-22,1e-30,2.1553e-21,1e-30,1.60194e-25,1.36438e-21,1.0883e-27,5.3e-07,9.8792e-17,1.95675e-30,1e-30,1e-30,1e-30,3.3e-07,0,4.99937e-11,0.00363972
70,6.24804,356.058,165.584,3.1153e-08,0.224337,-0.224405,1.15177e-07,3.64406,35.7506,1.53014e-22,1e-30,2.11686e-21,1e-30,1.58467e-25,1.36438e-21,1.0832e-27,5.3e-07,9.8792e-17,1.67419e-30,1e-30,1e-30,1e-30,3.3e-07,0,4.9996e-11,0.00363983
71,5.43089,362.077,166.601,3.1153e-08,0.23922,-0.239168,9.91377e-08,3.8674,31.4144,2.03147e-22,1e-30,2.06673e-21,1e-30,1.56941e-25,1.36439e-21,1.07835e-27,5.3e-07,9.8792e-17,1.43252e-30,1e-30,1e-30,1e-30,3.3e-07,0,4.99981e-11,0.00363993
72,4.72061,368.166,167.582,3.1153e-08,0.255015,-0.255081,8.58125e-08,4.10448,27.5569,2.67363e-22,1e-30,2.00251e-21,1e-30,1.55609e-25,1.36439e-21,1.07375e-27,5.3e-07,9.8792e-17,1.22661e-30,1e-30,1e-30,1e-30,3.3e-07,0,4.99998e-11,0.00364002
73,4.10323,374.326,168.496,3.1153e-08,0.271923,-0.271874,7.46731e-08,4.36207,24.2654,3.47884e-22,1e-30,1.92199e-21,1e-30,1.54461e-25,1.36439e-21,1.06938e-27,5.3e-07,9.8792e-17,1.05152e-30,1e-30,1e-30,1e-30,3.3e-07,0,5.00014e-11,0.00364009
74,3.56659,380.554,169.302,3.1153e-08,0.289945,-0.290008,6.42801e-08,4.64051,21.4749,4.4617e-22,1e-30,1.82371e-21,1e-30,1.53487e-25,1.36439e-21,1.06525e-27,5.3e-07,9.8792e-17,1e-30,1e-30,1e-30,1e-30,3.3e-07,0,5.00027e-11,0.00364016
75,3.10013,386.846,169.958,3.1153e-08,0.309318,-0.309271,5.63165e-08,4.94921,19.1417,5.62354e-22,1e-30,1.70752e-21,1e-30,1.52673e-25,1.36439e-21,1.06135e-27,5.3e-07,9.8792e-17,1e-30,1e-30,1e-30,1e-30,3.3e-07,0,5.00039e-11,0.00364021
76,2.69468,393.197,170.424,3.1153e-08,0.330042,-0.330102,4.78142e-08,5.2918,17.1808,6.94774e-22,1e-30,1.5751e-21,1e-30,1.52003e-25,1.36439e-21,1.05767e-27,5.3e-07,9.8792e-17,1e-30,1e-30,1e-30,1e-30,3.3e-07,0,5.00049e-11,0.00364026
77,2.34226,399.599,170.706,3.1153e-08,0.352773,-0.352728,4.3632e-08,5.68892,15.5856,8.40375e-22,1e-30,1.4295e-21,1e-30,1.51462e-25,1.36439e-21,1.05422e-27,5.3e-07,9.8792e-17,1e-30,1e-30,1e-30,1e-30,3.3e-07,0,5.00058e-11,0.00364031
78,2.03593,406.048,170.806,3.1153e-08,0.377511,-0.377568,3.66106e-08,6.15094,14.2972,9.94431e-22,1e-30,1.27545e-21,1e-30,1.51031e-25,1.36439e-21,1.05098e-27,5.3e-07,9.8792e-17,1e-30,1e-30,1e-30,1e-30,3.3e-07,0,5.00066e-11,0.00364034
79,1.76966,412.536,170.729,3.1153e-08,0.405115,-0.405071,3.17889e-08,6.69856,13.2765,1.15123e-21,1e-30,1.11865e-21,1e-30,1.50692e-25,1.36439e-21,1.04796e-27,5.3e-07,9.8792e-17,1e-30,1e-30,1e-30,1e-30,3.3e-07,0,5.00073e-11,0.00364038
80,1.53821,419.057,170.477,3.1153e-08,0.435584,-0.435636,2.72577e-08,7.33461,12.4194,1.30481e-21,1e-30,9.65065e-22,1e-30,1.5043e-25,1.36439e-21,1.04515e-27,5.3e-07,9.8792e-17,1e-30,1e-30,1e-30,1e-30,3.3e-07,0,5.00078e-11,0.00364041
81,1.33704,425.605,170.081,3.1153e-08,0.469647,-0.469605,2.31722e-08,8.06493,11.727,1.45024e-21,1e-30,8.19639e-22,1e-30,1.5023e-25,1.36439e-21,1.04254e-27,5.3e-07,9.8792e-17,1e-30,1e-30,1e-30,1e-30,3.3e-07,0,5.00084e-11,0.00364043
82,1.16218,432.175,169.566,3.1153e-08,0.507305,-0.507357,2.21013e-08,8.88216,11.1792,1.58369e-21,1e-30,6.8619e-22,1e-30,1.50079e-25,1.36439e-21,1.04012e-27,5.3e-07,9.8792e-17,1e-30,1e-30,1e-30,1e-30,3.3e-07,0,5.00088e-11,0.00364045
83,1.01018,438.764,168.957,3.1153e-08,0.549377,-0.549341,2.24262e-08,9.78075,10.7325,1.70277e-21,1e-30,5.67107e-22,1e-30,1.49965e-25,1.36439e-21,1.03789e-27,5.3e-07,9.8792e-17,1e-30,1e-30,1e-30,1e-30,3.3e-07,0,5.00092e-11,0.00364047
84,0.878064,445.367,168.275,3.1153e-08,0.595864,-0.595916,1.57699e-08,10.7461,10.3957,1.80648e-21,1e-30,4.63399e-22,1e-30,1.49882e-25,1.36439e-21,1.03585e-27,5.3e-07,9.8792e-17,1e-30,1e-30,1e-30,1e-30,3.3e-07,0,5.00096e-11,0.00364049
