layer,p_pa,z_km,t_k,h2o,sw_heating_k_day,lw_heating_k_day,uv_heating_k_day,day_night_k,relaxation_days,O,O1D,O3,H,OH,HO2,H2O2,H2,NO,NO2,NO3,N2O5,HNO3,N2O,J(O2),J(O3*),J(NO2)
80,1.53977,621.488,232.35,3.49318e-07,1.68426,-1.68422,1.11722,26.5622,7.06515,2.29408e-05,5.00437e-14,2.4546e-07,1.01164e-08,1.29805e-10,4.31518e-11,4.25118e-14,2.61805e-07,3.68518e-08,3.6981e-13,4.21977e-18,6.28304e-27,1.8654e-18,3.05738e-09,2.74806e-10,0.00346836,0.00722798
81,1.33832,632.182,231.582,3.49318e-07,1.79618,-1.79608,1.1946,27.6034,6.98587,3.19258e-05,6.10485e-14,2.61015e-07,1.22155e-08,1.06513e-10,3.27639e-11,2.21088e-14,2.61655e-07,3.6857e-08,2.89972e-13,3.1998e-18,2.8705e-27,9.54538e-19,2.88654e-09,2.75303e-10,0.00347472,0.00722588
82,1.16323,642.932,230.615,3.49318e-07,1.90195,-1.90192,1.26289,28.637,7.01317,4.36707e-05,7.34458e-14,2.74121e-07,1.42666e-08,8.61871e-11,2.45196e-11,1.10784e-14,2.61467e-07,3.68615e-08,2.31789e-13,2.43862e-18,1.34899e-27,4.8692e-19,2.73342e-09,2.75755e-10,0.00348043,0.00722321
83,1.01105,653.729,229.389,3.49318e-07,1.98684,-1.98672,1.30806,29.5714,7.16626,5.81433e-05,8.63633e-14,2.81909e-07,1.61821e-08,6.92782e-11,1.83492e-11,5.51137e-15,2.61265e-07,3.68654e-08,1.88401e-13,1.86174e-18,6.49624e-28,2.50096e-19,2.59641e-09,2.76163e-10,0.00348532,0.00721977
84,0.87877,664.559,227.884,3.49318e-07,2.04333,-2.04333,1.32259,30.3543,7.4417,7.50603e-05,9.8899e-14,2.82928e-07,1.79038e-08,5.55048e-11,1.38462e-11,2.77876e-15,2.61067e-07,3.68686e-08,1.55194e-13,1.42173e-18,3.19225e-28,1.29982e-19,2.47413e-09,2.76528e-10,0.00348929,0.00721553
85,0.763801,675.409,226.14,3.49318e-07,2.07169,-2.07157,1.30428,30.9809,7.9051,9.39437e-05,1.10218e-13,2.76855e-07,1.94014e-08,4.43785e-11,1.05771e-11,1.43659e-15,2.60884e-07,3.68712e-08,1.29212e-13,1.08552e-18,1.59453e-28,6.84463e-20,2.36531e-09,2.76852e-10,0.00349228,0.0072106
86,0.663873,686.27,224.233,3.49318e-07,2.07357,-2.07359,1.25484,30.8589,8.22607,0.000114187,1.19612e-13,2.64189e-07,2.06665e-08,3.54221e-11,8.18985e-12,7.65324e-16,2.60724e-07,3.68734e-08,1.08522e-13,8.28371e-19,8.06507e-29,3.64923e-20,2.26875e-09,2.77134e-10,0.00349435,0.00720518
87,0.577019,697.135,222.278,3.49318e-07,2.05775,-2.05763,1.17839,30.7187,8.87298,0.00013515,1.26534e-13,2.45909e-07,2.17078e-08,2.82227e-11,6.42475e-12,4.19998e-16,2.60589e-07,3.68751e-08,9.17922e-14,6.31172e-19,4.11049e-29,1.96558e-20,2.18333e-09,2.77378e-10,0.00349567,0.00719962
88,0.501527,708.001,220.344,3.49318e-07,2.03129,-2.03134,1.08203,30.8905,9.63903,0.000156216,1.30724e-13,2.23578e-07,2.25446e-08,2.24542e-11,5.10214e-12,2.3685e-16,2.60478e-07,3.68764e-08,7.80904e-14,4.79888e-19,2.10337e-29,1.06719e-20,2.10795e-09,2.77586e-10,0.00349637,0.00719411
89,0.435913,718.872,218.543,3.49318e-07,2.00763,-2.00752,0.97239,30.8844,10.4798,0.000176842,1.32052e-13,1.98637e-07,2.32019e-08,1.78402e-11,4.09529e-12,1.36654e-16,2.6039e-07,3.68774e-08,6.67254e-14,3.63444e-19,1.07484e-29,5.82523e-21,2.04166e-09,2.77762e-10,0.00349662,0.00719316
90,0.378882,729.755,216.963,3.49318e-07,1.99379,-1.99385,0.856468,30.9807,11.3676,0.000196589,1.30607e-13,1.72509e-07,2.37071e-08,1.41559e-11,3.31725e-12,8.02595e-17,2.60322e-07,3.68781e-08,5.7189e-14,2.737e-19,5.45662e-30,3.18772e-21,1.98355e-09,2.77911e-10,0.00349791,0.0071932
91,0.329313,740.665,215.76,3.49318e-07,2.00855,-2.00845,0.739255,31.4461,12.1318,0.000215111,1.26494e-13,1.46335e-07,2.40868e-08,1.12169e-11,2.70573e-12,4.76917e-17,2.6027e-07,3.68787e-08,4.90889e-14,2.04266e-19,2.73026e-30,1.74335e-21,1.93284e-09,2.78036e-10,0.00349944,0.00719322
92,0.286229,751.622,215.03,3.49318e-07,2.05733,-2.0574,0.626146,32.2739,12.7711,0.000232174,1.20047e-13,1.21264e-07,2.43661e-08,8.87806e-12,2.21857e-12,2.85024e-17,2.60232e-07,3.68791e-08,4.21423e-14,1.50693e-19,1.33761e-30,9.49642e-22,1.88881e-09,2.7814e-10,0.00350061,0.00719325
93,0.248782,762.657,215.01,3.49318e-07,2.16748,-2.16738,0.519803,33.749,12.8754,0.000247597,1.11461e-13,9.78493e-08,2.45664e-08,7.01208e-12,1.82371e-12,1.70122e-17,2.60204e-07,3.68794e-08,3.61079e-14,1.09285e-19,1e-30,5.13286e-22,1.85088e-09,2.78228e-10,0.00350149,0.00719327
94,0.216234,773.811,215.813,3.49318e-07,2.3427,-2.34277,0.423917,35.895,12.6919,0.000261283,1.0124e-13,7.6815e-08,2.47064e-08,5.52529e-12,1.50043e-12,1.00726e-17,2.60185e-07,3.68796e-08,3.08311e-14,7.7649e-20,1e-30,2.74058e-22,1.81851e-09,2.78302e-10,0.00350216,0.00719329
95,0.187944,785.14,217.875,3.49318e-07,2.65312,-2.65307,0.338891,39.3232,11.4754,0.000273128,8.95376e-14,5.82276e-08,2.4801e-08,4.33156e-12,1.23045e-12,5.86272e-18,2.60172e-07,3.68797e-08,2.61486e-14,5.35211e-20,1e-30,1.43855e-22,1.79137e-09,2.78364e-10,0.00350269,0.0071933
96,0.163355,796.719,221.362,3.49318e-07,3.10126,-3.10127,0.267222,44.0058,10.0585,0.000283079,7.70219e-14,4.24882e-08,2.48626e-08,3.37328e-12,1.00409e-12,3.32402e-18,2.60163e-07,3.68798e-08,2.19863e-14,3.5621e-20,1e-30,7.37935e-23,1.76913e-09,2.78417e-10,0.00350733,0.00719723
97,0.141984,808.67,227.756,3.49318e-07,4.12479,-4.12495,0.2061,54.4938,7.69834,0.000291006,6.33052e-14,2.90628e-08,2.49005e-08,2.58136e-12,8.05461e-13,1.80803e-18,2.60158e-07,3.68798e-08,1.8152e-14,2.22023e-20,1e-30,3.68599e-23,1.75177e-09,2.78463e-10,0.00351587,0.00721561
98,0.123408,821.138,236.33,3.49318e-07,5.72918,-5.729,0.160985,64.5334,6.5053,0.000296782,5.03161e-14,1.89859e-08,2.49221e-08,1.95385e-12,6.39744e-13,9.6195e-19,2.60155e-07,3.68799e-08,1.47691e-14,1.31467e-20,1e-30,1.82884e-23,1.73929e-09,2.78503e-10,0.00352724,0.00724025
99,0.107262,834.034,238.989,3.49318e-07,6.53478,-6.53486,0.141838,62.7228,6.77073,0.000299893,4.27948e-14,1.38007e-08,2.49319e-08,1.565e-12,5.38668e-13,6.00983e-19,2.60154e-07,3.68799e-08,1.24372e-14,8.65722e-21,1e-30,1.07218e-23,1.73264e-09,2.78543e-10,0.00353084,0.00724789
