layer,p_pa,z_km,t_k,h2o,sw_heating_k_day,lw_heating_k_day,uv_heating_k_day,day_night_k,relaxation_days,O,O1D,O3,H,OH,HO2,H2O2,H2,NO,NO2,NO3,N2O5,HNO3,N2O,J(O2),J(O3*),J(NO2)
16,12247.1,106.631,195.798,6.09427e-07,0.0305426,-0.0291661,0.00285546,0.51286,184.764,1.72183e-15,3.24312e-21,4.05276e-08,3.32729e-23,1.71776e-14,1.75741e-15,2.16726e-15,5.17543e-07,5.43738e-10,2.37699e-11,2.91755e-17,1.21168e-16,3.0597e-11,3.25079e-07,1.02121e-24,1.39117e-05,0.00593542
17,10643.9,112.147,196.141,6.09427e-07,0.0346274,-0.0351948,0.00417195,0.584532,165.154,3.35698e-15,5.48501e-21,5.83653e-08,4.30244e-23,1.83036e-14,1.74209e-15,7.71495e-16,5.15605e-07,7.99825e-10,4.36868e-11,4.58066e-17,2.93788e-16,4.73417e-11,3.22662e-07,2.18622e-23,1.41616e-05,0.00601441
18,9250.48,117.705,196.464,6.09427e-07,0.039196,-0.0385877,0.00565232,0.664286,146.279,6.0242e-15,8.57145e-21,7.75392e-08,5.96286e-23,2.09955e-14,1.93338e-15,6.80318e-16,5.13551e-07,1.0688e-09,6.72859e-11,6.8325e-17,5.67918e-16,6.662e-11,3.20068e-07,3.51523e-22,1.44416e-05,0.00609074
19,8039.52,123.309,196.928,6.09427e-07,0.0443157,-0.0445574,0.00731102,0.752651,130.151,1.0335e-14,1.2827e-20,9.82951e-08,8.62224e-23,2.50293e-14,2.28261e-15,7.33377e-16,5.11364e-07,1.35348e-09,9.42057e-11,9.73738e-17,9.51198e-16,8.81774e-11,3.17272e-07,4.31536e-21,1.47638e-05,0.00616492
20,6987.07,128.958,197.296,6.09427e-07,0.0499836,-0.0496723,0.00914515,0.849562,115.64,1.713e-14,1.86465e-20,1.20793e-07,1.26738e-22,3.06148e-14,2.78454e-15,8.40017e-16,5.09038e-07,1.65556e-09,1.23149e-10,1.32515e-16,1.41921e-15,1.11642e-10,3.14267e-07,4.12983e-20,1.51359e-05,0.0062371
21,6072.41,134.652,197.651,6.09427e-07,0.0562088,-0.0563248,0.0111772,0.954449,103.442,2.77672e-14,2.66151e-20,1.45341e-07,1.8889e-22,3.81193e-14,3.48123e-15,9.9573e-16,5.06561e-07,1.97682e-09,1.5387e-10,1.74706e-16,1.9559e-15,1.36925e-10,3.11033e-07,3.14865e-19,1.55627e-05,0.00630721
22,5277.48,140.39,197.901,6.09427e-07,0.0630056,-0.062829,0.0134214,1.06765,92.9155,4.41946e-14,3.74963e-20,1.72255e-07,2.83278e-22,4.81476e-14,4.42489e-15,1.21255e-15,5.03929e-07,2.31848e-09,1.85437e-10,2.23883e-16,2.52312e-15,1.63875e-10,3.0756e-07,1.95302e-18,1.60473e-05,0.00637503
23,4586.61,146.169,198.109,6.09427e-07,0.070416,-0.0704795,0.0159196,1.18983,84.4245,6.95002e-14,5.24016e-20,2.0203e-07,4.28179e-22,6.15121e-14,5.71274e-15,1.50787e-15,5.01132e-07,2.68149e-09,2.1789e-10,2.81882e-16,3.10991e-15,1.92594e-10,3.03829e-07,1.00523e-17,1.65919e-05,0.0064403
24,3986.18,151.99,198.265,6.09427e-07,0.0784876,-0.078383,0.0187194,1.32201,77.2161,1.08334e-13,7.2867e-20,2.35263e-07,6.51855e-22,7.93709e-14,7.47958e-15,1.90934e-15,4.98163e-07,3.06627e-09,2.51017e-10,3.5055e-16,3.70318e-15,2.2324e-10,2.99827e-07,4.37312e-17,1.71988e-05,0.00650271
25,3464.36,157.852,198.43,6.09427e-07,0.0874194,-0.0874553,0.0219024,1.468,71.2116,1.68131e-13,1.01152e-19,2.72811e-07,1.00306e-21,1.03287e-13,9.9438e-15,2.45437e-15,4.95011e-07,3.4729e-09,2.85471e-10,4.34301e-16,4.3225e-15,2.56219e-10,2.95533e-07,1.63575e-16,1.78712e-05,0.006562
26,3010.84,163.755,198.622,6.09427e-07,0.0973131,-0.0972513,0.0255704,1.62983,65.9742,2.60526e-13,1.4051e-19,3.15754e-07,1.56376e-21,1.35435e-13,1.34299e-14,3.19741e-15,4.91668e-07,3.90103e-09,3.21824e-10,5.38717e-16,4.99035e-15,2.92015e-10,2.90927e-07,5.34484e-16,1.86139e-05,0.00661798
27,2616.7,169.703,198.902,6.09427e-07,0.108628,-0.108648,0.0298725,1.81574,61.6067,4.04532e-13,1.95826e-19,3.65537e-07,2.48329e-21,1.78776e-13,1.84623e-14,4.21383e-15,4.88118e-07,4.35e-09,3.61494e-10,6.73498e-16,5.76042e-15,3.31288e-10,2.85983e-07,1.54826e-15,1.94342e-05,0.00667048
28,2274.15,175.698,199.297,6.09427e-07,0.121548,-0.121512,0.0349935,2.02934,57.6644,6.30838e-13,2.74346e-19,4.23928e-07,4.03658e-21,2.37415e-13,2.58552e-14,5.61376e-15,4.84349e-07,4.81901e-09,4.05841e-10,8.51609e-16,6.68956e-15,3.74639e-10,2.80672e-07,4.03063e-15,2.03429e-05,0.00671945
29,1976.44,181.745,199.856,6.09427e-07,0.136856,-0.136867,0.0411769,2.28421,54.1801,9.90297e-13,3.87052e-19,4.93069e-07,6.76537e-21,3.17008e-13,3.69327e-14,7.55822e-15,4.80342e-07,5.30726e-09,4.56908e-10,1.09317e-15,7.86338e-15,4.22553e-10,2.74961e-07,9.54987e-15,2.13556e-05,0.00676488
30,1717.71,187.851,200.599,6.09427e-07,0.154839,-0.15482,0.0487094,2.58593,50.8413,1.56622e-12,5.50383e-19,5.75305e-07,1.17741e-20,4.25466e-13,5.38018e-14,1.02952e-14,4.76082e-07,5.81442e-09,5.16572e-10,1.42557e-15,9.37131e-15,4.75038e-10,2.68813e-07,2.08333e-14,2.24943e-05,0.00680684
31,1492.85,194.021,201.559,6.09427e-07,0.176515,-0.176523,0.0579317,2.95135,47.7262,2.49635e-12,7.8909e-19,6.73035e-07,2.14481e-20,5.73828e-13,7.98785e-14,1.42168e-14,4.71545e-07,6.34091e-09,5.87033e-10,1.88828e-15,1.13229e-14,5.31376e-10,2.62187e-07,4.22925e-14,2.37885e-05,0.00684545
32,1297.42,200.265,202.725,6.09427e-07,0.20225,-0.20224,0.0692084,3.38735,44.7313,4.00366e-12,1.13978e-18,7.88328e-07,4.11116e-20,7.77534e-13,1.20517e-13,1.99654e-14,4.66712e-07,6.8888e-09,6.69692e-10,2.53128e-15,1.38014e-14,5.89633e-10,2.5504e-07,8.06632e-14,2.5277e-05,0.00688088
33,1127.58,206.588,204.096,6.09427e-07,0.232935,-0.232942,0.0829256,3.90816,41.8658,6.44807e-12,1.65776e-18,9.2256e-07,8.31662e-20,1.05803e-12,1.84108e-13,2.86029e-14,4.61561e-07,7.46185e-09,7.65635e-10,3.41846e-15,1.68622e-14,6.46433e-10,2.47333e-07,1.45781e-13,2.70306e-05,0.00691335
34,979.968,212.999,205.655,6.09427e-07,0.268952,-0.268948,0.0994637,4.52077,39.0492,1.04003e-11,2.42215e-18,1.07598e-06,1.77014e-19,1.44316e-12,2.83095e-13,4.18187e-14,4.56073e-07,8.06587e-09,8.75002e-10,4.62268e-15,2.04775e-14,6.96659e-10,2.3903e-07,2.51519e-13,2.90998e-05,0.00694308
35,851.682,219.504,207.391,6.09427e-07,0.310545,-0.310552,0.119194,5.22799,36.4395,1.6756e-11,3.54763e-18,1.24745e-06,3.93064e-19,1.96672e-12,4.34971e-13,6.2177e-14,4.50231e-07,8.70846e-09,9.97139e-10,6.22154e-15,2.45105e-14,7.33762e-10,2.30103e-07,4.1691e-13,3.15554e-05,0.00697033
36,740.189,226.111,209.271,6.09427e-07,0.358065,-0.358061,0.142466,6.03663,33.9394,2.68899e-11,5.1987e-18,1.43438e-06,8.97966e-19,2.66458e-12,6.61719e-13,9.31945e-14,4.44021e-07,9.39868e-09,1.12971e-09,8.27974e-15,2.86569e-14,7.50559e-10,2.20539e-07,6.67433e-13,3.44884e-05,0.00699532
37,643.292,232.824,211.268,6.09427e-07,0.41095,-0.410956,0.169634,6.93887,31.6114,4.28944e-11,7.6102e-18,1.63291e-06,2.0771e-18,3.56697e-12,9.87468e-13,1.38969e-13,4.37437e-07,1.01448e-08,1.26922e-09,1.08405e-14,3.24828e-14,7.40894e-10,2.10341e-07,1.0364e-12,3.80082e-05,0.0070183
38,559.08,239.649,213.357,6.09427e-07,0.469592,-0.469586,0.201087,7.9433,29.4013,6.79215e-11,1.1116e-17,1.83833e-06,4.79176e-18,4.68974e-12,1.43391e-12,2.03204e-13,4.30475e-07,1.09524e-08,1.41079e-09,1.39141e-14,3.54829e-14,7.01765e-10,1.99535e-07,1.56638e-12,4.22448e-05,0.00703949
39,485.891,246.591,215.53,6.09427e-07,0.533216,-0.533218,0.237304,9.04133,27.3771,1.06721e-10,1.61912e-17,2.04554e-06,1.09037e-17,6.03078e-12,2.01673e-12,2.88017e-13,4.23138e-07,1.18218e-08,1.54877e-09,1.74829e-14,3.72061e-14,6.35119e-10,1.88172e-07,2.31052e-12,4.73537e-05,0.00705908
40,422.284,253.655,217.783,6.09427e-07,0.602427,-0.602413,0.278887,10.2467,25.4844,1.66432e-10,2.3509e-17,2.24952e-06,2.43271e-17,7.57676e-12,2.74507e-12,3.93413e-13,4.15429e-07,1.2748e-08,1.67673e-09,2.14974e-14,3.73409e-14,5.4813e-10,1.76326e-07,3.33372e-12,5.35202e-05,0.00707725
41,367.003,260.844,220.131,6.09427e-07,0.678322,-0.678314,0.32813,11.584,23.6989,2.58269e-10,3.41534e-17,2.44526e-06,5.33483e-17,9.33323e-12,3.63239e-12,5.18743e-13,4.07354e-07,1.37219e-08,1.78809e-09,2.59121e-14,3.58295e-14,4.51534e-10,1.64097e-07,4.71357e-12,6.12053e-05,0.00709452
42,318.96,268.166,222.586,6.09427e-07,0.761237,-0.761202,0.385364,13.0605,22.0191,3.98866e-10,4.9498e-17,2.62916e-06,1.15053e-16,1.13059e-11,4.68993e-12,6.61666e-13,3.98918e-07,1.47339e-08,1.87587e-09,3.05939e-14,3.27567e-14,3.55986e-10,1.51605e-07,6.54122e-12,7.05585e-05,0.00711733
43,277.205,275.625,225.156,6.09427e-07,0.851663,-0.851629,0.451944,14.6968,20.4628,6.13743e-10,7.15731e-17,2.79772e-06,2.45081e-16,1.35371e-11,5.93897e-12,8.20264e-13,3.90129e-07,1.57728e-08,1.93603e-09,3.541e-14,2.85188e-14,2.70035e-10,1.38988e-07,8.92235e-12,8.19608e-05,0.00713952
44,240.917,283.229,227.853,6.09427e-07,0.951428,-0.951357,0.529694,16.5182,18.9056,9.42221e-10,1.03214e-16,2.94782e-06,5.1829e-16,1.61024e-11,7.40863e-12,9.92447e-13,3.80994e-07,1.68309e-08,1.96452e-09,4.01773e-14,2.3607e-14,1.98335e-10,1.26397e-07,1.19779e-11,9.58386e-05,0.00716122
45,209.378,290.984,230.67,6.09427e-07,1.06221,-1.06213,0.620898,18.5606,17.4705,1.44478e-09,1.48432e-16,3.07708e-06,1.09289e-15,1.91126e-11,9.13145e-12,1.17498e-12,3.71527e-07,1.79028e-08,1.95781e-09,4.46571e-14,1.85405e-14,1.41951e-10,1.13988e-07,1.58446e-11,0.000112752,0.00718251
46,181.969,298.897,233.594,6.09427e-07,1.18695,-1.18681,0.728483,20.8908,16.146,2.21509e-09,2.12916e-16,3.1836e-06,2.30569e-15,2.27123e-11,1.11405e-11,1.36276e-12,3.61749e-07,1.8984e-08,1.91352e-09,4.85775e-14,1.37847e-14,9.95312e-11,1.01916e-07,2.06765e-11,0.000133443,0.00720342
47,158.148,306.974,236.605,6.09427e-07,1.32908,-1.32892,0.856297,23.5677,14.8732,3.39885e-09,3.0477e-16,3.2655e-06,4.87831e-15,2.70828e-11,1.34676e-11,1.54891e-12,3.51693e-07,2.00694e-08,1.83042e-09,5.1637e-14,9.67368e-15,6.86082e-11,9.03277e-08,2.66446e-11,0.000158927,0.00722397
48,137.445,315.222,239.703,6.09427e-07,1.49356,-1.49335,1.0093,26.6817,13.6876,5.22512e-09,4.35612e-16,3.31927e-06,1.037e-14,3.24462e-11,1.6148e-11,1.72584e-12,3.41403e-07,2.11521e-08,1.70924e-09,5.35323e-14,6.38204e-15,4.65401e-11,7.93559e-08,3.39356e-11,0.000190682,0.00724422
49,119.452,323.646,242.877,6.09427e-07,1.68579,-1.68558,1.19398,30.3294,12.5943,8.0539e-09,6.22129e-16,3.33953e-06,2.21659e-14,3.90705e-11,1.92237e-11,1.88675e-12,3.30941e-07,2.22233e-08,1.55225e-09,5.39446e-14,3.93372e-15,3.10197e-11,6.91089e-08,4.27437e-11,0.000230921,0.00726418
50,103.815,332.254,246.113,6.09427e-07,1.91362,-1.91341,1.41824,34.5924,11.5966,1.24501e-08,8.8795e-16,3.31827e-06,4.76262e-14,4.72588e-11,2.27482e-11,2.02666e-12,3.20388e-07,2.3271e-08,1.3643e-09,5.25823e-14,2.24574e-15,2.02321e-11,5.96705e-08,5.32499e-11,0.000282974,0.00728383
51,90.2246,341.049,249.36,6.09427e-07,2.183,-2.18293,1.69001,39.4371,10.6574,1.92826e-08,1.26489e-15,3.24624e-06,1.02591e-13,5.7302e-11,2.67802e-11,2.14209e-12,3.09847e-07,2.42797e-08,1.15339e-09,4.92338e-14,1.17427e-15,1.28313e-11,5.10958e-08,6.55839e-11,0.000351602,0.00730769
52,78.4134,350.036,252.583,6.09427e-07,2.49528,-2.49553,2.01099,44.7417,9.87896,2.98294e-08,1.78988e-15,3.1134e-06,2.20212e-13,6.93517e-11,3.1355e-11,2.22774e-12,2.99454e-07,2.52278e-08,9.33238e-10,4.39374e-14,5.56354e-16,7.85286e-12,4.34151e-08,7.97589e-11,0.000442859,0.00733736
53,68.1484,359.215,255.684,6.09427e-07,2.83869,-2.83954,2.36966,49.8522,9.16889,4.57932e-08,2.49532e-15,2.91773e-06,4.65668e-13,8.3253e-11,3.64406e-11,2.27657e-12,2.89361e-07,2.60905e-08,7.21589e-10,3.7128e-14,2.37852e-16,4.61241e-12,3.66281e-08,9.55954e-11,0.000562951,0.00736569
54,59.2272,368.584,258.499,6.09427e-07,3.18539,-3.18706,2.73851,54.0744,8.59475,6.91712e-08,3.39441e-15,2.672e-06,9.56092e-13,9.8458e-11,4.19115e-11,2.28235e-12,2.7975e-07,2.68457e-08,5.35093e-10,2.96411e-14,9.24646e-17,2.5999e-12,3.0715e-08,1.12687e-10,0.000715822,0.00739155
55,51.4739,378.132,260.85,6.09427e-07,3.50346,-3.50587,3.08035,57.1794,8.14283,1.01989e-07,4.47325e-15,2.40052e-06,1.8815e-12,1.14175e-10,4.75746e-11,2.24423e-12,2.70797e-07,2.7481e-08,3.84089e-10,2.24593e-14,3.33921e-17,1.41666e-12,2.56331e-08,1.30452e-10,0.000901235,0.00741373
56,44.7355,387.844,262.627,6.09427e-07,3.75974,-3.76237,3.36032,58.9508,7.80683,1.4608e-07,5.69457e-15,2.12826e-06,3.52341e-12,1.29628e-10,5.32189e-11,2.16744e-12,2.62657e-07,2.7997e-08,2.70125e-10,1.63108e-14,1.15211e-17,7.55369e-13,2.13232e-08,1.48247e-10,0.0011142,0.00743149
57,38.8792,397.701,263.805,6.09427e-07,3.93684,-3.93893,3.5557,59.4722,7.572,2.03013e-07,7.00984e-15,1.87293e-06,6.27173e-12,1.44243e-10,5.86622e-11,2.06137e-12,2.55437e-07,2.84049e-08,1.88265e-10,1.14846e-14,3.89722e-18,3.99206e-13,1.77082e-08,1.65486e-10,0.00134619,0.00744466
58,33.7896,407.683,264.383,6.09427e-07,4.02911,-4.03012,3.66071,58.9663,7.43324,2.74122e-07,8.37373e-15,1.64418e-06,1.06415e-11,1.57702e-10,6.37817e-11,1.93754e-12,2.49194e-07,2.8721e-08,1.31122e-10,7.92243e-15,1.3182e-18,2.11396e-13,1.47042e-08,1.81715e-10,0.00158726,0.00745326
59,29.3663,417.77,264.371,6.09427e-07,4.04377,-4.0436,3.68298,57.691,7.36077,3.60573e-07,9.75116e-15,1.44506e-06,1.72907e-11,1.69882e-10,6.85112e-11,1.80647e-12,2.43931e-07,2.89626e-08,9.17349e-11,5.39847e-15,4.51532e-19,1.13021e-13,1.2225e-08,1.96637e-10,0.00182787,0.00745743
60,25.522,427.941,263.831,6.09427e-07,3.99157,-3.99052,3.63478,55.8246,7.32938,4.6346e-07,1.11131e-14,1.27359e-06,2.70469e-11,1.80743e-10,7.28128e-11,1.67467e-12,2.39617e-07,2.91455e-08,6.46661e-11,3.65454e-15,1.57605e-19,6.12556e-14,1.01894e-08,2.10098e-10,0.00205998,0.00745763
61,22.1809,438.18,262.871,6.09427e-07,3.88371,-3.88216,3.5288,53.603,7.35894,5.8392e-07,1.24335e-14,1.12578e-06,4.09458e-11,1.90274e-10,7.66599e-11,1.54512e-12,2.36186e-07,2.9283e-08,4.60148e-11,2.46709e-15,5.61745e-20,3.36957e-14,8.52247e-09,2.2205e-10,0.00227739,0.00745461
62,19.2772,448.471,261.571,6.09427e-07,3.73446,-3.73279,3.3796,51.1929,7.44467,7.232e-07,1.3695e-14,9.98135e-07,6.02711e-11,1.98507e-10,8.00449e-11,1.41989e-12,2.33559e-07,2.93859e-08,3.30787e-11,1.66541e-15,2.04674e-20,1.88156e-14,7.15889e-09,2.3252e-10,0.00247568,0.00744896
63,16.7537,458.802,259.972,6.09427e-07,3.5582,-3.5566,3.20208,48.7076,7.57569,8.82742e-07,1.48905e-14,8.87844e-07,8.66038e-11,2.05509e-10,8.29788e-11,1.30065e-12,2.31643e-07,2.94626e-08,2.40254e-11,1.12652e-15,7.62863e-21,1.06627e-14,6.04275e-09,2.41593e-10,0.00265233,0.007441
64,14.5605,469.162,258.122,6.09427e-07,3.36748,-3.3661,3.00844,46.2602,7.7213,1.06436e-06,1.60189e-14,7.92257e-07,1.21908e-10,2.1135e-10,8.54771e-11,1.18802e-12,2.30348e-07,2.95199e-08,1.76273e-11,7.6467e-16,2.90859e-21,6.1281e-15,5.12802e-09,2.49389e-10,0.00280651,0.0074311
65,12.6544,479.542,256.108,6.09427e-07,3.16993,-3.16876,2.80647,43.8575,7.8966,1.27062e-06,1.70783e-14,7.08682e-07,1.68705e-10,2.1608e-10,8.75451e-11,1.08131e-12,2.29582e-07,2.95626e-08,1.30637e-11,5.2131e-16,1.13304e-21,3.56636e-15,4.37643e-09,2.56043e-10,0.00293877,0.00741985
66,10.9978,489.936,253.982,6.09427e-07,2.9727,-2.97178,2.60306,41.5392,8.08671,1.50479e-06,1.80738e-14,6.35232e-07,2.30187e-10,2.19757e-10,8.91927e-11,9.80226e-13,2.29261e-07,2.95946e-08,9.77662e-12,3.57212e-16,4.50559e-22,2.09886e-15,3.75691e-09,2.61694e-10,0.00305049,0.00740765
67,9.55812,500.337,251.773,6.09427e-07,2.7813,-2.78055,2.40408,39.3446,8.27892,1.77095e-06,1.90169e-14,5.70551e-07,3.10383e-10,2.22441e-10,9.04341e-11,8.84802e-13,2.29307e-07,2.96185e-08,7.38553e-12,2.4618e-16,1.82786e-22,1.24781e-15,3.24425e-09,2.66473e-10,0.00314366,0.00739471
68,8.30688,510.743,249.507,6.09427e-07,2.59987,-2.59929,2.21346,36.9133,8.28743,2.07429e-06,1.99207e-14,5.13461e-07,4.14447e-10,2.24187e-10,9.12806e-11,7.94891e-13,2.29648e-07,2.96366e-08,5.62963e-12,1.70724e-16,7.55961e-23,7.48633e-16,2.81834e-09,2.70506e-10,0.0032205,0.00738124
69,7.21944,521.152,247.272,6.09427e-07,2.42842,-2.42797,2.03202,34.8381,8.37993,2.42229e-06,2.07922e-14,4.62632e-07,5.49325e-10,2.24997e-10,9.17149e-11,7.09578e-13,2.30221e-07,2.96503e-08,4.32907e-12,1.19134e-16,3.1802e-23,4.52374e-16,2.4629e-09,2.73904e-10,0.00328333,0.00737031
70,6.27435,531.563,245.088,6.09427e-07,2.26939,-2.26908,1.86162,33.1616,8.40516,2.82383e-06,2.16468e-14,4.17352e-07,7.23839e-10,2.24904e-10,9.17374e-11,6.28934e-13,2.3097e-07,2.96608e-08,3.35652e-12,8.36612e-17,1.35913e-23,2.74948e-16,2.16478e-09,2.76764e-10,0.00333429,0.00736459
71,5.45298,541.978,242.968,6.09427e-07,2.12381,-2.12355,1.70331,31.3408,8.33418,3.28979e-06,2.25011e-14,3.77016e-07,9.49336e-10,2.23928e-10,9.13482e-11,5.53201e-13,2.31844e-07,2.96689e-08,2.62261e-12,5.91263e-17,5.8947e-24,1.6791e-16,1.91352e-09,2.79169e-10,0.00337532,0.00735895
72,4.73914,552.4,240.91,6.09427e-07,1.99199,-1.99181,1.55745,29.8153,8.14311,3.83259e-06,2.33691e-14,3.41083e-07,1.2403e-09,2.22135e-10,9.05727e-11,4.82933e-13,2.32801e-07,2.96752e-08,2.06377e-12,4.20495e-17,2.59203e-24,1.02963e-16,1.70069e-09,2.81194e-10,0.00340816,0.0073534
73,4.11875,562.829,238.944,6.09427e-07,1.87164,-1.87149,1.42219,28.3755,7.84433,4.46546e-06,2.42432e-14,3.08728e-07,1.61572e-09,2.19642e-10,8.94689e-11,4.18751e-13,2.338e-07,2.96801e-08,1.63508e-12,3.00719e-17,1.15343e-24,6.3368e-17,1.51958e-09,2.82899e-10,0.00343429,0.00734805
74,3.57957,573.269,237.078,6.09427e-07,1.75963,-1.75952,1.29444,26.9884,7.46088,5.1958e-06,2.50829e-14,2.79024e-07,2.10176e-09,2.16996e-10,8.83035e-11,3.62556e-13,2.34808e-07,2.96841e-08,1.30505e-12,2.16155e-17,5.19255e-25,3.92234e-17,1.36468e-09,2.84336e-10,0.00345495,0.00734293
75,3.11097,583.723,235.306,6.09427e-07,1.65405,-1.65395,1.17149,25.7803,7.00498,6.02644e-06,2.58357e-14,2.51273e-07,2.7396e-09,2.15225e-10,8.75435e-11,3.16285e-13,2.3579e-07,2.96873e-08,1.05116e-12,1.56243e-17,2.36963e-25,2.45374e-17,1.23161e-09,2.85543e-10,0.00347107,0.00733804
