layer,p_pa,z_km,t_k,h2o,sw_heating_k_day,lw_heating_k_day,uv_heating_k_day,day_night_k,relaxation_days,O,O1D,O3,H,OH,HO2,H2O2,H2,NO,NO2,NO3,N2O5,HNO3,N2O,J(O2),J(O3*),J(NO2)
90,0.378696,686.533,197.273,5e-06,1.8127,-1.8127,0.553159,27.6915,4.01931,8.05215e-05,7.0209e-14,1.06576e-07,4.91975e-08,5.57144e-11,1.99804e-11,4.79551e-15,3.28218e-07,3.43622e-08,6.34895e-14,2.81922e-19,1.02567e-29,3.22062e-20,6.04465e-09,2.78464e-10,0.00350158,0.00714996
91,0.329168,696.068,194.889,5e-06,1.89343,-1.89342,0.503598,28.106,4.08145,9.01034e-05,7.09211e-14,9.52781e-08,5.08172e-08,4.52124e-11,1.63854e-11,2.92109e-15,3.28236e-07,3.43629e-08,5.43872e-14,2.15214e-19,5.40994e-30,1.82787e-20,5.95296e-09,2.7857e-10,0.00350258,0.00714999
92,0.286118,705.564,192.606,5e-06,1.99218,-1.99217,0.45103,28.7106,4.15869,9.89328e-05,7.02034e-14,8.34336e-08,5.20623e-08,3.68411e-11,1.35715e-11,1.81501e-15,3.28246e-07,3.43635e-08,4.68623e-14,1.63422e-19,2.85408e-30,1.05423e-20,5.87417e-09,2.78661e-10,0.00350338,0.00715001
93,0.248698,715.025,190.469,5e-06,2.12204,-2.12204,0.398405,29.0623,4.22819,0.000106851,6.8215e-14,7.16579e-08,5.2997e-08,3.01531e-11,1.13405e-11,1.14795e-15,3.28251e-07,3.43639e-08,4.05307e-14,1.23186e-19,1.49851e-30,6.16807e-21,5.80736e-09,2.7874e-10,0.00350401,0.00715003
94,0.216172,724.456,188.495,5e-06,2.28553,-2.28552,0.348213,29.718,4.3035,0.000113757,6.51795e-14,6.04576e-08,5.36814e-08,2.48006e-11,9.55195e-12,7.37256e-16,3.28254e-07,3.43641e-08,3.51358e-14,9.20012e-20,1e-30,3.65452e-21,5.75161e-09,2.78807e-10,0.0035045,0.00715005
95,0.1879,733.867,186.753,5e-06,2.51717,-2.51718,0.301844,30.5152,4.34971,0.000119581,6.12788e-14,5.01066e-08,5.4167e-08,2.04995e-11,8.10055e-12,4.79918e-16,3.28256e-07,3.43644e-08,3.04846e-14,6.79398e-20,1e-30,2.19251e-21,5.70625e-09,2.78866e-10,0.00350488,0.00715006
96,0.163326,743.267,185.225,5e-06,2.81835,-2.81834,0.260661,31.4528,4.40031,0.000124286,5.67653e-14,4.08535e-08,5.4498e-08,1.70385e-11,6.91435e-12,3.16365e-16,3.28256e-07,3.43645e-08,2.64526e-14,4.95915e-20,1e-30,1.33493e-21,5.67062e-09,2.78917e-10,0.00350517,0.00715008
97,0.141965,752.68,184.452,5e-06,3.52124,-3.52127,0.223224,34.7141,4.28717,0.000127846,5.14488e-14,3.239e-08,5.47098e-08,1.41817e-11,5.90869e-12,2.11727e-16,3.28257e-07,3.43646e-08,2.2848e-14,3.5267e-20,1e-30,8.33891e-22,5.64427e-09,2.78962e-10,0.00350539,0.00715009
98,0.123398,762.141,184.273,5e-06,4.62804,-4.62802,0.19172,37.8816,4.14408,0.000130262,4.57787e-14,2.50872e-08,5.48326e-08,1.18397e-11,5.06127e-12,1.47282e-16,3.28257e-07,3.43646e-08,1.96516e-14,2.44972e-20,1e-30,5.52634e-22,5.6267e-09,2.79003e-10,0.00350557,0.0071501
99,0.10726,771.63,182.797,5e-06,5.17853,-5.17854,0.173056,36.4697,3.94176,0.000131485,4.1266e-14,1.99008e-08,5.48875e-08,1.00922e-11,4.4239e-12,1.15575e-16,3.28257e-07,3.43647e-08,1.70754e-14,1.7425e-20,1e-30,4.25211e-22,5.61793e-09,2.79043e-10,0.00350571,0.00715011
